Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
USA,AFG,01,20060817,1
PAK,AFG,01,20100308,2
AFG,AFG,01,20140608,1
PAK,AFG,01,20011129,1
ISR,AFG,01,20020311,2
WST,AFG,01,20061029,4
AFG,AFG,01,20021226,8
IRQ,AFG,01,20080715,5
PAK,AFG,01,20141007,8
PAK,AFG,01,20090723,5
AFG,AFG,01,20040926,2
SAU,AFG,01,20081123,1
USA,AFG,01,20120424,4
AFG,AFG,01,20140718,3
AFG,AFG,01,20090906,3
POL,AFG,01,20061227,1
AFG,AFG,01,20120520,2
FRA,AFG,01,20110623,8
AFG,AFG,01,20120312,22
PAK,AFG,01,20010924,10
AFG,AFG,01,20110714,6
PAK,AFG,01,20020228,7
PAK,AFG,01,20090215,20
AFG,AFG,01,20090826,9
AFG,AFG,01,20091126,1
TJK,AFG,01,20050628,3
AFG,AFG,01,20120623,27
USA,AFG,01,20091217,60
AFG,AFG,01,20080804,1
AFG,AFG,01,20140312,2
IRN,AFG,01,20100418,5
USA,AFG,01,20140413,8
AFG,AFG,01,20011207,3
GBR,AFG,01,20140405,10
PAK,AFG,01,20091022,1
PAK,AFG,01,20110929,18
AFG,AFG,01,20140330,38
USA,AFG,01,20131104,2
TJK,AFG,01,20011102,6
JOR,AFG,01,20141114,2
PAK,AFG,01,20050129,4
RUS,AFG,01,20131002,10
EGY,AFG,01,20110330,1
AFG,AFG,01,20080916,4
AFG,AFG,01,20140903,1
PAK,AFG,01,20110810,44
USA,AFG,01,20110822,3
AFG,AFG,01,20081230,5
PAK,AFG,01,20111009,5
WST,AFG,01,20100213,175
CAN,AFG,01,20070214,2
AFG,AFG,01,20070327,5
IND,AFG,01,20011008,1
USA,AFG,01,20060904,1
DEU,AFG,01,20100403,6
PAK,AFG,01,20100131,4
PAK,AFG,01,20120725,2
CAN,AFG,01,20071102,2
PAK,AFG,01,20120229,1
RUS,AFG,01,20130613,4
DEU,AFG,01,20040330,16
PAK,AFG,01,20120321,2
PAK,AFG,01,20110520,14
CAN,AFG,01,20110408,1
USA,AFG,01,20120425,2
POL,AFG,01,20090426,2
USA,AFG,01,20030929,6
AFG,AFG,01,20050613,3
DEU,AFG,01,20090403,2
PAK,AFG,01,20000329,1
AUS,AFG,01,20011224,5
IRN,AFG,01,20120604,1
GBR,AFG,01,20060723,4
USA,AFG,01,20091130,10
AFG,AFG,01,20070725,7
PAK,AFG,01,20131002,4
USA,AFG,01,20110207,22
PAK,AFG,01,20040511,3
AFG,AFG,01,20120326,16
USA,AFG,01,20070113,1
DEU,AFG,01,20120313,5
CAN,AFG,01,20080116,4
USA,AFG,01,20100418,1
AFG,AFG,01,20111021,1
DEU,AFG,01,20080130,5
PAK,AFG,01,20110124,7
PAK,AFG,01,20130121,7
PAK,AFG,01,20130801,1
SAU,AFG,01,20091026,7
KGZ,AFG,01,20030626,9
PAK,AFG,01,20130921,45
AFG,AFG,01,20101028,4
AFG,AFG,01,20131007,54
AFG,AFG,01,20070416,3
USA,AFG,01,20100908,6
USA,AFG,01,20101113,2
AFG,AFG,01,20120227,1
MOZ,AFR,01,20050816,2
UGA,AFR,01,20030915,6
FRA,AFR,01,20150204,11
SDN,AFR,01,20091028,5
USA,AFR,01,20140708,8
JPN,AFR,01,20080424,3
BWA,AFR,01,20110621,5
AFR,AFR,01,20141201,8
ZWE,AFR,01,20071009,2
FRA,AFR,01,20080501,3
BEN,AFR,01,20011001,5
AFR,AFR,01,20020108,7
USA,AFR,01,20100219,8
ZAF,AFR,01,20060914,2
ZWE,AFR,01,20081205,2
ZAF,AFR,01,20030904,7
AFR,AFR,01,20130906,4
USA,AFR,01,20130118,90
GBR,AFR,01,20110609,5
BEN,AFR,01,20070917,2
COD,AFR,01,20091110,2
GBR,AFR,01,20121206,12
USA,AFR,01,20110211,2
RUS,AFR,01,20110529,2
ZWE,AFR,01,20110622,2
AFR,AFR,01,20080214,2
ETH,AFR,01,20001203,8
HTI,AFR,01,20101213,9
USA,AFR,01,20041027,7
SOM,AFR,01,20110708,9
KEN,AFR,01,20011002,5
NGA,AFR,01,20140910,6
AFR,AFR,01,20141113,4
SOM,AFR,01,20090411,3
USA,AFR,01,20090516,6
USA,AFR,01,20061218,7
CHN,AFR,01,20070425,3
KEN,AFR,01,20030730,1
BEL,AFR,01,20070110,1
AFR,AFR,01,20040318,4
ISR,AFR,01,20111101,2
USA,AFR,01,20110514,3
JAM,AFR,01,20130724,4
ZAF,AFR,01,20140417,8
USA,AFR,01,20141121,5
NZL,AFR,01,20001212,2
SDN,AFR,01,20060728,1
KEN,AFR,01,20140929,4
ZAF,AFR,01,20140319,5
SOM,AFR,01,20110213,2
AFR,AFR,01,20110223,40
USA,AFR,01,20040112,1
LBR,AFR,01,20141021,16
ZAF,AFR,01,20140316,4
AFR,AFR,01,20010302,8
EUR,AFR,01,20070227,2
USA,AFR,01,20141016,4
CIV,AFR,01,20090816,2
NGA,AFR,01,20131210,4
NPL,AFR,01,20020715,2
USA,AFR,01,20111118,5
FRA,AFR,01,20150131,5
GBR,AFR,01,20070213,4
VAT,AFR,01,20130319,12
USA,AFR,01,20090407,18
AFR,AFR,01,20041026,2
JPN,AFR,01,20050514,2
USA,AFR,01,20120211,8
AFR,AFR,01,20110529,1
ZAF,AFR,01,20081116,2
ZAF,AFR,01,20100523,3
ETH,AFR,01,20090107,2
ZWE,AFR,01,20030122,1
EUR,AFR,01,20141202,3
NGA,AFR,01,20130928,10
USA,AFR,01,20110209,1
FRA,AFR,01,20141001,8
EGY,AFR,01,20140127,8
ZAF,AFR,01,20070714,2
AFR,AFR,01,20140115,24
IRN,AFR,01,20150201,3
AFR,AFR,01,20090311,2
ZWE,AFR,01,20130428,8
TUN,AFR,01,20121210,12
USA,AFR,01,20030705,9
SAF,AFR,01,20140817,4
MYS,AFR,01,20060126,1
USA,AFR,01,20090421,18
AFR,AFR,01,20150121,2
NGA,AFR,01,20120720,4
FRA,AFR,01,20130327,30
IRL,AFR,01,20080718,4
NGA,AFR,01,20140422,3
