Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
NLD,ABW,03,20100616,4
VNM,ABW,04,20140529,2
NLD,ABW,04,20110813,12
AFG,AFG,11,20091230,9
AFG,AFG,02,20130225,3
AFG,AFG,07,20081105,2
IRN,AFG,14,20100707,1
FRA,AFG,04,20120918,1
PAK,AFG,11,20140418,2
AFG,AFG,18,20040321,7
JPN,AFG,05,20080111,93
PAK,AFG,01,20090822,2
USA,AFG,07,20010207,12
PAK,AFG,19,20111130,4
IRN,AFG,01,20110116,40
WST,AFG,11,20060222,4
AFG,AFG,19,20011213,9
FRA,AFG,04,20120326,5
USA,AFG,19,20100219,24
USA,AFG,19,20141109,26
MYS,AFG,04,20030220,2
USA,AFG,04,20110804,4
USA,AFG,04,20150109,10
AZE,AFG,06,20140425,6
IRN,AFG,13,20040620,6
SYR,AFG,04,20000229,1
AFG,AFG,01,20110921,3
DEU,AFG,01,20111010,2
PAK,AFG,04,20140630,35
AFG,AFG,19,20090726,10
AFG,AFG,11,20001106,5
AFG,AFG,03,20140815,4
PAK,AFG,15,20130105,5
PAK,AFG,11,20080321,1
USA,AFG,08,20120120,12
TJK,AFG,01,20060508,2
USA,AFG,17,20011126,9
PAK,AFG,05,20080629,6
USA,AFG,09,20120226,13
SAU,AFG,05,20120313,2
CHE,AFG,08,20120318,6
USA,AFG,17,20141023,8
USA,AFG,13,20100429,12
WST,AFG,01,20070823,2
SAU,AFG,12,20140627,4
TUR,AFG,01,20080413,7
USA,AFG,19,20060527,5
PAK,AFG,03,20130126,2
RUS,AFG,01,20011130,1
USA,AFG,15,20011204,3
GBR,AFG,05,20141003,3
USA,AFG,13,20120507,2
USA,AFG,01,20110622,65
AFG,AFG,19,20090404,6
PAK,AFG,19,20130906,336
POL,AFG,19,20111010,3
GBR,AFG,04,20140628,2
PAK,AFG,17,20090824,35
IRQ,AFG,02,20080323,3
USA,AFG,11,20091111,9
SDN,AFG,08,20080707,5
AFG,AFG,02,20141014,8
UZB,AFG,01,20130621,10
USA,AFG,19,20120914,22
USA,AFG,02,20080117,2
SDN,AFG,12,20110111,9
VNM,AFG,02,20120129,5
USA,AFG,11,20080723,1
FRA,AFG,01,20080825,2
IRQ,AFG,08,20120411,6
AFG,AFG,11,20100228,2
NPL,AFG,04,20070816,2
PAK,AFG,05,20130831,6
USA,AFG,08,20140518,6
USA,AFG,19,20071116,9
USA,AFG,19,20090822,2
DEU,AFG,04,20140805,4
PAK,AFG,12,20130106,3
CHN,AFG,05,20080612,9
IRN,AFG,18,20110329,1
DEU,AFG,05,20020313,2
AFG,AFG,08,20120312,4
DEU,AFG,03,20021126,1
SDN,AFG,08,20070624,3
RUS,AFG,10,20120922,4
PAK,AFG,18,20140503,1
RUS,AFG,06,20140519,14
USA,AFG,01,20140614,5
AFG,AFG,13,20040406,4
CAN,AFG,19,20071006,9
GBR,AFG,02,20090909,7
AFG,AFG,19,20130209,20
PAK,AFG,19,20130304,10
AFG,AFG,02,20120229,1
AFG,AFG,19,20070706,6
AFG,AFG,19,20070708,20
PAK,AFG,05,20040425,2
PAK,AFG,04,20080131,11
IRQ,AFG,12,20090924,1
KOR,AFG,03,20091116,10
SAU,AFG,05,20011022,13
FRA,AFG,03,20080619,9
PAK,AFG,01,20141123,6
NGA,AFG,17,20070412,6
PAK,AFG,03,20030422,4
WST,AFG,19,20070617,9
AFG,AFG,16,20090702,4
GBR,AFG,16,20100212,2
TJK,AFG,15,20020418,1
FRA,AFG,03,20120419,8
USA,AFG,10,20110624,6
RUS,AFG,04,20030402,1
AFG,AFG,01,20140128,4
DNK,AFG,08,20100621,4
AFG,AFG,02,20030501,4
WST,AFG,03,20141222,168
DNK,AFG,07,20070601,3
WST,AFG,08,20120817,10
PAK,AFG,17,20120914,2
USA,AFG,07,20080110,4
FIN,AFG,04,20110215,1
AFG,AFG,19,20060928,5
AFG,AFG,11,20021206,4
IRN,AFG,04,20120615,24
SYR,AFG,05,20150103,2
USA,AFG,11,20140410,24
AFG,AFG,19,20090601,2
PAK,AFG,19,20131009,136
AFG,AFG,03,20090730,1
JOR,AFG,05,20110311,5
PAK,AFG,19,20091123,6
RUS,AFG,08,20091223,5
AFG,AFG,04,20020311,4
AFG,AFG,02,20100214,4
USA,AFG,04,20120625,10
AFG,AFG,19,20141216,10
PAK,AFG,05,20140314,8
AFG,AFG,06,20140624,8
CAN,AFG,19,20101124,2
USA,AFG,13,20090806,2
USA,AFG,01,20090831,15
IRN,AFG,05,20010227,2
AFG,AFG,19,20131119,120
WST,AFG,03,20091202,5
AFG,AFG,19,20110504,134
AFG,AFG,04,20130504,1
WST,AFG,19,20100701,36
USA,AFG,04,20090324,9
USA,AFG,07,20090415,10
AFR,AFG,17,20101029,3
DNK,AFG,19,20111115,1
AFG,AFG,04,20130314,1
PAK,AFG,04,20120321,5
PAK,AFG,19,20131223,6
USA,AFG,15,20141006,28
WST,AFG,06,20130530,10
USA,AFG,06,20130605,72
USA,AFG,19,20110716,9
USA,AFG,04,20100408,16
USA,AFG,05,20141201,8
USA,AFG,12,20140131,10
AFG,AFG,19,20130705,136
AFG,AFG,18,20140328,20
USA,AFG,02,20120919,20
USA,AFG,09,20101125,8
IRQ,AFG,04,20111213,1
AFG,AFG,17,20080519,4
WST,AFG,19,20140910,18
JPN,AFG,06,20091111,9
USA,AFG,03,20020204,1
AFG,AFG,04,20080909,3
PAK,AFG,17,20120318,3
IRQ,AFG,11,20110419,8
PAK,AFG,04,20101110,6
IRQ,AFG,19,20101201,2
TUR,AFG,04,20131223,6
AFG,AFG,04,20141123,14
PAK,AFG,11,20140116,5
USA,AFG,19,20120622,1
AFG,AFG,08,20070811,22
PAK,AFG,19,20090429,9
WST,AFG,19,20100216,7
USA,AFG,01,20100521,7
DEU,AFG,19,20141202,7
USA,AFG,19,20141226,142
PAK,AFG,19,20100927,14
USA,AFG,04,20101109,9
WST,AFG,04,20090722,9
PAK,AFG,19,20090813,3
USA,AFG,19,20090818,1
RUS,AFG,04,20111116,10
GBR,AFG,09,20020505,4
USA,AFG,05,20100311,2
USA,AFG,08,20141230,1
AFG,AFG,19,20090308,11
USA,AFG,02,20120731,10
AFG,AFG,19,20140319,10
AFG,AFG,08,20140614,36
PAK,AFG,01,20040823,2
WST,AFG,19,20111226,6
USA,AFG,04,20140728,6
USA,AFG,08,20121203,3
WST,AFG,16,20090930,27
AFG,AFG,04,20131120,14
WST,AFG,04,20110302,9
FRA,AFG,06,20011209,1
PAK,AFG,19,20080803,34
AFG,AFG,12,20120306,10
CHE,AFG,19,20120416,2
AFG,AFG,19,20090211,3
AFG,AFG,17,20100813,16
ESP,AFG,07,20090403,9
USA,AFG,03,20130802,1
KWT,AFG,09,20130825,8
AFG,AFG,01,20040821,2
WST,AFG,19,20080130,12
USA,AFG,06,20090903,18
CAN,AFG,11,20090910,2
AUS,AFG,07,20091102,2
PAK,AFG,19,20080330,32
AFG,AFG,10,20110316,1
PRT,AFG,01,20091207,2
GBR,AFG,03,20091214,9
ARE,AFG,07,20020211,9
PAK,AFG,04,20120321,134
