Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
TJK,AFG,01,20050327,2
PAK,AFG,01,20080522,9
PAK,AFG,01,20110207,2
USA,AFG,01,20141224,2
GBR,AFG,01,20111109,5
USA,AFG,01,20081008,2
GBR,AFG,01,20080602,4
USA,AFG,01,20090916,9
AFG,AFG,01,20040516,1
AFG,AFG,01,20141130,2
FRA,AFG,01,20141209,4
USA,AFG,01,20120110,3
USA,AFG,01,20090811,12
USA,AFG,01,20110623,36
AFG,AFG,01,20140929,4
PAK,AFG,01,20110920,23
IRN,AFG,01,20060614,1
USA,AFG,01,20130201,3
WST,AFG,01,20120425,9
AFG,AFG,01,20020720,1
USA,AFG,01,20110620,8
EUR,AFG,01,20081021,5
CHE,AFG,01,20131117,8
AFG,AFG,01,20100827,6
CAN,AFG,01,20070423,7
TJK,AFG,01,20100204,4
USA,AFG,01,20140715,4
AFG,AFG,01,20081006,2
PAK,AFG,01,20100308,11
GBR,AFG,01,20010816,2
MYS,AFG,01,20140330,6
PAK,AFG,01,20031109,1
PAK,AFG,01,20060505,4
AFG,AFG,01,20130624,1
AFG,AFG,01,20140704,1
AFG,AFG,01,20130303,4
WST,AFG,01,20090806,30
PAK,AFG,01,20130904,28
USA,AFG,01,20120710,2
USA,AFG,01,20090215,2
AFG,AFG,01,20050313,1
GBR,AFG,01,20080302,2
PAK,AFG,01,20030411,9
AFG,AFG,01,20130922,29
PAK,AFG,01,20111115,4
USA,AFG,01,20120314,6
PAK,AFG,01,20140504,2
UZB,AFG,01,20091207,2
AFG,AFG,01,20110316,1
PAK,AFG,01,20100907,20
RUS,AFG,01,20140219,7
IRQ,AFG,01,20150206,4
GBR,AFG,01,20060908,3
USA,AFG,01,20111105,5
AFG,AFG,01,20110929,9
USA,AFG,01,20011031,2
GBR,AFG,01,20080212,1
GBR,AFG,01,20100510,2
AFG,AFG,01,20070810,2
PAK,AFG,01,20090427,6
CAN,AFG,01,20090911,49
RUS,AFG,01,20011204,2
PAK,AFG,01,20060921,4
USA,AFG,01,20100127,5
AZE,AFG,01,20091026,3
AFG,AFG,01,20081009,13
TJK,AFG,01,20010930,2
