Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
VEN,ABW,04,20140802,2
NLD,ABW,06,20060825,4
NLD,ABW,08,20050711,6
USA,ABW,04,20131219,1
USA,ABW,04,20110817,158
DEU,ABW,04,20120616,2
DEU,ABW,04,20100901,2
ABW,ABW,17,20100604,22
USA,ABW,04,20080131,9
AFG,AFG,04,20090908,10
IRN,AFG,08,20131031,72
RUS,AFG,04,20110314,2
UZB,AFG,04,20011221,2
AFG,AFG,11,20080702,9
DEU,AFG,04,20131212,21
AFG,AFG,18,20110508,54
WST,AFG,02,20120625,6
PAK,AFG,05,20141220,2
USA,AFG,15,20090311,20
IRN,AFG,05,20101110,3
KGZ,AFG,04,20110921,2
USA,AFG,11,20121022,8
PAK,AFG,11,20090811,5
AFG,AFG,01,20080604,1
WST,AFG,19,20131126,10
SAU,AFG,11,20140902,3
ESP,AFG,19,20060709,4
IRN,AFG,04,20011120,2
PAK,AFG,17,20011206,4
FRA,AFG,08,20080923,9
PAK,AFG,16,20131217,4
USA,AFG,10,20131230,2
GBR,AFG,04,20100214,6
FRA,AFG,05,20120422,1
PAK,AFG,18,20110620,6
USA,AFG,16,20090110,7
USA,AFG,04,20090516,1
USA,AFG,19,20130906,56
WST,AFG,01,20101019,3
AUS,AFG,04,20101025,6
AFG,AFG,19,20090726,20
KOR,AFG,07,20080311,6
AUS,AFG,11,20011017,7
TUR,AFG,12,20011029,1
AFG,AFG,18,20120222,7
WST,AFG,06,20110602,44
GBR,AFG,04,20120510,3
USA,AFG,08,20110623,2
USA,AFG,02,20100629,1
WST,AFG,01,20141230,6
AUS,AFG,04,20120902,2
CAN,AFG,18,20101008,2
PRT,AFG,07,20101118,3
AFG,AFG,01,20121004,10
GBR,AFG,04,20050314,4
CAN,AFG,16,20080206,6
PAK,AFG,07,20110228,1
IRN,AFG,01,20011015,1
AFG,AFG,08,20141010,10
AFG,AFG,05,20020814,18
IRQ,AFG,04,20061031,3
QAT,AFG,09,20130404,7
PAK,AFG,01,20120522,6
AFG,AFG,10,20120702,213
PAK,AFG,04,20110823,1
AFG,AFG,12,20100824,68
IRN,AFG,04,20090310,9
RUS,AFG,05,20031011,8
AFG,AFG,01,20031218,3
PAK,AFG,03,20071023,9
IRQ,AFG,08,20121102,10
PAK,AFG,04,20121116,10
SAU,AFG,07,20020219,4
KEN,AFG,19,20130527,1
IRQ,AFG,04,20021223,1
USA,AFG,11,20081229,1
USA,AFG,05,20100724,2
USA,AFG,11,20130718,4
PAK,AFG,06,20141204,3
ESP,AFG,19,20071130,12
DEU,AFG,04,20090629,3
UKR,AFG,19,20071219,3
KOR,AFG,07,20091030,29
JPN,AFG,03,20010309,9
PAK,AFG,04,20131126,4
GBR,AFG,07,20110401,6
RUS,AFG,08,20010918,7
DEU,AFG,04,20011129,4
FRA,AFG,01,20080821,4
AFG,AFG,19,20110605,4
LVA,AFG,05,20100507,1
AFG,AFG,20,20130805,8
USA,AFG,19,20101231,22
USA,AFG,04,20131016,5
AFG,AFG,04,20110206,3
IRQ,AFG,04,20140907,4
QAT,AFG,19,20110412,3
RUS,AFG,04,20011129,5
IRN,AFG,17,20021106,9
WST,AFG,01,20120526,10
AFG,AFG,07,20100810,4
DEU,AFG,05,20030811,9
WST,AFG,06,20150101,18
AFG,AFG,01,20150211,4
PSE,AFG,11,20130906,3
UZB,AFG,04,20040617,3
AFG,AFG,05,20101203,12
NZL,AFG,05,20101222,2
MKD,AFG,09,20121213,2
CAN,AFG,19,20090918,40
AFG,AFG,19,20080528,7
EUR,AFG,02,20080609,10
USA,AFG,07,20120211,4
PAK,AFG,19,20080621,2
USA,AFG,01,20110430,1
ITA,AFG,07,20020327,6
AFG,AFG,04,20020813,3
GBR,AFG,04,20060929,1
IRN,AFG,15,20081221,2
USA,AFG,01,20100413,8
AFG,AFG,08,20100422,2
AFG,AFG,08,20100520,1
TKM,AFG,03,20120606,2
AFG,AFG,04,20070604,6
KOR,AFG,07,20150204,2
GBR,AFG,02,20090720,10
PAK,AFG,11,20121207,2
DEU,AFG,04,20120114,7
AFG,AFG,16,20120124,8
SAU,AFG,07,20020912,3
AFG,AFG,04,20120509,4
USA,AFG,18,20021226,4
PAK,AFG,01,20110819,9
AFG,AFG,05,20110901,6
USA,AFG,19,20090304,4
TJK,AFG,01,20000505,2
AFG,AFG,13,20110925,3
PAK,AFG,17,20090802,7
AFG,AFG,19,20110303,6
WST,AFG,15,20060904,2
PAK,AFG,04,20081217,2
TKM,AFG,07,20130325,1
IRN,AFG,08,20021213,4
USA,AFG,19,20120518,8
IRQ,AFG,05,20100802,8
AUS,AFG,05,20120824,4
USA,AFG,18,20130901,4
AFG,AFG,01,20120909,1
USA,AFG,02,20080302,34
AFG,AFG,19,20110114,4
FIN,AFG,03,20080317,4
PAK,AFG,01,20110407,20
USA,AFG,07,20091112,10
ITA,AFG,04,20011009,1
USA,AFG,17,20120221,2
AFG,AFG,01,20131214,10
PAK,AFG,04,20130404,7
GBR,AFG,19,20110713,7
USA,AFG,05,20100319,1
USA,AFG,19,20130626,6
IRN,AFG,04,20030905,9
USA,AFG,11,20141219,6
AFG,AFG,01,20120704,30
AFG,AFG,01,20031228,7
BGR,AFG,08,20130116,5
USA,AFG,19,20060928,6
GBR,AFG,01,20081015,5
USA,AFG,02,20130322,1
WST,AFG,19,20070123,10
GBR,AFG,04,20120630,2
PAK,AFG,19,20120722,4
AFG,AFG,05,20130903,4
USA,AFG,01,20140526,16
JPN,AFG,07,20121122,6
PAK,AFG,04,20121206,2
USA,AFG,11,20110327,1
USA,AFG,14,20120224,9
IRN,AFG,05,20100128,1
USA,AFG,19,20090304,7
PAK,AFG,19,20110225,2
