Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
ABW,USA,01,20070216,2
ABW,NLD,04,20060329,5
ABW,ABW,13,20140726,16
ABW,USA,01,20050705,2
AFG,QAT,04,20120921,2
AFG,PAK,03,20150126,6
AFG,PAK,01,20090801,4
AFG,USA,03,20130212,1
AFG,PAK,03,20020828,2
AFG,USA,01,20101005,10
AFG,USA,10,20001107,7
AFG,USA,17,20080409,3
AFG,USA,03,20051011,4
AFG,BGD,04,20070727,8
AFG,AFG,11,20140108,1
AFG,PAK,19,20090309,8
AFG,PAK,02,20050906,2
AFG,AFG,03,20080821,6
AFG,AFG,11,20100130,8
AFG,IRQ,04,20101116,6
AFG,AFG,05,20140408,8
AFG,WST,03,20120318,7
AFG,WST,19,20110704,331
AFG,USA,19,20140806,139
AFG,USA,19,20110723,14
AFG,IRN,19,20100129,5
AFG,WST,12,20130606,9
AFG,USA,04,20090930,88
AFG,USA,07,20110813,1
AFG,GBR,01,20110507,7
AFG,DEU,08,20011021,4
AFG,PAK,04,20080628,5
AFG,DEU,08,20080206,63
AFG,AFG,02,20030126,4
AFG,GBR,04,20141027,3
AFG,PAK,19,20100525,5
AFG,PAK,05,20110925,14
AFG,USA,19,20130802,24
AFG,AFG,03,20110103,8
AFG,TUR,03,20111015,9
AFG,IRN,02,20060920,1
AFG,WST,19,20060910,20
AFG,USA,19,20100512,1
AFG,WST,08,20080208,4
AFG,USA,11,20080722,2
AFG,USA,04,20130209,10
AFG,IRN,18,20120410,23
AFG,AFG,19,20101116,18
AFG,KOR,19,20031119,4
AFG,USA,05,20140531,24
AFG,USA,19,20120916,86
AFG,PAK,17,20130104,2
AFG,LTU,03,20030417,5
AFG,AFG,17,20141025,6
AFG,PAK,01,20131102,14
AFG,AFG,19,20040321,1
AFG,GBR,19,20110125,2
AFG,IRN,19,20130423,12
AFG,IRQ,07,20080208,4
AFG,AFG,06,20011115,1
AFG,AFG,07,20061028,7
AFG,JPN,04,20040921,1
AFG,PAK,12,20111106,38
AFG,AFG,03,20101231,3
AFG,AFG,13,20020214,5
AFG,PAK,04,20100619,36
AFG,GBR,19,20100827,5
AFG,WST,02,20120316,6
AFG,FRA,04,20071101,5
AFG,GBR,19,20100331,8
AFG,GBR,04,20100103,2
AFG,PAK,03,20110911,2
AFG,USA,13,20090202,40
AFG,USA,17,20040511,2
AFG,AFG,02,20140930,6
AFG,ITA,19,20080608,1
AFG,TUN,04,20100118,4
AFG,USA,04,20120208,8
AFG,LKA,11,20140223,4
AFG,AFG,03,20140810,2
AFG,PAK,12,20140331,30
AFG,RUS,03,20140331,14
AFG,USA,19,20110221,2
AFG,IRN,04,20140617,2
AFG,ITA,19,20090715,2
AFG,AFG,04,20030426,2
AFG,AFG,17,20020730,3
AFG,USA,02,20131127,10
AFG,IRN,11,20121118,6
AFG,AFG,19,20091010,133
AFG,USA,10,20131114,1
AFG,PAK,01,20110905,91
AFG,AFG,03,20020614,4
AFG,IRN,08,20061211,4
AFG,USA,05,20101230,2
AFG,RUS,11,20130501,2
AFG,AFG,17,20030304,21
AFG,AFG,07,20101121,2
AFG,USA,02,20080831,2
AFG,CAN,08,20110508,499
AFG,IRN,16,20020311,6
AFG,IRN,04,20081007,2
AFG,NLD,04,20100221,3
AFG,PAK,19,20080128,35
AFG,AFG,18,20070720,5
AFG,PAK,04,20091108,1
AFG,USA,19,20141106,7
AFG,PAK,16,20140601,2
AFG,KWT,17,20120316,7
AFG,WST,02,20110315,3
AFG,DEU,05,20120104,1
AFG,IRN,01,20090423,4
AFG,ITA,04,20090405,38
AFG,GBR,01,20120501,2
AFG,USA,08,20081220,2
AFG,USA,19,20110426,15
AFG,BEL,08,20091207,6
AFG,USA,05,20120101,5
AFG,TUR,05,20140918,4
AFG,PAK,08,20100123,2
AFG,PAK,08,20140221,4
AFG,AFG,19,20120311,95
AFG,IRQ,03,20080223,4
AFG,IRN,01,20020725,2
AFG,IRN,04,20110308,120
AFG,USA,19,20130606,1
AFG,GBR,02,20120725,6
AFG,PAK,19,20081201,3
AFG,AFG,01,20100906,2
AFG,PAK,19,20100529,2
AFG,AFG,19,20130109,8
AFG,LKA,04,20140223,58
AFG,USA,05,20120718,12
AFG,WST,04,20140907,1
AFG,AFG,04,20140312,10
AFG,AFG,17,20080123,7
AFG,AFG,19,20111221,7
AFG,AFG,13,20090925,2
AFG,IRQ,04,20140819,2
AFG,AFG,04,20101006,4
AFG,PAK,04,20040611,2
AFG,KWT,04,20140605,8
AFG,TUR,04,20120606,4
AFG,USA,01,20140527,7
AFG,AFG,04,20101130,1
AFG,AFG,01,20061211,1
AFG,AFG,19,20090905,5
AFG,PAK,04,20140716,2
AFG,PAK,17,20011030,6
AFG,AFG,08,20011208,3
AFG,WST,08,20111007,4
AFG,AFG,11,20141010,2
AFG,AFG,18,20110730,2
AFG,AFG,07,20041102,3
AFG,AFG,13,20140514,2
AFG,AFG,01,20110404,4
AFG,SAU,04,20140609,6
AFG,CAN,04,20090314,2
AFG,RUS,04,20120721,20
AFG,USA,08,20020107,2
AFG,AFG,10,20140725,1
AFG,USA,13,20091111,7
AFG,AFG,11,20011127,7
AFG,AFG,07,20011226,1
AFG,AFG,03,20140731,8
AFG,AFG,18,20120426,9
AFG,PAK,04,20020514,9
AFG,USA,04,20040416,7
AFG,AFG,01,20070905,2
AFG,USA,07,20120329,1
AFG,AFG,05,20120530,4
AFG,AFG,06,20140825,6
AFG,USA,02,20140114,1
AFG,RUS,04,20020409,14
AFG,SAS,07,20091221,2
AFG,GBR,19,20090125,9
AFG,USA,11,20130310,2
AFG,PAK,11,20111231,2
AFG,PAK,04,20030806,1
AFG,PAK,05,20120710,1
AFG,CAN,04,20120311,65
AFG,RUS,01,20020429,14
AFG,SAU,04,20031226,1
AFG,SAS,04,20140407,2
AFG,DEU,19,20090927,3
AFG,AFG,09,20091128,4
AFG,AFG,01,20080726,4
AFG,AFG,08,20090401,2
AFG,USA,10,20091202,38
AFG,AFG,19,20110625,58
AFG,GBR,08,20091107,6
AFG,IRN,05,20140516,3
AFG,PAK,11,20080522,2
AFG,UZB,06,20140922,2
AFG,USA,04,20030812,8
AFG,CUB,11,20101026,4
AFG,AFG,11,20150115,3
AFG,PAK,08,20130904,4
AFG,AFG,11,20101008,2
AFG,USA,04,20131014,4
AFG,FRA,19,20090906,1
AFG,AFG,18,20090810,12
AFG,SGP,04,20120924,1
AFG,AFG,04,20041120,6
AFG,SEA,04,20051213,4
AFG,AFG,11,20141230,2
AFG,IND,04,20080724,2
AFG,IRN,04,20120601,4
AFG,AFG,01,20131018,7
AFG,USA,13,20110810,1
AFG,AFG,09,20130503,2
AFG,USA,10,20130710,6
AFG,PAK,17,20061129,1
AFG,TJK,19,20010615,8
AFG,ITA,01,20070411,5
AFG,PAK,04,20120518,3
AFG,PAK,19,20140224,7
AFG,AFG,19,20140720,1
AFG,IRN,05,20080124,2
AFG,PAK,19,20140719,24
AFG,IRN,11,20010731,4
AFG,USA,04,20110620,19
AFG,USA,07,20080424,2
AFG,IRQ,15,20120830,3
AFG,PAK,04,20140227,10
AFG,IRQ,08,20130618,6
AFG,AFG,10,20100122,15
AFG,AFG,11,20080429,5
AFG,AFG,11,20070413,4
AFG,WST,08,20130210,10
AFG,USA,08,20111103,2
AFG,AFG,11,20090107,2
AFG,AFG,15,20140718,6
AFG,AFG,04,20040113,2
AFG,IRN,03,20100115,3
AFG,AFG,11,20120417,15
AFG,USA,19,20140308,2
AFG,AFG,04,20110504,8
AFG,IND,02,20110511,1
AFG,USA,18,20120818,4
AFG,GBR,19,20090127,9
AFG,PAK,04,20080208,29
AFG,CAN,04,20080907,28
AFG,USA,06,20090310,1
AFG,AFG,05,20081206,5
AFG,RUS,01,20110126,6
AFG,CAN,02,20131015,1
AFG,USA,05,20120206,7
AFG,AFG,17,20020210,2
AFG,USA,03,20090605,1
AFG,USA,04,20110321,24
AFG,AFG,05,20140212,10
AFG,PAK,19,20081211,12
AFG,PAK,01,20060908,5
AFG,SAU,05,20110310,2
AFG,GBR,04,20061006,1
AFG,PAK,19,20110920,1
AFG,AFG,04,20130623,2
AFG,AFG,14,20110123,22
AFG,USA,04,20111201,4
AFG,USA,02,20120618,7
AFG,AFG,01,20091027,2
AFG,IRN,12,20110207,21
AFG,IND,04,20011211,4
AFG,USA,16,20110529,7
AFG,CZE,19,20080324,3
AFG,USA,01,20081124,6
AFG,GBR,08,20140603,2
AFG,AFG,10,20091104,68
AFG,PAK,01,20081230,49
AFG,WST,01,20120323,1
AFG,USA,01,20100614,3
AFG,USA,19,20150120,3
AFG,AFG,10,20090823,3
AFG,IRN,05,20030204,6
AFG,AUS,04,20110531,5
AFG,AFG,10,20090808,2
AFG,USA,01,20011206,5
AFG,SAU,01,20150218,36
AFG,USA,04,20120715,10
AFG,PAK,14,20121203,2
AFG,IRQ,04,20120127,3
AFG,AFG,19,20100918,7
AFG,USA,04,20120422,27
AFG,PAK,05,20130704,4
AFG,USA,04,20091229,2
AFG,CAN,14,20110402,8
AFG,USA,08,20050412,4
AFG,WST,11,20051211,5
AFG,ARE,04,20101101,2
AFG,AUS,19,20081222,4
AFG,AFG,09,20021002,7
AFG,WST,01,20120320,28
AFG,PAK,17,20150127,3
AFG,AFG,19,20141015,8
AFG,USA,11,20120830,2
