Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
ABW,ABW,01,20111202,4
AFG,AFG,01,20010305,7
USA,AFG,01,20140531,6
USA,AFG,01,20140326,10
WST,AFG,01,20110903,59
USA,AFG,01,20090904,27
IRN,AFG,01,20031125,5
SAU,AFG,01,20020226,4
AFG,AFG,01,20050919,1
GBR,AFG,01,20091211,2
AFG,AFG,01,20111105,1
IRN,AFG,01,20010127,9
USA,AFG,01,20140511,8
AFG,AFG,01,20100805,30
AFG,AFG,01,20090129,13
IRN,AFG,01,20020805,5
PAK,AFG,01,20140317,2
USA,AFG,01,20011130,2
KGZ,AFG,01,20100923,1
IRN,AFG,01,20010717,1
USA,AFG,01,20100827,1
USA,AFG,01,20091019,8
AFG,AFG,01,20110425,4
USA,AFG,01,20100221,36
QAT,AFG,01,20080226,1
AFG,AFG,01,20011107,2
AFG,AFG,01,20080418,18
IRN,AFG,01,20070921,2
NLD,AFG,01,20061103,5
DEU,AFG,01,20131211,35
USA,AFG,01,20140521,2
AFG,AFG,01,20011129,5
UZB,AFG,01,20010917,1
AUS,AFG,01,20110309,27
NPL,AFG,01,20081009,24
USA,AFG,01,20150109,10
USA,AFG,01,20140328,6
MKD,AFG,01,20060317,2
AFG,AFG,01,20070428,4
WST,AFG,01,20140304,1
FRA,AFG,01,20070429,2
IRQ,AFG,01,20060927,6
USA,AFG,01,20130907,2
WST,AFG,01,20090603,16
AFG,AFG,01,20130924,4
USA,AFG,01,20101022,2
WST,AFG,01,20090828,4
AFG,AFG,01,20080417,1
PAK,AFG,01,20120609,4
AFG,AFG,01,20090426,5
EUR,AFG,01,20030827,3
USA,AFG,01,20090306,2
EUR,AFG,01,20130506,2
FRA,AFG,01,20011012,4
AFG,AFG,01,20070720,7
WST,AFG,01,20130218,8
SAU,AFG,01,20061115,2
VNM,AFG,01,20030411,1
USA,AFG,01,20060927,4
WST,AFG,01,20090904,10
USA,AFG,01,20030224,1
RUS,AFG,01,20090120,1
DEU,AFG,01,20080829,2
