Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
MEX,ABW,04,20130213,2
USA,ABW,01,20101106,1
NLD,ABW,19,20100621,4
ABW,ABW,09,20080203,9
ABW,ABW,01,20120524,1
USA,ABW,04,20071210,2
USA,ABW,04,20100608,1
NLD,ABW,09,20071223,12
PAN,ABW,03,20120405,1
USA,ABW,08,20111018,1
VNM,ABW,04,20140601,4
USA,AFG,11,20111013,6
GBR,AFG,05,20101109,68
USA,AFG,02,20100316,1
AFG,AFG,03,20111123,2
PAK,AFG,19,20091204,24
AFG,AFG,19,20031117,4
CAN,AFG,04,20090312,5
IRN,AFG,04,20040718,7
NZL,AFG,08,20120804,72
PAK,AFG,04,20090425,3
TJK,AFG,04,20041023,6
CAN,AFG,04,20070703,1
CAN,AFG,11,20081229,1
CAN,AFG,04,20140716,3
USA,AFG,05,20110416,2
USA,AFG,19,20050110,2
KAZ,AFG,03,20130417,10
WST,AFG,08,20100204,45
PAK,AFG,15,20131103,2
AFG,AFG,03,20020310,1
RUS,AFG,04,20001021,1
AFG,AFG,19,20021007,2
USA,AFG,04,20090815,32
TUR,AFG,03,20011225,5
USA,AFG,04,20120520,185
AFG,AFG,01,20120827,78
JPN,AFG,07,20080405,2
WST,AFG,19,20061221,8
AUS,AFG,04,20141111,2
GBR,AFG,04,20141026,2
PAK,AFG,03,20140204,10
GBR,AFG,03,20091102,3
PAK,AFG,07,20100121,1
AFG,AFG,08,20100601,4
SYR,AFG,13,20140521,2
AFG,AFG,08,20100217,64
USA,AFG,04,20020703,9
TJK,AFG,19,20020423,5
USA,AFG,04,20150114,7
WST,AFG,04,20090731,2
AFG,AFG,17,20120923,10
SAS,AFG,02,20140824,4
RUS,AFG,13,20080131,1
WST,AFG,01,20131202,3
IRN,AFG,01,20070815,4
IRQ,AFG,04,20090505,4
KGZ,AFG,01,20051129,2
IRQ,AFG,01,20071014,2
USA,AFG,19,20091229,2
DEU,AFG,05,20090216,1
WST,AFG,19,20120822,7
AFG,AFG,14,20080511,9
DEU,AFG,08,20100403,6
MEX,AFG,05,20070531,2
GBR,AFG,19,20110727,5
USA,AFG,05,20091203,20
USA,AFG,06,20140228,2
PAK,AFG,19,20071102,8
IRN,AFG,04,20100314,1
GBR,AFG,01,20100922,1
AFG,AFG,15,20070311,10
PAK,AFG,10,20140127,1
AFG,AFG,13,20100817,1
CHN,AFG,19,20040911,4
TJK,AFG,11,20090404,1
AFG,AFG,03,20131123,4
USA,AFG,11,20140424,4
PAK,AFG,01,20120616,2
AFG,AFG,01,20120909,8
DEU,AFG,02,20130619,2
TUR,AFG,05,20111102,18
PAK,AFG,04,20040615,2
NZL,AFG,08,20130730,44
AFG,AFG,02,20141104,5
AZE,AFG,05,20130530,4
AFG,AFG,05,20140302,4
BEL,AFG,03,20011101,1
JPN,AFG,04,20120804,8
USA,AFG,04,20080829,3
PAK,AFG,17,20150213,9
TJK,AFG,01,20031225,7
FRA,AFG,05,20020906,1
AFG,AFG,02,20060326,2
AFG,AFG,04,20090517,1
USA,AFG,18,20070517,3
CHN,AFG,01,20120401,3
BGR,AFG,04,20110331,1
WST,AFG,01,20090403,1
USA,AFG,04,20101219,14
CAN,AFG,04,20120213,18
POL,AFG,07,20070710,10
AFG,AFG,18,20090324,2
AFG,AFG,09,20110228,1
RUS,AFG,19,20010928,1
USA,AFG,03,20110607,7
TJK,AFG,04,20050618,6
PAK,AFG,18,20090402,2
EUR,AFG,07,20090611,5
USA,AFG,07,20070814,8
USA,AFG,19,20120226,14
PAK,AFG,19,20140630,8
IRN,AFG,08,20110911,4
AFG,AFG,11,20080713,8
IRQ,AFG,19,20110107,9
USA,AFG,17,20130731,4
IDN,AFG,04,20070307,9
TJK,AFG,04,20000902,2
IRQ,AFG,03,20140223,2
DEU,AFG,11,20100424,1
PAK,AFG,03,20010927,2
USA,AFG,04,20100115,23
USA,AFG,16,20120223,10
AFG,AFG,04,20100819,7
USA,AFG,19,20081204,9
WST,AFG,04,20100424,2
FRA,AFG,07,20120325,6
IRQ,AFG,01,20141005,2
KOR,AFG,04,20090319,10
USA,AFG,08,20091118,5
IRN,AFG,03,20020515,10
OMN,AFG,05,20110307,6
MKD,AFG,07,20040329,5
PAK,AFG,19,20110913,12
WST,AFG,05,20120521,109
AUS,AFG,06,20110206,6
PAK,AFG,04,20011117,6
GBR,AFG,19,20101028,2
AFG,AFG,12,20140105,2
PAK,AFG,06,20020805,1
WST,AFG,01,20130614,170
IRN,AFG,15,20081122,9
RUS,AFG,01,20030611,4
WST,AFG,06,20090412,4
DEU,AFG,19,20090924,9
USA,AFG,12,20100605,9
USA,AFG,04,20131116,12
AFG,AFG,19,20060731,8
IRN,AFG,05,20030603,2
KAZ,AFG,01,20090625,9
PAK,AFG,19,20100616,8
USA,AFG,05,20140106,1
PAK,AFG,02,20100807,2
PAK,AFG,18,20080517,3
ITA,AFG,03,20121104,3
WST,AFG,07,20101120,488
AFG,AFG,19,20130722,12
TUR,AFG,04,20120613,1
GBR,AFG,01,20090711,8
WST,AFG,19,20130911,10
CHN,AFG,03,20090324,5
USA,AFG,16,20090603,36
USA,AFG,07,20121130,4
AFG,AFG,19,20110811,26
AFG,AFG,03,20090801,4
GBR,AFG,01,20101001,1
PAK,AFG,03,20110621,2
PAK,AFG,19,20121205,6
PAK,AFG,19,20011029,4
IRN,AFG,04,20090428,14
PAK,AFG,04,20090510,8
PAK,AFG,07,20100730,31
PAK,AFG,11,20111207,31
CHN,AFG,05,20130921,4
USA,AFG,10,20091015,1
USA,AFG,03,20090707,4
USA,AFG,09,20091230,22
AFG,AFG,03,20141204,1
TUR,AFG,04,20051125,5
AFG,AFG,01,20080611,8
BEL,AFG,01,20080223,1
DEU,AFG,04,20080718,2
AUS,AFG,19,20110606,6
TKM,AFG,04,20070815,3
USA,AFG,08,20130620,3
DEU,AFG,12,20140806,20
IRQ,AFG,06,20140420,20
PAK,AFG,04,20080424,12
AFG,AFG,03,20090202,7
ISR,AFG,18,20141013,2
WST,AFG,19,20090523,18
USA,AFG,04,20110725,1
PAK,AFG,07,20070330,18
PAK,AFG,10,20130331,5
PAK,AFG,04,20100917,16
MDV,AFG,01,20140528,1
USA,AFG,14,20120311,18
IRQ,AFG,04,20070815,6
PAK,AFG,06,20100110,2
GRD,AFG,19,20080529,5
DEU,AFG,03,20100126,5
IRQ,AFG,05,20081120,4
USA,AFG,19,20080831,9
RUS,AFG,11,20090306,2
USA,AFG,07,20140909,1
PAK,AFG,14,20090623,3
USA,AFG,05,20100426,2
AFG,AFG,19,20100212,49
USA,AFG,18,20090127,2
KGZ,AFG,03,20071221,1
GBR,AFG,15,20081203,1
USA,AFG,05,20121003,4
AFG,AFG,08,20130125,2
WST,AFG,08,20141015,5
