Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
ABW,ABW,03,20020507,6
USA,ABW,01,20101003,5
NLD,ABW,03,20100617,3
USA,ABW,01,20050826,1
ABW,ABW,17,20081118,16
USA,ABW,01,20111125,3
ABW,ABW,03,20071120,2
JAM,ABW,04,20140630,20
AFG,AFG,08,20121115,19
USA,AFG,10,20131001,1
GBR,AFG,03,20060425,2
USA,AFG,05,20091108,5
PAK,AFG,02,20061108,3
AFG,AFG,11,20081116,2
NZL,AFG,04,20021208,4
AFG,AFG,19,20090514,5
WST,AFG,02,20140318,18
AFG,AFG,08,20101014,6
GBR,AFG,18,20090724,11
USA,AFG,09,20071222,1
PAK,AFG,04,20091210,4
IRN,AFG,04,20130520,10
AFG,AFG,01,20120616,2
USA,AFG,12,20130721,3
SEA,AFG,01,20070615,6
PAK,AFG,03,20101008,9
RUS,AFG,11,20000112,6
PAK,AFG,04,20080111,2
AFG,AFG,14,20121126,2
GBR,AFG,04,20110214,12
USA,AFG,02,20091020,18
WST,AFG,02,20091020,3
USA,AFG,05,20131103,1
PAK,AFG,19,20091106,24
PAK,AFG,01,20091206,2
AFG,AFG,02,20110502,6
PAK,AFG,19,20020705,3
PAK,AFG,01,20100516,8
SOM,AFG,02,20141031,6
AFG,AFG,19,20130710,6
PAK,AFG,11,20130718,13
PAK,AFG,01,20070812,24
SAU,AFG,04,20120813,6
AFG,AFG,02,20070927,3
PAK,AFG,04,20090627,7
DEU,AFG,03,20140709,8
USA,AFG,13,20110102,27
IRQ,AFG,08,20081221,1
AFG,AFG,04,20120502,6
PAK,AFG,04,20070529,2
WST,AFG,19,20150120,8
CHN,AFG,04,20150212,6
USA,AFG,12,20101215,2
PHL,AFG,19,20101225,9
WST,AFG,09,20090808,4
KOR,AFG,06,20080412,7
AFG,AFG,01,20080418,3
AFG,AFG,08,20131109,2
USA,AFG,01,20060320,5
USA,AFG,08,20130210,2
USA,AFG,19,20081029,6
FRA,AFG,06,20120502,3
KAZ,AFG,04,20141109,36
AFG,AFG,01,20110822,5
PAK,AFG,02,20150218,2
USA,AFG,09,20140608,16
PAK,AFG,04,20101009,8
GBR,AFG,02,20101027,14
PAK,AFG,04,20111003,7
USA,AFG,01,20110209,6
USA,AFG,03,20120126,50
DEU,AFG,19,20091127,5
USA,AFG,04,20110505,30
AFG,AFG,01,20021031,5
AFG,AFG,18,20070123,3
IND,AFG,17,20100812,2
TKM,AFG,10,20090219,2
PAK,AFG,05,20130808,2
AFG,AFG,18,20130814,13
WST,AFG,04,20140513,45
FRA,AFG,01,20101205,12
ITA,AFG,19,20091019,4
AFG,AFG,02,20120319,18
PAK,AFG,11,20140101,10
FRA,AFG,19,20141009,1
USA,AFG,12,20020731,1
IRN,AFG,14,20070611,2
RUS,AFG,03,20070920,27
SEA,AFG,04,20060211,1
WST,AFG,07,20110128,20
USA,AFG,08,20131124,8
AFG,AFG,01,20091202,8
AFG,AFG,13,20080715,1
AFG,AFG,02,20130622,10
FRA,AFG,03,20140402,1
PAK,AFG,01,20090722,3
USA,AFG,02,20140708,2
AFG,AFG,12,20041004,2
WST,AFG,11,20090904,21
IND,AFG,04,20080518,2
EUR,AFG,07,20091114,9
CAN,AFG,08,20091231,8
IRN,AFG,01,20011224,7
PAK,AFG,05,20080821,3
USA,AFG,04,20080902,4
WST,AFG,07,20061205,26
PAK,AFG,17,20130615,6
WST,AFG,19,20100222,207
PAK,AFG,19,20090207,24
KOR,AFG,19,20090510,1
AFG,AFG,13,20140421,4
USA,AFG,11,20140514,4
WST,AFG,19,20101205,18
USA,AFG,19,20050623,4
GBR,AFG,03,20131030,6
PAK,AFG,19,20130414,5
FRA,AFG,19,20110713,14
USA,AFG,01,20120523,4
AFG,AFG,16,20130709,2
IRQ,AFG,19,20070714,2
WST,AFG,03,20040224,1
AFG,AFG,07,20140505,39
PAK,AFG,08,20131021,1
RUS,AFG,01,20010131,1
LBY,AFG,19,20110221,2
PAK,AFG,01,20131107,80
TJK,AFG,04,20060721,1
USA,AFG,07,20110330,7
NPL,AFG,19,20100208,4
PAK,AFG,04,20140603,3
AFG,AFG,07,20111029,2
AFG,AFG,18,20050516,1
USA,AFG,07,20091027,3
AFG,AFG,19,20120517,5
AFG,AFG,19,20100823,4
CAN,AFG,15,20090424,2
PAK,AFG,19,20090506,51
USA,AFG,16,20110224,2
PAK,AFG,04,20090106,15
WST,AFG,17,20100904,2
WST,AFG,19,20120811,20
AFG,AFG,07,20090507,4
WST,AFG,04,20140430,5
MUS,AFG,04,20140528,1
GBR,AFG,04,20090621,4
EUR,AFG,03,20120314,3
IRN,AFG,01,20100223,2
USA,AFG,02,20100330,1
USA,AFG,19,20030611,2
USA,AFG,03,20141216,4
IRN,AFG,04,20111101,18
CAN,AFG,05,20080122,5
PAK,AFG,06,20010122,2
BTN,AFG,04,20080607,16
BGD,AFG,03,20140908,9
GBR,AFG,02,20081029,7
AFG,AFG,19,20120507,22
WST,AFG,19,20110617,9
AFG,AFG,01,20090603,10
KAZ,AFG,02,20101201,5
USA,AFG,01,20101212,3
USA,AFG,16,20110131,12
GBR,AFG,11,20060513,2
AUS,AFG,04,20091111,18
AFG,AFG,08,20080911,14
IRQ,AFG,17,20040104,1
