Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
AFG,AFG,20,20120314,2
TUR,ARM,20,20130429,10
ARM,AZE,20,20110812,7
ARM,AZE,20,20070705,6
ITA,DEU,20,20110706,6
GBR,GBR,20,20150110,20
DNK,IND,20,20101229,1
RUS,IRL,20,20101126,1
SYR,IRN,20,20111024,1
AFR,IRQ,20,20140831,10
USA,ISR,20,20120905,2
ISR,ISR,20,20081026,3
PSE,ISR,20,20050925,7
LBN,ISR,20,20141007,1
PSE,ISR,20,20090111,5
USA,ISR,20,20060730,2
SYR,ISR,20,20110427,12
SYR,LBY,20,20120206,12
MEX,MEX,20,20110521,1
AFG,PAK,20,20130907,2
DEU,PSE,20,20131113,2
EGY,SAU,20,20100120,7
EGY,SAU,20,20100119,7
ALB,SRB,20,20000817,2
SYR,SYR,20,20141023,4
IND,SYR,20,20120606,7
PSE,USA,20,20121126,1
USA,ABW,01,20071122,2
AFG,AFG,01,20060309,1
USA,AFG,01,20130709,4
DEU,AFG,01,20140922,8
USA,AFG,01,20130924,6
GBR,AFG,01,20090903,2
IRN,AFG,01,20020104,1
USA,AFG,01,20050511,6
JOR,AFG,01,20110321,3
AFG,AFG,01,20110521,12
WST,AFG,01,20090207,2
TUR,AFG,01,20070501,18
USA,AFG,01,20070731,8
USA,AFG,01,20130721,1
USA,AFG,01,20150123,1
USA,AFG,01,20110322,1
USA,AFG,01,20140526,23
AFG,AFG,01,20090408,39
AFG,AFG,01,20051025,1
RUS,AFG,01,20060626,1
ARM,AFG,01,20100728,1
SAU,AFG,01,20110501,2
AFG,AFG,01,20140213,1
AFG,AFG,01,20120106,9
AFG,AFG,01,20141130,60
PAK,AFG,01,20030423,1
GBR,AFG,01,20100103,4
USA,AFG,01,20030211,1
TUN,AFG,01,20110926,7
PAK,AFG,01,20150213,269
AFG,AFG,01,20060519,18
USA,AFG,01,20120327,2
AFG,AFG,01,20081009,3
SAU,AFG,01,20020728,7
JPN,AFG,01,20120708,38
AFG,AFG,01,20150111,2
AFG,AFG,01,20110728,2
PAK,AFG,01,20090425,12
AFG,AFG,01,20121122,1
IRN,AFG,01,20090912,5
PAK,AFG,01,20110518,1
USA,AFG,01,20110111,112
PAK,AFG,01,20060827,5
AFG,AFG,01,20141124,48
IRN,AFG,01,20120609,22
PRK,AFG,01,20031103,2
GBR,AFG,01,20140709,10
TJK,AFG,01,20140722,6
WST,AFG,01,20091118,5
USA,AFG,01,20100115,7
AFG,AFG,01,20100208,64
PAK,AFG,01,20090401,5
AFG,AFG,01,20111203,1
AFG,AFG,01,20120420,4
PAK,AFG,01,20031130,2
USA,AFG,01,20091014,9
USA,AFG,01,20020306,1
WST,AFG,01,20070214,12
FRA,AFG,01,20100102,4
WST,AFG,01,20070124,2
AFG,AFG,01,20011222,7
USA,AFG,01,20131030,4
SAU,AFG,01,20140731,6
KGZ,AFG,01,20100408,2
IRN,AFG,01,20090428,6
DEU,AFG,01,20040223,2
RUS,AFG,01,20010918,6
PAK,AFG,01,20100827,9
TJK,AFG,01,20031016,1
PAK,AFG,01,20121224,30
DEU,AFG,01,20131026,2
AUS,AFG,01,20090725,88
PAK,AFG,01,20130210,12
PAK,AFG,01,20131009,16
SAU,AFG,01,20060322,10
CHN,AFG,01,20110427,7
AFG,AFG,01,20111022,1
USA,AFG,01,20120623,3
PAK,AFG,01,20020426,3
CAN,AFG,01,20090403,2
DEU,AFG,01,20040120,8
AFG,AFG,01,20071031,1
IND,AFG,01,20110908,2
SAU,AFG,01,20030630,1
YEM,AFG,01,20100928,2
AFG,AFG,01,20100927,12
AFG,AFG,01,20090728,7
SAU,AFG,01,20141028,5
USA,AFG,01,20090531,9
AFG,AFG,01,20041223,4
TJK,AFG,01,20071223,2
USA,AFG,01,20110521,1
USA,AFG,01,20140819,3
GBR,AFG,01,20081003,2
GBR,AFG,01,20091014,4
WST,AFG,01,20061003,8
USA,AFG,01,20090817,4
AZE,AFG,01,20111206,9
ASA,AFG,01,20060406,6
DEU,AFG,01,20070731,14
USA,AFG,01,20091008,215
AFG,AFG,01,20110314,1
AFG,AFG,01,20060822,3
PAK,AFG,01,20050304,1
PAK,AFG,01,20080321,7
AFG,AFG,01,20091215,31
USA,AFG,01,20140503,6
DZA,AFG,01,20141219,1
AFG,AFG,01,20070531,4
ZWE,AFR,01,20080829,1
CHN,AFR,01,20130328,4
SDN,AFR,01,20131009,2
ZAF,AFR,01,20030321,8
USA,AFR,01,20120521,9
MOZ,AFR,01,20030117,7
TZA,AFR,01,20081222,3
SWZ,AFR,01,20121204,2
GMB,AFR,01,20091111,9
NER,AFR,01,20100219,8
AFR,AFR,01,20090719,2
NAM,AFR,01,20071218,1
GBR,AFR,01,20141206,6
AFR,AFR,01,20040323,2
BMU,AFR,01,20131206,4
USA,AFR,01,20140703,7
FRA,AFR,01,20130529,2
CAF,AFR,01,20140829,4
ZWE,AFR,01,20131002,2
GHA,AFR,01,20110822,6
MWI,AFR,01,20131215,3
DEU,AFR,01,20120502,6
NGA,AFR,01,20031002,2
AFR,AFR,01,20040316,4
NGA,AFR,01,20120208,7
ZWE,AFR,01,20130221,6
KEN,AFR,01,20021118,2
AGO,AFR,01,20140505,2
USA,AFR,01,20090528,4
ZWE,AFR,01,20121019,6
DZA,AFR,01,20080124,5
LBY,AFR,01,20110222,6
PAK,AFR,01,20071018,4
IRN,AFR,01,20131106,2
