Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
USA,ABW,17,20110815,2
ABW,ABW,01,20110809,4
USA,ABW,04,20110817,158
NLD,ABW,04,20020815,3
AUS,AFG,05,20101025,6
PAK,AFG,04,20131228,2
AFG,AFG,05,20140324,12
WST,AFG,05,20110815,8
AFG,AFG,03,20100227,2
PAK,AFG,03,20021104,1
AFG,AFG,02,20030306,18
SWE,AFG,16,20100802,8
AFG,AFG,18,20090611,2
WST,AFG,03,20070525,2
FRA,AFG,04,20120610,15
AFG,AFG,19,20090806,9
PAK,AFG,02,20091222,14
GBR,AFG,06,20110417,2
USA,AFG,03,20131015,10
AFG,AFG,02,20100119,2
CHE,AFG,02,20041209,9
SYR,AFG,05,20121024,2
AFG,AFG,08,20080501,3
TJK,AFG,17,20040331,2
USA,AFG,06,20140719,4
USA,AFG,16,20090207,4
PAK,AFG,03,20140430,6
PAK,AFG,19,20090515,13
PAK,AFG,14,20120523,65
USA,AFG,06,20140214,36
SOM,AFG,02,20131008,1
USA,AFG,17,20131011,5
USA,AFG,03,20120217,4
IRQ,AFG,03,20101121,6
TJK,AFG,04,20030131,8
AFG,AFG,18,20141203,20
GBR,AFG,04,20060522,1
WST,AFG,19,20070510,7
IRQ,AFG,19,20120624,4
MDV,AFG,04,20140713,2
AFG,AFG,11,20081010,7
PAK,AFG,17,20081012,2
USA,AFG,19,20141126,4
AFG,AFG,14,20110919,6
AFG,AFG,01,20060419,7
GBR,AFG,05,20140305,1
SAU,AFG,11,20090822,7
USA,AFG,19,20011106,16
AFG,AFG,05,20040605,5
SAU,AFG,01,20090827,2
EUR,AFG,04,20040824,6
PAK,AFG,19,20140510,5
AFG,AFG,03,20141119,1
GBR,AFG,03,20060201,23
USA,AFG,02,20110502,12
SVK,AFG,01,20090724,1
AFG,AFG,05,20120111,21
AFG,AFG,10,20061110,3
AFG,AFG,17,20110720,20
AFG,AFG,17,20140101,8
IND,AFG,08,20080505,5
PAK,AFG,04,20080713,9
CHN,AFG,02,20020123,2
USA,AFG,07,20100828,4
USA,AFG,02,20090509,7
CHE,AFG,11,20121105,52
CHN,AFG,05,20141020,42
AFG,AFG,19,20070605,32
AFG,AFG,04,20130717,3
FRA,AFG,04,20140305,10
FRA,AFG,04,20120325,25
GBR,AFG,01,20091223,5
PAK,AFG,11,20120626,2
USA,AFG,05,20100707,3
USA,AFG,19,20140628,6
USA,AFG,08,20070330,8
AFG,AFG,04,20080131,7
PAK,AFG,04,20081027,14
USA,AFG,02,20140120,2
KAZ,AFG,05,20110611,9
USA,AFG,03,20101230,2
ESP,AFG,07,20090911,16
CAN,AFG,04,20081104,8
GBR,AFG,07,20091111,12
PAK,AFG,04,20130422,8
GBR,AFG,08,20110706,8
GBR,AFG,15,20120217,5
SEA,AFG,04,20041128,4
