Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
ABW,ABW,17,20060530,16
ABW,NLD,04,20080201,22
ABW,VEN,17,20140728,30
ABW,USA,08,20140728,3
ABW,ABW,17,20081118,6
ABW,USA,04,20110128,6
AFG,PAK,04,20091128,14
AFG,QAT,01,20100916,5
AFG,PAK,01,20130221,6
AFG,USA,01,20121015,2
AFG,AFG,05,20100226,1
AFG,PAK,18,20091028,6
AFG,USA,04,20110418,5
AFG,SOM,04,20140625,12
AFG,WST,01,20091001,6
AFG,USA,11,20130530,2
AFG,TUR,19,20060519,2
AFG,USA,03,20131107,10
AFG,GBR,19,20101206,12
AFG,PAK,04,20090103,18
AFG,PRT,03,20100620,1
AFG,GBR,19,20070221,4
AFG,USA,08,20091202,14
AFG,AFG,01,20080424,6
AFG,PAK,03,20100310,1
AFG,WST,01,20131230,2
AFG,USA,11,20011003,11
AFG,DEU,19,20090413,4
AFG,AFG,01,20050813,2
AFG,USA,08,20150105,6
AFG,DEU,04,20040623,3
AFG,MEX,19,20141101,2
AFG,PAK,11,20110914,4
AFG,USA,18,20110712,6
AFG,USA,01,20110802,5
AFG,TJK,04,20070826,4
AFG,GBR,05,20030711,6
AFG,PAK,13,20130801,4
AFG,POL,04,20081111,4
AFG,TUR,04,20111017,1
AFG,AFG,11,20140923,1
AFG,AFG,19,20120919,16
AFG,PAK,13,20110928,6
AFG,AFG,01,20131102,8
AFG,AFG,01,20121115,14
AFG,KGZ,11,20100731,1
AFG,USA,12,20120227,1
AFG,BEL,02,20011222,2
AFG,PAK,01,20140722,1
AFG,ISR,04,20070214,8
AFG,SGP,17,20070609,5
AFG,IRQ,19,20130801,8
AFG,IDN,07,20101218,2
AFG,RUS,04,20130801,2
AFG,GBR,04,20071214,3
AFG,PAK,13,20100217,4
AFG,USA,03,20110206,5
AFG,KOR,08,20070811,6
AFG,WST,10,20120316,9
AFG,PAK,04,20061111,1
AFG,IRQ,01,20140914,8
AFG,PAK,19,20090624,2
AFG,AFG,19,20040922,3
AFG,SWE,02,20150123,2
AFG,TKM,04,20140513,10
AFG,TUR,04,20040905,7
AFG,PAK,04,20050222,1
AFG,USA,19,20121016,6
AFG,AFG,09,20090902,1
AFG,USA,05,20090904,1
AFG,AFG,18,20100822,1
AFG,GBR,19,20080609,1
AFG,USA,03,20130205,1
AFG,PAK,02,20090601,1
AFG,USA,04,20130618,13
AFG,IRQ,04,20121127,22
AFG,IRQ,04,20131007,3
AFG,USA,01,20060208,3
AFG,USA,19,20120818,72
AFG,AFG,01,20060518,5
AFG,USA,03,20130417,2
AFG,AFG,09,20100711,4
AFG,AFG,05,20130708,16
AFG,PAK,05,20140819,3
AFG,AFG,01,20150129,9
AFG,USA,19,20101030,13
AFG,AFG,19,20070214,8
AFG,AFG,19,20080320,1
AFG,PAK,09,20081227,2
AFG,AUS,04,20120118,12
AFG,JPN,04,20071121,2
AFG,AFG,19,20131020,10
AFG,PAK,19,20140531,1
AFG,KOR,03,20090622,3
AFG,PAK,19,20121229,1
AFG,PAK,04,20070710,6
AFG,USA,05,20141123,80
AFG,AFG,17,20091108,1
AFG,ITA,03,20071222,1
AFG,IRQ,06,20130702,6
AFG,AFG,10,20130121,10
AFG,AFG,02,20070318,2
AFG,IRQ,03,20091006,3
AFG,CHN,19,20120202,7
AFG,KAZ,04,20141002,8
AFG,GRC,04,20110801,1
AFG,AFG,17,20041030,4
AFG,UZB,05,20120319,4
AFG,CAN,19,20081213,2
AFG,AFG,11,20090316,7
AFG,PHL,04,20041214,4
AFG,GBR,03,20120301,1
AFG,PAK,05,20010729,1
AFG,AFG,08,20040622,4
AFG,USA,03,20130109,10
AFG,AFG,16,20100124,4
AFG,AFG,17,20130621,10
AFG,AUS,19,20121230,1
AFG,AFG,05,20131001,2
AFG,USA,05,20110920,7
AFG,WST,06,20110407,3
AFG,JPN,02,20020123,5
AFG,AFG,07,20030512,8
AFG,IRN,05,20120216,40
AFG,JPN,03,20120708,14
AFG,PAK,05,20100724,4
AFG,AFG,04,20130112,2
AFG,WST,04,20130223,8
AFG,AFG,06,20140820,1
AFG,PAK,11,20121114,44
AFG,ITA,04,20061005,5
AFG,PAK,15,20070625,2
AFG,AFG,11,20090526,2
AFG,WST,01,20100623,3
AFG,QAT,08,20130624,1
AFG,AFG,09,20110607,7
AFG,QAT,02,20120129,5
AFG,USA,04,20090531,1
AFG,SWE,01,20100826,12
AFG,SVK,04,20130711,20
AFG,BEL,04,20040126,1
AFG,KWT,04,20090926,2
AFG,AFG,11,20120827,24
AFG,AFG,01,20060906,2
AFG,IRN,11,20130622,4
AFG,AFG,03,20091208,15
AFG,AFG,15,20040227,14
AFG,FRA,13,20100428,8
AFG,WST,08,20130913,2
AFG,AFG,19,20110916,8
AFG,NZL,01,20090425,2
AFG,AFG,01,20130814,140
AFG,CUB,04,20031125,4
AFG,RUS,19,20040120,1
AFG,AFG,08,20020930,1
AFG,EUR,06,20120105,2
AFG,AFG,18,20121014,10
AFG,USA,05,20131122,17
AFG,USA,18,20100607,4
AFG,PAK,08,20090221,14
AFG,PAK,11,20141230,1
AFG,USA,09,20121223,8
AFG,AFG,16,20070810,18
AFG,IRQ,18,20100105,2
AFG,AFG,05,20080820,1
AFG,AFG,02,20111010,1
AFG,AFG,10,20110820,8
AFG,WST,04,20040318,1
AFG,AFG,18,20090902,32
AFG,GBR,01,20100807,1
AFG,USA,03,20080417,4
AFG,USA,01,20011008,2
AFG,WST,18,20090819,2
AFG,JOR,17,20090711,5
AFG,PAK,13,20130918,4
AFG,USA,11,20140525,20
AFG,USA,04,20020919,2
AFG,IND,08,20091225,9
AFG,RUS,04,20090313,3
AFG,TJK,04,20011121,13
AFG,USA,19,20140425,7
AFG,MDV,09,20040910,9
AFG,TUR,10,20060806,1
AFG,USA,13,20090404,2
AFG,IRN,05,20101114,7
AFG,AFG,18,20110731,4
AFG,NZL,08,20130717,2
AFG,CHN,12,20060920,1
AFG,PAK,12,20080304,5
AFG,USA,19,20040608,2
AFG,USA,13,20141001,6
AFG,IRN,16,20111214,1
AFG,PAK,07,20040114,8
AFG,USA,04,20091027,2
AFG,USA,04,20110308,2
AFG,USA,19,20110105,8
AFG,USA,05,20140622,10
AFG,PAK,03,20090202,2
AFG,AUS,18,20100825,2
AFG,AFG,01,20060910,13
AFG,AFG,01,20101015,14
AFG,USA,12,20140806,8
AFG,USA,05,20120505,17
AFG,TUR,18,20071024,9
AFG,AFG,10,20020103,11
AFG,USA,19,20090617,7
AFG,PAK,11,20140610,6
AFG,AFG,10,20130912,2
AFG,USA,04,20030323,1
AFG,AFG,19,20100210,5
AFG,USA,02,20100802,6
AFG,USA,04,20120127,14
AFG,AFG,03,20040123,9
AFG,UZB,08,20020720,2
AFG,CAN,19,20110529,9
AFG,USA,07,20100114,2
AFG,TJK,04,20020525,1
AFG,AFG,11,20100205,42
AFG,WST,10,20101029,12
AFG,JPN,03,20120703,9
AFG,USA,18,20130112,5
AFG,USA,05,20140225,26
AFG,RUS,04,20021125,3
AFG,USA,04,20100905,2
AFG,RUS,04,20010919,18
AFG,ARE,04,20120723,2
AFG,GBR,19,20090214,20
AFG,GBR,03,20120129,2
AFG,PAK,01,20131016,1
AFG,AFG,04,20150114,22
AFG,PAK,07,20120307,2
AFG,AFG,07,20131212,4
AFG,AUS,04,20060317,2
AFG,USA,19,20120315,18
AFG,IRN,01,20030425,2
AFG,AFG,12,20130212,3
