Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
USA,ABW,12,20110923,18
TUR,ABW,04,20140128,24
USA,ABW,04,20060905,5
NLD,ABW,04,20050614,2
MEX,ABW,04,20130213,6
NLD,ABW,06,20060523,6
USA,ABW,17,20141216,6
IRQ,AFG,06,20101005,1
WST,AFG,11,20070929,2
AFG,AFG,03,20080125,7
USA,AFG,04,20111213,7
PAK,AFG,19,20140807,8
RUS,AFG,01,20010707,2
PAK,AFG,18,20060326,2
CHN,AFG,04,20130128,1
PAK,AFG,17,20110519,4
PAK,AFG,11,20141009,10
MYS,AFG,03,20100805,14
DEU,AFG,06,20070819,5
USA,AFG,14,20130807,2
WST,AFG,19,20130828,5
PAK,AFG,03,20121114,7
WST,AFG,19,20110305,2
CAN,AFG,19,20110319,4
RUS,AFG,04,20020209,1
DEU,AFG,11,20020830,1
CAN,AFG,08,20110707,7
PAK,AFG,04,20130712,2
PAK,AFG,03,20090419,18
AFG,AFG,06,20140316,2
AFG,AFG,10,20150128,6
AFG,AFG,01,20111214,5
AFG,AFG,15,20091005,1
RUS,AFG,02,20011003,2
TJK,AFG,04,20020124,7
AFG,AFG,12,20110717,2
AFG,AFG,08,20140214,11
AFG,AFG,08,20120703,2
UZB,AFG,05,20030607,2
IRN,AFG,05,20100923,7
PAK,AFG,04,20090505,5
AFG,AFG,03,20101001,1
PAK,AFG,03,20121119,16
UZB,AFG,04,20000921,2
MDV,AFG,09,20111225,10
AFG,AFG,11,20120101,1
GBR,AFG,05,20120117,4
WST,AFG,08,20120130,3
ITA,AFG,04,20011129,2
PAK,AFG,04,20011202,7
USA,AFG,02,20120326,4
IRN,AFG,17,20141015,7
DEU,AFG,04,20140212,2
CAN,AFG,03,20030829,9
PAK,AFG,01,20141229,50
AZE,AFG,04,20150216,10
ARE,AFG,05,20040307,9
AFG,AFG,19,20090801,5
AFG,AFG,04,20131120,40
IRN,AFG,03,20021026,7
CHE,AFG,04,20120504,8
AFG,AFG,01,20100310,8
USA,AFG,15,20100312,2
FIN,AFG,15,20100914,6
AUS,AFG,05,20070710,2
AFG,AFG,01,20031213,10
AFG,AFG,06,20040209,2
WST,AFG,13,20101118,2
CAN,AFG,18,20111209,8
PAK,AFG,03,20010802,7
USA,AFG,06,20110404,2
KGZ,AFG,04,20020108,1
NLD,AFG,04,20100205,5
PAK,AFG,19,20081014,8
IRN,AFG,03,20120514,7
AFG,AFG,18,20030717,1
GBR,AFG,03,20090430,4
IRN,AFG,11,20130918,6
PAK,AFG,19,20090627,3
USA,AFG,04,20140729,12
PAK,AFG,11,20091016,9
CAN,AFG,04,20010703,3
PAK,AFG,04,20120117,13
LBY,AFG,05,20110407,3
JPN,AFG,05,20011210,9
USA,AFG,02,20080908,2
PAK,AFG,04,20120323,8
AFG,AFG,11,20100218,9
USA,AFG,07,20100515,16
USA,AFG,04,20100820,14
USA,AFG,04,20130826,10
WST,AFG,04,20040628,6
RUS,AFG,04,20090615,7
AFG,AFG,05,20080222,2
USA,AFG,07,20091130,37
AFG,AFG,02,20021212,4
USA,AFG,02,20090410,9
AFG,AFG,09,20100909,18
CHE,AFG,06,20120918,8
AFG,AFG,04,20140502,8
AFG,AFG,02,20101009,33
USA,AFG,17,20090716,4
USA,AFG,02,20110923,3
AFG,AFG,11,20090804,1
PAK,AFG,03,20011222,1
USA,AFG,09,20080829,1
GBR,AFG,12,20060831,1
AFG,AFG,19,20090101,5
PAK,AFG,05,20071027,2
IRQ,AFG,01,20101217,4
AFG,AFG,19,20080118,9
AFG,AFG,01,20140803,8
USA,AFG,01,20100217,1
IRQ,AFG,03,20120527,2
USA,AFG,19,20100731,12
USA,AFG,04,20141215,1
AFG,AFG,05,20150119,2
AFG,AFG,04,20130917,85
IRQ,AFG,19,20110914,9
USA,AFG,19,20101213,10
USA,AFG,19,20110223,2
USA,AFG,05,20010930,1
AFG,AFG,03,20011015,1
TJK,AFG,06,20020206,1
USA,AFG,02,20100201,1
USA,AFG,04,20130509,10
GBR,AFG,04,20120521,9
AFG,AFG,11,20040901,3
PAK,AFG,12,20051204,2
PAK,AFG,05,20080418,8
AFG,AFG,08,20080613,2
RUS,AFG,04,20110312,1
AFG,AFG,18,20080726,1
USA,AFG,04,20120327,7
PAK,AFG,05,20020621,6
USA,AFG,08,20130506,8
PAK,AFG,19,20100810,2
PAK,AFG,05,20141204,28
AFG,AFG,19,20140321,4
CAN,AFG,07,20030928,7
USA,AFG,04,20130917,14
PAK,AFG,19,20071009,6
VNM,AFG,06,20091202,1
TJK,AFG,19,20020121,1
TUR,AFG,08,20080722,7
FRA,AFG,13,20080820,2
AFG,AFG,17,20081008,7
AFG,AFG,18,20090101,6
USA,AFG,19,20100713,10
PAK,AFG,01,20100731,2
USA,AFG,05,20100902,9
USA,AFG,05,20031005,2
USA,AFG,05,20120917,20
CAN,AFG,11,20150207,4
PAK,AFG,19,20130909,8
AFG,AFG,04,20040429,2
PAK,AFG,18,20090829,28
IRQ,AFG,07,20140901,1
USA,AFG,13,20091126,4
RUS,AFG,07,20010918,12
USA,AFG,12,20120309,208
PAK,AFG,04,20131228,5
USA,AFG,05,20141006,2
PAK,AFG,01,20100211,3
USA,AFG,02,20061026,2
AFG,AFG,19,20061120,9
AFG,AFG,11,20090208,45
CAN,AFG,19,20090225,9
PAK,AFG,08,20070812,8
EUR,AFG,11,20090423,4
DEU,AFG,04,20070911,3
IRN,AFG,05,20041001,4
TJK,AFG,04,20071207,7
USA,AFG,19,20080131,5
AFG,AFG,19,20090827,6
FRA,AFG,01,20050707,4
SWE,AFG,19,20091008,1
AFG,AFG,14,20091101,9
PAK,AFG,07,20131111,6
AFG,AFG,01,20011114,14
DEU,AFG,07,20020218,1
USA,AFG,19,20030507,5
WST,AFG,19,20100920,13
TKM,AFG,04,20150125,10
AFG,AFG,18,20140607,6
IRN,AFG,07,20101026,33
PAK,AFG,19,20110912,2
USA,AFG,08,20120316,27
USA,AFG,19,20100606,3
AFG,AFG,19,20140208,18
BEL,AFG,12,20090105,5
WST,AFG,15,20070327,9
AFG,AFG,12,20130717,6
GBR,AFG,01,20030905,9
AFG,AFG,19,20100920,73
AFG,AFG,04,20070812,1
JPN,AFG,02,20120705,6
AFG,AFG,07,20111218,8
AFG,AFG,19,20130107,16
USA,AFG,01,20091001,11
AFG,AFG,05,20060410,5
CAN,AFG,13,20100118,1
GBR,AFG,07,20060831,1
CHN,AFG,04,20021118,6
DEU,AFG,04,20030210,2
AUS,AFG,19,20090107,3
IRQ,AFG,11,20120521,12
AZE,AFG,07,20120907,2
AFG,AFG,19,20150209,36
USA,AFG,19,20140422,2
AFG,AFG,01,20121022,4
AFG,AFG,19,20041006,3
CAN,AFG,19,20090809,1
USA,AFG,19,20091227,1
AFG,AFG,11,20110519,22
CAN,AFG,05,20081218,3
TJK,AFG,08,20120511,1
NOR,AFG,05,20120618,2
USA,AFG,02,20090521,10
PAK,AFG,08,20121110,16
AFG,AFG,03,20090924,2
IRN,AFG,16,20010327,4
AFG,AFG,06,20080317,1
AFG,AFG,11,20110308,4
AFG,AFG,17,20120315,1
USA,AFG,10,20100208,4
IRN,AFG,04,20020924,7
ITA,AFG,09,20100414,5
USA,AFG,08,20150217,1
PHL,AFG,11,20140422,2
TJK,AFG,07,20001202,4
PAK,AFG,10,20011118,4
USA,AFG,16,20131210,24
BEL,AFG,03,20110607,4
JPN,AFG,04,20030207,7
USA,AFG,07,20090110,6
AFG,AFG,04,20070201,4
USA,AFG,17,20110727,25
USA,AFG,08,20110810,2
AFG,AFG,14,20030420,10
PSE,AFG,19,20070607,16
PAK,AFG,12,20140608,1
AFG,AFG,02,20131014,6
GBR,AFG,03,20090815,2
AFG,AFG,03,20120214,1
TUR,AFG,03,20110325,5
PAK,AFG,19,20100220,9
GBR,AFG,09,20020509,5
QAT,AFG,03,20120409,6
KWT,AFG,04,20100622,2
USA,AFG,18,20070616,5
AFG,AFG,05,20120730,30
AFG,AFG,18,20090518,4
AFG,AFG,12,20130812,12
AFG,AFG,19,20040301,6
CAN,AFG,18,20101229,1
DEU,AFG,03,20111129,2
AFG,AFG,14,20050913,1
IRN,AFG,06,20060528,23
CAN,AFG,01,20080716,50
AFG,AFG,04,20110416,2
FRA,AFG,11,20110503,2
USA,AFG,03,20141113,8
SAU,AFG,04,20070111,5
CAN,AFG,06,20070727,2
USA,AFG,01,20140409,4
AFG,AFG,13,20140426,10
IND,AFG,04,20000101,3
PAK,AFG,19,20090831,6
AUS,AFG,17,20010830,4
PAK,AFG,14,20110318,1
IRN,AFG,01,20020108,5
DNK,AFG,19,20081204,7
PAK,AFG,04,20021221,1
RUS,AFG,05,20030216,4
DNK,AFG,04,20100720,5
AFG,AFG,01,20070531,1
AFG,AFG,19,20120722,6
FRA,AFG,03,20090515,2
PAK,AFG,10,20090530,24
PAK,AFG,19,20090609,10
AFG,AFG,07,20090903,8
CAN,AFG,08,20130101,6
PAK,AFG,04,20050724,7
USA,AFG,01,20110325,4
USA,AFG,03,20091215,9
CHN,AFG,04,20110510,17
CHN,AFG,08,20100204,4
USA,AFG,01,20120422,4
USA,AFG,03,20120423,5
PAK,AFG,17,20130729,39
AFG,AFG,05,20040605,2
WST,AFG,19,20071026,19
TUR,AFG,17,20121023,2
WST,AFG,15,20101208,3
AFG,AFG,01,20080127,3
PAK,AFG,17,20090911,8
AFG,AFG,07,20050715,3
PAK,AFG,02,20131106,10
PAK,AFG,14,20120226,6
WST,AFG,08,20100210,17
USA,AFG,06,20100414,2
TJK,AFG,17,20090703,1
USA,AFG,18,20110915,12
USA,AFG,03,20131019,112
USA,AFG,03,20130111,22
USA,AFG,19,20091125,4
USA,AFG,04,20130225,86
USA,AFG,04,20011117,6
IRN,AFG,05,20131129,8
GBR,AFG,08,20100130,9
TUR,AFG,04,20100208,2
AFG,AFG,13,20020924,1
DEU,AFG,01,20100406,2
USA,AFG,02,20090209,10
AZE,AFG,04,20141203,2
AFG,AFG,11,20090305,1
USA,AFG,19,20100922,12
AFG,AFG,04,20070818,1
PAK,AFG,17,20120813,48
AFG,AFG,07,20131120,6
AFG,AFG,02,20130713,4
USA,AFG,12,20030925,3
USA,AFG,04,20090329,3
AFG,AFG,19,20070617,2
AFG,AFG,18,20120810,6
USA,AFG,04,20111024,10
USA,AFG,15,20090818,3
USA,AFG,19,20120207,49
UZB,AFG,05,20020115,5
AFG,AFG,07,20081101,2
WST,AFG,17,20100525,7
NZL,AFG,03,20141104,4
USA,AFG,01,20120704,4
AFG,AFG,02,20090427,1
PAK,AFG,03,20130810,8
AUS,AFG,19,20120903,8
GBR,AFG,04,20101007,12
USA,AFG,03,20101105,2
USA,AFG,05,20111208,1
PAK,AFG,11,20121227,24
CAN,AFG,07,20110414,2
ARE,AFG,06,20011205,2
SAU,AFG,11,20120314,2
WST,AFG,18,20110523,2
CAN,AFG,02,20110607,1
ITA,AFG,16,20070427,1
USA,AFG,11,20120603,18
PAK,AFG,04,20141205,14
CAN,AFG,19,20070522,10
GBR,AFG,19,20050216,8
FRA,AFG,19,20130107,1
PAK,AFG,01,20100205,5
IRQ,AFG,01,20120405,5
IND,AFG,03,20100427,2
PAK,AFG,05,20140205,6
AFG,AFG,01,20070419,5
USA,AFG,07,20110819,23
PAK,AFG,03,20141223,1
CAN,AFG,01,20100909,7
TJK,AFG,05,20130918,2
AFG,AFG,11,20040630,4
USA,AFG,11,20121022,7
BGD,AFG,04,20121107,2
PAK,AFG,08,20040918,13
WST,AFG,09,20090809,10
PAK,AFG,18,20130101,18
GBR,AFG,11,20100311,5
PAK,AFG,04,20120813,46
PAK,AFG,19,20090514,39
PAK,AFG,05,20150118,16
IRN,AFG,02,20130915,2
USA,AFG,12,20040306,8
BGD,AFG,07,20101003,8
AFG,AFG,03,20110927,9
USA,AFG,19,20101226,18
AFG,AFG,05,20090731,5
MEX,AFG,04,20140807,2
IRN,AFG,04,20080601,2
CHN,AFG,04,20020124,13
IDN,AFG,19,20130325,6
PAK,AFG,05,20100324,6
PAK,AFG,03,20141124,2
