Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
ARM,AZE,20,20150105,4
SYR,CAN,20,20120527,9
TUR,CHE,20,20141010,2
SYR,DEU,20,20120522,9
TCD,GAB,20,20130313,2
USA,GBR,20,20040509,6
USA,IRQ,20,20060604,4
IRQ,IRQ,20,20150218,7
PSE,ISR,20,20110323,5
JOR,ISR,20,20001005,9
PSE,ISR,20,20140929,5
GTM,JOR,20,20100916,21
MEX,MEX,20,20141111,8
KEN,NOR,20,20131010,6
POL,POL,20,20010520,26
CAN,PSE,20,20090104,9
ISR,PSE,20,20020419,9
AZE,RUS,20,20140421,15
PHL,SEA,20,20000828,7
SYR,SYR,20,20110506,2
KOR,USA,20,20070501,2
AFG,USA,20,20130823,6
GBR,AFG,01,20070430,2
RUS,AFG,01,20000925,4
CHN,AFG,01,20091204,2
PAK,AFG,01,20111125,2
PAK,AFG,01,20090718,3
PAK,AFG,01,20091003,10
SAU,AFG,01,20091023,1
KWT,AFG,01,20011014,2
CAN,AFG,01,20091017,2
AFG,AFG,01,20090517,17
USA,AFG,01,20100214,2
AFG,AFG,01,20120909,4
NLD,AFG,01,20080122,1
PAK,AFG,01,20091006,2
AFG,AFG,01,20000121,8
AFG,AFG,01,20140901,3
AFG,AFG,01,20090127,1
USA,AFG,01,20141126,10
PAK,AFG,01,20120617,4
USA,AFG,01,20090210,1
TUR,AFG,01,20100125,2
AFG,AFG,01,20070705,24
USA,AFG,01,20100912,5
AFG,AFG,01,20120830,8
AFG,AFG,01,20020522,1
AFG,AFG,01,20100310,8
EUR,AFG,01,20060627,6
AFG,AFG,01,20031108,4
AFG,AFG,01,20100809,30
USA,AFG,01,20081024,2
PAK,AFG,01,20110610,18
USA,AFG,01,20110630,13
AFG,AFG,01,20140903,1
CAN,AFG,01,20090517,4
AFG,AFG,01,20091011,16
RUS,AFG,01,20121018,3
IRN,AFG,01,20110407,1
IND,AFG,01,20011201,5
AFG,AFG,01,20020211,5
USA,AFG,01,20120515,2
PAK,AFG,01,20110911,5
