Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
USA,ABW,06,20110819,7
NLD,ABW,04,20080205,1
MMR,ABW,01,20090520,1
JAM,ABW,04,20140114,2
AFG,AFG,11,20071029,2
COL,AFG,06,20130928,3
AFG,AFG,10,20131130,10
AFG,AFG,04,20030731,5
GBR,AFG,01,20140611,2
PAK,AFG,04,20010531,2
USA,AFG,07,20080601,3
USA,AFG,19,20080610,1
USA,AFG,19,20131129,4
PAK,AFG,18,20140911,1
USA,AFG,03,20091205,7
BRA,AFG,05,20141001,20
USA,AFG,19,20100106,49
TUR,AFG,01,20100107,2
USA,AFG,08,20120403,12
AFG,AFG,13,20100308,9
USA,AFG,04,20130621,9
GBR,AFG,08,20070527,24
AUS,AFG,19,20140226,4
PAK,AFG,05,20101209,8
CAN,AFG,04,20080222,2
KGZ,AFG,04,20060127,4
USA,AFG,19,20140907,1
GBR,AFG,03,20141026,8
AFG,AFG,11,20081126,9
JPN,AFG,04,20070221,1
ZAF,AFG,19,20030430,5
GBR,AFG,19,20070704,2
AFG,AFG,19,20130902,11
JPN,AFG,05,20140402,6
IRN,AFG,06,20140524,1
USA,AFG,07,20090626,4
USA,AFG,04,20111019,7
AFG,AFG,19,20090906,11
PAK,AFG,04,20111202,16
USA,AFG,19,20080323,4
AFG,AFG,17,20080424,7
CAS,AFG,03,20131120,2
PAK,AFG,04,20011115,13
CAN,AFG,08,20140131,10
AFG,AFG,17,20070323,5
GBR,AFG,19,20070414,32
AUS,AFG,19,20130622,20
USA,AFG,04,20090416,2
USA,AFG,02,20130808,2
USA,AFG,07,20120204,10
PAK,AFG,01,20110302,112
AFG,AFG,03,20020203,2
AFG,AFG,14,20080617,2
AFG,AFG,18,20080625,2
FRA,AFG,11,20020905,4
PAK,AFG,03,20070423,10
PAK,AFG,11,20110824,1
IRN,AFG,11,20100911,2
USA,AFG,01,20100916,15
PAK,AFG,01,20120712,18
AFG,AFG,11,20120801,50
AFG,AFG,11,20040215,7
SYR,AFG,01,20150206,4
CZE,AFG,04,20000126,7
USA,AFG,04,20080115,4
USA,AFG,04,20091005,23
AFG,AFG,02,20091125,2
USA,AFG,04,20020116,7
USA,AFG,04,20120225,4
TUR,AFG,18,20100107,2
AFG,AFG,08,20100113,4
DEU,AFG,08,20020418,1
USA,AFG,07,20130403,5
ARE,AFG,04,20110802,1
PAK,AFG,08,20100612,7
PAK,AFG,03,20140409,1
TUR,AFG,04,20101102,4
IRQ,AFG,01,20111017,8
WST,AFG,07,20090828,9
SAU,AFG,17,20090912,2
VNM,AFG,04,20111103,9
AFG,AFG,06,20111201,1
PAK,AFG,07,20140809,2
USA,AFG,19,20121223,22
HRV,AFG,04,20110131,2
SAS,AFG,04,20140910,40
IRQ,AFG,04,20091218,1
PAK,AFG,03,20120228,1
AFG,AFG,19,20070422,12
WST,AFG,04,20110903,2
IRN,AFG,04,20090304,2
IRQ,AFG,05,20070618,1
WST,AFG,08,20120923,1
RUS,AFG,11,20140523,5
USA,AFG,03,20111014,2
AFG,AFG,04,20101226,9
FRA,AFG,04,20121220,20
PRT,AFG,01,20051118,2
GBR,AFG,01,20091029,2
USA,AFG,03,20131110,8
USA,AFG,07,20091124,30
LBY,AFG,04,20011107,1
AFG,AFG,15,20080821,7
WST,AFG,15,20060917,9
RUS,AFG,04,20150129,8
USA,AFG,19,20090711,5
AFG,AFG,04,20121015,4
AFG,AFG,04,20121020,2
PAK,AFG,04,20101228,126
SWE,AFG,07,20130925,4
PAK,AFG,05,20091027,6
PAK,AFG,03,20080925,9
PAK,AFG,19,20120503,758
USA,AFG,17,20021106,2
USA,AFG,09,20070415,9
USA,AFG,01,20100720,3
EGY,AFG,04,20030522,5
IRQ,AFG,04,20120805,4
AFG,AFG,01,20031007,2
AFG,AFG,19,20070922,3
IRN,AFG,07,20101218,9
IRN,AFG,17,20111115,12
AFG,AFG,04,20140924,4
PAK,AFG,04,20110323,7
SAU,AFG,13,20011015,5
AFG,AFG,01,20080818,1
AFG,AFG,05,20141003,18
UKR,AFG,04,20060819,1
FRA,AFG,04,20081002,10
AFG,AFG,19,20081219,1
PAK,AFG,11,20070126,5
WST,AFG,08,20120527,7
USA,AFG,05,20110811,1
PAK,AFG,12,20130702,8
USA,AFG,15,20090503,1
AFG,AFG,04,20031130,1
CHN,AFG,04,20130913,6
AFG,AFG,04,20070923,12
GBR,AFG,01,20080207,8
IDN,AFG,04,20080310,4
WST,AFG,19,20090827,6
PAK,AFG,04,20130103,1
USA,AFG,04,20120421,7
AFG,AFG,17,20030703,2
AFG,AFG,19,20031123,1
AFG,AFG,05,20040307,3
FRA,AFG,19,20041126,5
USA,AFG,07,20091111,6
USA,AFG,03,20091123,8
USA,AFG,08,20091204,10
IRN,AFG,17,20020214,2
AFG,AFG,04,20110417,16
USA,AFG,05,20120417,22
SAU,AFG,02,20110828,1
USA,AFG,09,20070530,31
AFG,AFG,12,20120724,2
AFG,AFG,19,20090425,4
PAK,AFG,03,20140415,2
YEM,AFG,04,20040606,2
SAU,AFG,02,20140709,12
PAK,AFG,05,20071228,3
AFG,AFG,16,20000913,4
LBN,AFG,03,20081107,1
PAK,AFG,04,20081205,6
AFG,AFG,03,20090213,5
PAK,AFG,01,20070121,2
USA,AFG,01,20100909,1
AFG,AFG,05,20070503,9
AFG,AFG,14,20090506,5
PAK,AFG,17,20130730,8
AFG,AFG,11,20140528,8
CAN,AFG,11,20040824,2
DEU,AFG,19,20090703,7
RUS,AFG,01,20090715,5
GBR,AFG,19,20121006,1
AFG,AFG,19,20000929,2
RUS,AFG,05,20080515,6
USA,AFG,19,20091223,2
IRQ,AFG,19,20130126,16
DEU,AFG,01,20140104,6
USA,AFG,01,20081105,9
USA,AFG,19,20081125,4
IRN,AFG,13,20110720,3
AFR,AFG,04,20110727,2
WST,AFG,19,20130908,121
AFG,AFG,08,20140529,3
USA,AFG,11,20101014,19
IRN,AFG,08,20000427,6
PRT,AFG,07,20050719,2
CUB,AFG,04,20060111,1
AFG,AFG,18,20091026,10
IRQ,AFG,08,20080320,9
PAK,AFG,18,20130307,30
USA,AFG,19,20011013,2
AFG,AFG,19,20080917,3
AFG,AFG,09,20110628,8
USA,AFG,01,20110714,7
NOR,AFG,11,20110802,10
EGY,AFG,19,20120828,1
PAK,AFG,01,20090614,9
