Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
USA,ABW,19,20110810,10
USA,ABW,07,20100321,8
AUS,ABW,04,20090618,2
PER,ABW,04,20141104,4
NLD,ABW,04,20041024,1
AFG,AFG,04,20070831,1
USA,AFG,19,20120831,6
USA,AFG,02,20091219,56
CHN,AFG,04,20150204,24
AFG,AFG,11,20130207,90
IRN,AFG,06,20110801,11
UZB,AFG,01,20100120,2
PAK,AFG,11,20130304,8
PAK,AFG,08,20110321,2
AFG,AFG,18,20130907,226
GBR,AFG,11,20130713,2
PAK,AFG,03,20150113,5
SEA,AFG,04,20140817,3
USA,AFG,07,20100412,12
MLT,AFG,04,20100901,9
PAK,AFG,04,20131004,15
USA,AFG,10,20120312,18
KWT,AFG,19,20080615,1
CAN,AFG,04,20080220,4
PAK,AFG,01,20120110,72
USA,AFG,19,20120606,28
IRQ,AFG,18,20040901,5
AFG,AFG,19,20120719,7
PAK,AFG,17,20041117,2
USA,AFG,06,20080526,1
GBR,AFG,19,20131023,17
UGA,AFG,01,20050131,2
CAN,AFG,19,20080221,4
USA,AFG,08,20100710,20
USA,AFG,04,20140113,16
GBR,AFG,08,20141101,10
USA,AFG,19,20090207,19
PAK,AFG,06,20091112,6
AFG,AFG,04,20110717,7
SGP,AFG,05,20091202,20
MKD,AFG,07,20090710,4
PAK,AFG,02,20031029,4
IRQ,AFG,19,20130314,6
AFG,AFG,17,20111121,54
USA,AFG,19,20080123,12
USA,AFG,04,20110429,75
AFG,AFG,19,20101222,10
PAK,AFG,05,20011001,1
FRA,AFG,19,20121120,7
USA,AFG,01,20100901,1
PAK,AFG,16,20110403,1
CAN,AFG,05,20110610,21
WST,AFG,07,20100909,3
USA,AFG,05,20140930,147
USA,AFG,02,20091125,60
USA,AFG,19,20060407,4
USA,AFG,07,20130218,599
AFG,AFG,01,20100916,5
AFG,AFG,05,20130105,1
AFG,AFG,19,20091121,10
EUR,AFG,04,20121224,6
KOR,AFG,04,20091203,3
DEU,AFG,07,20100126,7
DEU,AFG,03,20080612,10
PAK,AFG,17,20090726,24
AFG,AFG,04,20141031,2
PAK,AFG,11,20130621,32
JOR,AFG,04,20131102,2
RUS,AFG,02,20090204,5
AFG,AFG,10,20120918,2
USA,AFG,16,20120226,4
PAK,AFG,03,20111007,4
USA,AFG,12,20100901,3
WST,AFG,08,20110721,19
FRA,AFG,01,20080805,4
IRQ,AFG,04,20080618,2
GBR,AFG,01,20100523,10
GBR,AFG,03,20100808,2
AFG,AFG,05,20120807,2
PAK,AFG,05,20130629,6
PAK,AFG,04,20130319,4
PAK,AFG,01,20110811,1
USA,AFG,13,20100724,5
AFG,AFG,16,20121008,3
WST,AFG,04,20071217,17
PAK,AFG,04,20080211,2
IRN,AFG,10,20011115,6
WST,AFG,01,20121001,2
WST,AFG,01,20101121,18
AFG,AFG,18,20070422,2
DEU,AFG,17,20120720,6
TJK,AFG,16,20080324,4
AFG,AFG,19,20010605,2
DEU,AFG,04,20121204,6
AFG,AFG,11,20061220,4
AUS,AFG,11,20131105,18
USA,AFG,19,20060522,7
FRA,AFG,01,20120814,1
CAN,AFG,19,20120311,4
NLD,AFG,07,20100225,1
AFG,AFG,08,20070721,5
AFG,AFG,04,20131003,10
USA,AFG,08,20140728,2
IRN,AFG,07,20011231,4
GBR,AFG,07,20090819,7
AFG,AFG,04,20120622,2
MYS,AFG,04,20131113,8
IRN,AFG,11,20050109,9
NOR,AFG,05,20120206,6
PAK,AFG,18,20100129,10
PAK,AFG,11,20120524,5
DEU,AFG,01,20081207,6
IRQ,AFG,05,20101109,9
JOR,AFG,01,20101004,8
TJK,AFG,05,20120327,4
AFG,AFG,01,20100227,21
USA,AFG,12,20140223,1
USA,AFG,01,20091226,4
CHE,AFG,04,20091130,1
PAK,AFG,11,20090123,2
IRQ,AFG,12,20091203,2
USA,AFG,05,20120902,13
POL,AFG,07,20090324,10
AFG,AFG,19,20070929,10
CAN,AFG,11,20080916,2
PAK,AFG,19,20101226,8
PAK,AFG,04,20131126,2
SAU,AFG,04,20091021,5
PAK,AFG,04,20101207,5
IRN,AFG,01,20110630,2
SAU,AFG,04,20121223,2
FRA,AFG,04,20080725,1
USA,AFG,07,20120507,9
TUR,AFG,04,20141222,1
USA,AFG,01,20131014,4
WST,AFG,19,20100204,9
PAK,AFG,05,20030818,5
GBR,AFG,07,20091101,2
DEU,AFG,19,20090906,5
AFG,AFG,19,20140106,2
IRQ,AFG,19,20070802,3
AFG,AFG,15,20070701,3
AFG,AFG,11,20090117,7
AUS,AFG,08,20070325,8
PGS,AFG,04,20120123,1
DEU,AFG,05,20120314,5
PAK,AFG,04,20010805,2
DNK,AFG,16,20080423,29
USA,AFG,13,20090825,4
USA,AFG,18,20120830,4
AUS,AFG,04,20020517,9
ARE,AFG,04,20120126,3
AFG,AFG,19,20061007,8
PAK,AFG,05,20071014,4
USA,AFG,12,20091202,8
PAK,AFG,18,20081116,10
CHN,AFG,04,20020723,1
SAU,AFG,07,20021218,12
IRQ,AFG,05,20100128,1
AFG,AFG,03,20110524,5
PAK,AFG,12,20011115,2
RUS,AFG,15,20010917,4
AFG,AFG,19,20071011,9
USA,AFG,18,20080713,6
IRQ,AFG,02,20130725,10
USA,AFG,03,20140817,2
IDN,AFG,17,20100103,4
CAN,AFG,18,20091126,20
AFG,AFG,19,20150128,2
USA,AFG,05,20131209,4
AFG,AFG,11,20150112,1
AFG,AFG,08,20130118,43
PAK,AFG,05,20070530,8
USA,AFG,10,20120502,7
AFG,AFG,08,20140213,2
DEU,AFG,06,20080623,1
CAN,AFG,01,20090527,2
IRN,AFG,15,20040813,1
PAK,AFG,19,20120117,18
AFG,AFG,17,20081210,5
DEU,AFG,04,20070405,6
USA,AFG,11,20120328,7
IRQ,AFG,04,20140911,3
GBR,AFG,19,20140717,3
PAK,AFG,08,20020830,2
PAK,AFG,01,20051027,4
WST,AFG,19,20110806,1
USA,AFG,05,20050919,4
AFG,AFG,01,20040804,6
AFG,AFG,19,20070822,7
AFG,AFG,10,20011016,19
IRN,AFG,04,20120126,2
FRA,AFG,06,20120125,8
IRN,AFG,04,20100504,3
PAK,AFG,19,20100503,5
GBR,AFG,02,20080527,4
USA,AFG,02,20091010,5
TUR,AFG,02,20140214,8
IRQ,AFG,01,20140928,4
PAK,AFG,08,20061127,6
PAK,AFG,04,20110311,9
USA,AFG,04,20110427,23
GBR,AFG,11,20131009,2
AZE,AFG,16,20100618,1
IRN,AFG,16,20140108,5
USA,AFG,05,20111009,4
IRQ,AFG,04,20070402,6
IRN,AFG,11,20070605,4
PAK,AFG,17,20070613,9
PAK,AFG,12,20060709,2
IRN,AFG,03,20020929,4
IRN,AFG,01,20031124,4
USA,AFG,01,20110520,6
NOR,AFG,05,20051209,9
EUR,AFG,06,20100327,6
PAK,AFG,19,20090410,2
WST,AFG,01,20100927,142
USA,AFG,05,20121216,32
LBN,AFG,01,20050509,3
TJK,AFG,04,20040918,10
GBR,AFG,11,20081213,9
USA,AFG,14,20120227,9
AFG,AFG,19,20020224,8
PAK,AFG,07,20050210,6
AFG,AFG,11,20030912,1
TUR,AFG,04,20140210,4
SOM,AFG,19,20110504,13
AFG,AFG,08,20001101,9
TUR,AFG,03,20090320,3
PHL,AFG,03,20101015,5
AFG,AFG,07,20141107,7
USA,AFG,04,20131214,2
PAK,AFG,17,20011121,2
FRA,AFG,18,20100830,3
AFG,AFG,03,20121109,2
USA,AFG,04,20140109,6
PAK,AFG,01,20141208,8
HTI,AFG,01,20090522,2
USA,AFG,05,20121114,26
USA,AFG,01,20080705,2
MDV,AFG,03,20140922,2
USA,AFG,17,20120724,122
WST,AFG,15,20120820,3
AFG,AFG,19,20130707,10
GBR,AFG,03,20110617,1
KGZ,AFG,01,20040617,1
PAK,AFG,18,20010820,2
CAN,AFG,12,20130101,6
NPL,AFG,09,20031014,5
KOR,AFG,05,20070727,7
USA,AFG,07,20091211,7
USA,AFG,07,20140305,2
PAK,AFG,04,20100217,5
GBR,AFG,04,20130618,12
AFG,AFG,01,20140724,10
AFG,AFG,04,20030729,18
USA,AFG,06,20030511,2
AFG,AFG,14,20080303,11
AFG,AFG,04,20020305,2
TUR,AFG,01,20121022,10
AFG,AFG,05,20111129,2
TUR,AFG,04,20050111,7
CHE,AFG,04,20121022,6
IRQ,AFG,01,20131110,4
GBR,AFG,01,20061123,9
PAK,AFG,19,20131018,2
AFG,AFG,19,20050625,1
AFG,AFG,16,20091024,298
CAN,AFG,02,20080131,9
GBR,AFG,08,20121014,11
PAK,AFG,01,20090926,5
PAK,AFG,01,20141009,4
AFG,AFG,03,20130704,12
AFG,AFG,18,20100222,23
USA,AFG,19,20100222,36
AFG,AFG,19,20111112,5
AFG,AFG,09,20080128,1
PAK,AFG,01,20120616,1
USA,AFG,07,20090910,6
USA,AFG,02,20101008,7
USA,AFG,03,20130813,1
USA,AFG,17,20091009,1
AFG,AFG,01,20011127,6
CHN,AFG,03,20011213,4
USA,AFG,10,20081212,4
USA,AFG,01,20110202,9
TJK,AFG,04,20120309,2
SAU,AFG,04,20000508,6
PAK,AFG,04,20060904,6
USA,AFG,01,20070806,6
USA,AFG,03,20120813,1
USA,AFG,15,20020603,1
AUS,AFG,08,20111114,8
AFG,AFG,18,20020809,1
IRQ,AFG,02,20120328,2
AFG,AFG,19,20140318,426
AUS,AFG,04,20071222,27
AZE,AFG,04,20100606,4
WST,AFG,01,20120511,4
USA,AFG,03,20130910,2
AFG,AFG,13,20040603,3
PAK,AFG,19,20091203,1
ARE,AFG,04,20070901,4
