Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
SLV,ABW,04,20120503,1
USA,ABW,04,20080201,26
USA,ABW,04,20100901,1
USA,ABW,04,20140224,5
USA,ABW,04,20061218,1
IRN,AFG,05,20090525,24
USA,AFG,07,20090611,10
GBR,AFG,05,20101210,7
IRN,AFG,01,20111104,8
USA,AFG,01,20011006,5
AFG,AFG,09,20141201,45
TUR,AFG,04,20021104,1
AFG,AFG,19,20140204,2
ITA,AFG,08,20070704,2
SAU,AFG,04,20140310,8
EUR,AFG,05,20071202,2
CHN,AFG,04,20090608,3
AFG,AFG,19,20121110,127
IRQ,AFG,04,20110204,3
ITA,AFG,05,20131124,1
AFG,AFG,12,20120301,4
KAZ,AFG,04,20110614,2
WST,AFG,04,20100512,9
AFG,AFG,03,20090216,6
AFG,AFG,05,20120615,6
PAK,AFG,02,20130701,8
QAT,AFG,01,20140616,10
PAK,AFG,15,20071003,5
AFG,AFG,01,20130222,10
IRN,AFG,16,20011010,7
AFG,AFG,04,20120222,6
AFG,AFG,10,20120303,1
PRT,AFG,05,20110624,18
AFG,AFG,19,20110704,7
USA,AFG,19,20090223,17
CAN,AFG,04,20090306,8
WST,AFG,05,20100919,42
FRA,AFG,08,20070527,16
USA,AFG,07,20090627,30
AFG,AFG,10,20071230,8
DEU,AFG,07,20080129,10
PAK,AFG,04,20060628,10
GBR,AFG,04,20110505,4
CHN,AFG,04,20150131,8
AFG,AFG,19,20140408,20
PAK,AFG,18,20140613,10
IRN,AFG,01,20101013,4
FRA,AFG,04,20000203,2
IRN,AFG,04,20101224,2
WST,AFG,08,20120205,4
USA,AFG,05,20110317,7
USA,AFG,01,20011228,9
PAK,AFG,19,20080623,9
BGR,AFG,02,20100126,5
JOR,AFG,05,20100209,2
WST,AFG,11,20110623,45
USA,AFG,08,20140205,5
USA,AFG,19,20100826,18
USA,AFG,02,20090322,9
CAN,AFG,18,20090413,9
WST,AFG,19,20070624,5
AFG,AFG,19,20120802,54
QAT,AFG,09,20150203,4
USA,AFG,19,20100929,14
PAK,AFG,19,20130106,53
WST,AFG,01,20090922,2
PAK,AFG,04,20010315,41
USA,AFG,19,20010924,1
IRN,AFG,03,20011216,14
CAN,AFG,05,20080826,14
