Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
USA,ABW,07,20120528,1
VEN,ABW,04,20090618,1
USA,ABW,02,20051122,2
USA,ABW,03,20120112,14
COL,ABW,04,20040327,2
FRA,AFG,08,20120731,6
GBR,AFG,15,20130819,12
USA,AFG,02,20070214,4
AFG,AFG,19,20100915,2
IRQ,AFG,02,20130730,2
IRQ,AFG,13,20030826,1
IRQ,AFG,04,20141008,10
USA,AFG,19,20130711,14
AFG,AFG,04,20090426,3
AFG,AFG,18,20061019,1
AFG,AFG,02,20081029,8
YEM,AFG,03,20100111,4
USA,AFG,07,20040405,2
USA,AFG,04,20130107,24
WST,AFG,10,20110717,7
PAK,AFG,05,20090707,12
USA,AFG,08,20140827,3
AFG,AFG,11,20060826,4
IRQ,AFG,19,20081113,7
RUS,AFG,03,20140922,1
AFG,AFG,18,20050920,2
USA,AFG,17,20040508,3
IRN,AFG,03,20100420,1
PAK,AFG,09,20110602,4
AFG,AFG,04,20080819,22
IRN,AFG,01,20020913,2
TKM,AFG,04,20081104,1
IRN,AFG,03,20030109,4
USA,AFG,07,20070925,4
USA,AFG,07,20140312,2
PAK,AFG,04,20110629,1
WST,AFG,05,20120910,3
USA,AFG,01,20110622,35
PAK,AFG,04,20081214,9
USA,AFG,18,20120130,28
WST,AFG,11,20070622,10
SYR,AFG,12,20120721,12
PAK,AFG,04,20000821,7
SAU,AFG,03,20100202,5
USA,AFG,17,20081202,14
CHN,AFG,05,20150130,6
USA,AFG,13,20080211,3
TJK,AFG,04,20030906,9
ITA,AFG,03,20101016,27
PAK,AFG,05,20100313,1
AFG,AFG,01,20140413,10
USA,AFG,11,20100120,1
AFG,AFG,02,20070206,2
AFG,AFG,04,20080513,1
IRQ,AFG,11,20030224,4
PAK,AFG,18,20121231,15
USA,AFG,05,20130228,1
PAK,AFG,16,20111205,8
AFG,AFG,03,20030918,2
AFG,AFG,08,20121030,6
WST,AFG,19,20091109,12
USA,AFG,17,20130911,3
USA,AFG,14,20150127,2
AFG,AFG,07,20140719,2
USA,AFG,11,20140110,12
USA,AFG,19,20040605,18
PAK,AFG,06,20001014,1
USA,AFG,03,20111021,8
IRQ,AFG,17,20091105,1
USA,AFG,03,20030109,5
USA,AFG,06,20091031,18
AFG,AFG,18,20130121,2
AFG,AFG,19,20120314,11
USA,AFG,17,20030413,5
MDA,AFG,19,20090714,5
PAK,AFG,10,20070510,2
USA,AFG,12,20140326,2
GBR,AFG,04,20020101,7
AFG,AFG,01,20070825,1
USA,AFG,12,20120725,10
AFG,AFG,08,20091105,3
AUS,AFG,04,20111218,12
USA,AFG,08,20100128,2
USA,AFG,13,20070115,4
GBR,AFG,03,20080206,17
AFG,AFG,17,20120811,16
NLD,AFG,03,20060123,3
PAK,AFG,01,20080804,9
AFG,AFG,08,20030502,9
AUS,AFG,18,20130302,6
PAK,AFG,01,20090609,2
CAN,AFG,04,20071225,18
AFG,AFG,05,20100203,9
GBR,AFG,16,20111024,1
PAK,AFG,17,20140307,3
AFG,AFG,04,20060808,8
PAK,AFG,05,20071111,2
DEU,AFG,04,20111119,123
AUS,AFG,07,20080318,14
UGA,AFG,02,20080411,4
USA,AFG,04,20110101,30
USA,AFG,04,20141228,8
AFG,AFG,09,20121215,16
WST,AFG,06,20110602,44
AFG,AFG,04,20110503,44
USA,AFG,04,20131224,8
AFG,AFG,08,20070919,9
USA,AFG,04,20130910,6
AFG,AFG,04,20140904,2
PAK,AFG,12,20111129,18
PAK,AFG,11,20090529,9
AUS,AFG,17,20130716,8
SOM,AFG,17,20130709,2
VNM,AFG,04,20101207,2
JPN,AFG,02,20010310,2
PAK,AFG,01,20120816,25
PAK,AFG,02,20011114,16
AFG,AFG,11,20141201,108
GBR,AFG,06,20120527,6
AFG,AFG,02,20140927,3
TJK,AFG,05,20060421,8
USA,AFG,19,20090610,2
USA,AFG,04,20090826,4
USA,AFG,05,20100505,3
EUR,AFG,03,20130910,8
USA,AFG,19,20110518,36
USA,AFG,05,20130801,6
AFG,AFG,19,20140926,1
MYS,AFG,06,20080111,1
USA,AFG,06,20121119,12
CAN,AFG,06,20141103,2
RUS,AFG,19,20090728,3
PAK,AFG,12,20130702,3
GBR,AFG,04,20040601,2
PAK,AFG,05,20011109,3
USA,AFG,07,20090517,6
AFG,AFG,08,20140221,1
USA,AFG,04,20121102,1
DEU,AFG,19,20110905,3
AFG,AFG,17,20070418,10
AFG,AFG,17,20040616,5
CAN,AFG,04,20090628,1
USA,AFG,16,20110215,5
PAK,AFG,08,20131017,6
USA,AFG,02,20100207,8
TUR,AFG,04,20130106,2
AFG,AFG,19,20120807,17
AFG,AFG,05,20101008,8
AFG,AFG,13,20101223,30
AUT,AFG,03,20140711,1
EUR,AFG,02,20081014,4
PAK,AFG,14,20011026,2
PHL,AFG,04,20101015,20
AFG,AFG,10,20130505,6
RUS,AFG,01,20010310,1
AFG,AFG,01,20040628,4
USA,AFG,05,20090219,5
USA,AFG,04,20110619,12
CAN,AFG,05,20131016,34
AFG,AFG,11,20121012,4
AFG,AFG,13,20110210,149
AFG,AFG,19,20080524,2
IRN,AFG,19,20131213,1
PAK,AFG,03,20070605,1
PAK,AFG,17,20090927,7
AFG,AFG,05,20030825,9
AFG,AFG,12,20110314,20
USA,AFG,17,20141021,4
USA,AFG,11,20070804,1
