Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
ABW,ABW,09,20110818,3
NLD,ABW,04,20100824,7
VEN,ABW,04,20140726,8
USA,ABW,04,20120113,6
SAU,AFG,03,20081008,2
TUR,AFG,06,20091206,2
PAK,AFG,19,20090821,51
AUS,AFG,04,20110918,3
NLD,AFG,04,20100222,4
AFG,AFG,09,20120106,9
AUT,AFG,07,20020109,6
CAN,AFG,02,20080122,9
USA,AFG,13,20090823,4
IRN,AFG,05,20070813,1
AFG,AFG,01,20110911,62
QAT,AFG,01,20130719,8
USA,AFG,07,20090926,1
ESP,AFG,04,20091229,4
GRC,AFG,04,20100316,6
PAK,AFG,19,20150105,12
USA,AFG,04,20100124,5
USA,AFG,04,20111020,78
GBR,AFG,07,20100128,3
AUS,AFG,13,20070410,10
AFG,AFG,07,20081010,45
CAN,AFG,19,20071231,2
USA,AFG,10,20120403,5
AFG,AFG,19,20130926,1
USA,AFG,04,20140209,10
JPN,AFG,06,20090911,18
TUN,AFG,01,20080523,1
AFG,AFG,09,20081106,4
USA,AFG,11,20030322,18
USA,AFG,04,20080706,7
IRQ,AFG,01,20070719,1
GBR,AFG,04,20020308,3
AFG,AFG,05,20040905,1
WST,AFG,08,20110806,7
PAK,AFG,13,20110515,2
AFG,AFG,01,20130114,1
USA,AFG,04,20120422,6
CHN,AFG,18,20090809,2
CAN,AFG,02,20140707,1
PAK,AFG,01,20050622,2
DEU,AFG,02,20121114,8
USA,AFG,02,20090402,2
AFG,AFG,01,20140806,18
USA,AFG,04,20130111,41
USA,AFG,08,20140609,8
AFG,AFG,19,20120407,1
PAK,AFG,06,20140611,16
USA,AFG,19,20101101,7
DEU,AFG,07,20100402,1
AFG,AFG,12,20140807,1
USA,AFG,04,20140927,24
USA,AFG,04,20080212,4
AFG,AFG,03,20060625,6
USA,AFG,09,20110401,3
WST,AFG,02,20130710,60
AFG,AFG,03,20080331,2
USA,AFG,19,20090625,18
PAK,AFG,08,20140606,6
AFG,AFG,07,20141022,4
JPN,AFG,04,20011105,7
JPN,AFG,06,20031128,6
ITA,AFG,03,20110713,4
IND,AFG,04,20120612,14
USA,AFG,18,20090703,3
USA,AFG,15,20090219,5
USA,AFG,04,20020521,2
WST,AFG,05,20120629,2
AFG,AFG,03,20070421,2
KOR,AFG,05,20091028,16
IRQ,AFG,04,20090901,2
NZL,AFG,09,20130728,6
PAK,AFG,19,20100118,16
EUR,AFG,07,20080824,6
PAK,AFG,05,20130205,10
PAK,AFG,03,20131125,1
AFG,AFG,01,20060424,1
USA,AFG,19,20111019,1
NGA,AFG,17,20081217,5
AFG,AFG,13,20100328,2
CAN,AFG,03,20141014,3
USA,AFG,04,20100630,2
USA,AFG,15,20110806,5
USA,AFG,08,20090908,4
CAN,AFG,02,20081226,9
USA,AFG,15,20110107,9
PAK,AFG,01,20131111,6
AFG,AFG,04,20101202,9
AFG,AFG,18,20110906,14
AFG,AFG,04,20090115,10
USA,AFG,08,20120426,1
USA,AFG,09,20080602,1
COL,AFG,08,20131028,14
CZE,AFG,15,20040908,2
AFG,AFG,04,20091229,10
AFG,AFG,02,20121223,1
AFG,AFG,01,20140201,108
USA,AFG,12,20091128,7
PAK,AFG,03,20111005,7
AFG,AFG,04,20061224,1
AFG,AFG,02,20021121,3
USA,AFG,07,20080206,8
AFG,AFG,19,20110813,8
GBR,AFG,17,20100802,1
JOR,AFG,04,20060608,2
PAK,AFG,11,20150203,4
WST,AFG,03,20090304,5
DEU,AFG,04,20090122,1
AFG,AFG,18,20100427,4
COL,AFG,04,20000511,4
CAN,AFG,13,20080211,2
AFG,AFG,09,20071002,5
AFG,AFG,03,20120508,3
PAK,AFG,09,20070111,5
USA,AFG,04,20110317,2
IRQ,AFG,07,20070618,2
AFG,AFG,11,20061231,7
AFG,AFG,02,20131119,2
GBR,AFG,19,20100123,5
USA,AFG,05,20120202,4
AFG,AFG,08,20080620,3
USA,AFG,19,20130629,2
GBR,AFG,08,20130630,8
CAN,AFG,11,20101117,2
EUR,AFG,07,20100421,20
PAK,AFG,11,20030628,1
AFG,AFG,19,20080515,142
AUS,AFG,04,20140424,28
USA,AFG,19,20070504,6
USA,AFG,04,20140526,26
USA,AFG,19,20070508,6
IRQ,AFG,19,20120501,5
USA,AFG,19,20030210,1
DEU,AFG,08,20090710,2
USA,AFG,04,20090605,3
USA,AFG,02,20111028,2
USA,AFG,07,20090606,9
AUS,AFG,15,20120227,2
FJI,AFG,15,20120703,1
USA,AFG,07,20140802,2
KAZ,AFG,02,20080522,2
ITA,AFG,18,20130907,2
PAK,AFG,15,20100107,21
USA,AFG,03,20140513,20
IND,AFG,05,20110527,9
IRN,AFG,06,20020813,11
PAK,AFG,04,20070527,5
AUS,AFG,04,20131113,2
PSE,AFG,04,20020922,5
ESP,AFG,19,20110717,4
GBR,AFG,17,20051022,2
USA,AFG,02,20120710,1
PAK,AFG,04,20090722,3
BHR,AFG,05,20011101,1
KOR,AFG,04,20070722,6
AUS,AFG,04,20090109,2
AFG,AFG,01,20101211,20
SWE,AFG,07,20101216,10
WST,AFG,19,20070606,5
USA,AFG,19,20130913,20
USA,AFG,19,20111023,9
USA,AFG,12,20011001,5
NZL,AFG,01,20100122,1
USA,AFG,07,20120317,10
AFG,AFG,02,20051001,5
GBR,AFG,15,20061005,3
USA,AFG,13,20131128,2
AFG,AFG,19,20101122,1
WST,AFG,04,20130628,5
SAU,AFG,13,20140817,18
AFG,AFG,01,20150125,1
PAK,AFG,04,20110520,10
PAK,AFG,11,20141123,5
IRN,AFG,19,20101228,2
AFG,AFG,01,20010312,7
NLD,AFG,07,20070924,7
USA,AFG,04,20081104,8
KAZ,AFG,05,20040617,6
CZE,AFG,15,20080730,2
FRA,AFG,07,20091218,9
NPL,AFG,04,20010310,2
USA,AFG,08,20101115,1
IRN,AFG,19,20010806,2
AFG,AFG,04,20141009,2
GBR,AFG,04,20120424,4
USA,AFG,04,20100709,18
AFG,AFG,07,20090831,2
IDN,AFG,13,20111009,2
USA,AFG,14,20110418,3
TUR,AFG,06,20110325,1
PAK,AFG,02,20131012,20
LBY,AFG,04,20140604,3
WST,AFG,04,20120427,8
AFG,AFG,10,20090908,4
AFG,AFG,04,20140805,18
AFG,AFG,11,20070201,2
AFG,AFG,19,20030419,15
USA,AFG,19,20021216,4
SAS,AFG,17,20141124,8
USA,AFG,11,20120709,1
AFG,AFG,12,20070809,2
PAK,AFG,05,20111204,1
AFG,AFG,04,20110403,18
TUR,AFG,04,20141223,6
CAN,AFG,05,20140209,2
USA,AFG,02,20130510,8
PAK,AFG,04,20040111,5
AFG,AFG,17,20101012,7
USA,AFG,07,20081216,2
JPN,AFG,04,20020220,5
AFG,AFG,07,20130618,8
GBR,AFG,04,20100707,4
DNK,AFG,04,20071010,10
AFG,AFG,09,20120322,1
USA,AFG,19,20121227,1
WST,AFG,04,20120509,40
AFG,AFG,11,20100512,7
USA,AFG,19,20121020,184
AFG,AFG,19,20131130,8
AFG,AFG,02,20140409,4
PAK,AFG,04,20070103,8
CHN,AFG,08,20090620,1
PAK,AFG,06,20070905,3
IRQ,AFG,07,20080916,1
RUS,AFG,19,20101031,8
PAK,AFG,11,20111121,7
TUR,AFG,06,20100823,2
USA,AFG,05,20140701,2
PAK,AFG,09,20110219,5
USA,AFG,10,20100818,7
CAN,AFG,15,20140309,1
PAK,AFG,10,20060628,5
USA,AFG,07,20090819,21
PAK,AFG,04,20131113,4
AFG,AFG,19,20071102,63
UKR,AFG,02,20030827,8
IDN,AFG,01,20100122,1
PAK,AFG,04,20090730,18
USA,AFG,03,20140612,42
RUS,AFG,11,20120930,10
AFG,AFG,04,20110201,9
IRQ,AFG,04,20100824,7
WST,AFG,05,20141107,10
USA,AFG,06,20140907,6
PAK,AFG,17,20070212,36
AFG,AFG,08,20011116,17
GBR,AFG,04,20130803,4
USA,AFG,04,20131130,6
USA,AFG,08,20130302,3
PAK,AFG,19,20101001,58
EUR,AFG,02,20090324,5
ESP,AFG,03,20130925,8
RUS,AFG,05,20021021,3
AFG,AFG,04,20060502,1
WST,AFG,07,20090204,8
USA,AFG,19,20121115,4
SAU,AFG,01,20121221,1
PAK,AFG,03,20100706,17
GBR,AFG,04,20071013,6
AFG,AFG,05,20100101,2
AFG,AFG,05,20130331,7
USA,AFG,10,20150202,2
USA,AFG,19,20100331,4
AFG,AFG,11,20100217,30
USA,AFG,02,20100702,9
AFG,AFG,11,20030328,2
IRN,AFG,18,20021103,3
EGY,AFG,19,20011031,2
AFG,AFG,11,20061030,2
DEU,AFG,08,20131007,1
AFG,AFG,05,20100824,14
RUS,AFG,01,20140122,8
WST,AFG,19,20080220,2
USA,AFG,05,20140607,66
PAK,AFG,19,20140527,10
PAK,AFG,09,20070605,3
FRA,AFG,17,20020816,1
USA,AFG,10,20081211,2
PAK,AFG,14,20090515,3
EGY,AFG,04,20071218,6
AFG,AFG,08,20081108,5
GBR,AFG,08,20120228,4
AFG,AFG,07,20090512,2
NOR,AFG,08,20091117,18
DEU,AFG,04,20101218,9
IRQ,AFG,05,20141029,8
PAK,AFG,17,20090916,27
GRC,AFG,11,20081214,3
USA,AFG,06,20090909,14
GBR,AFG,04,20131027,2
CHN,AFG,06,20060915,2
IRN,AFG,06,20101114,6
IRN,AFG,03,20140514,1
DNK,AFG,04,20070517,10
USA,AFG,18,20020228,5
DEU,AFG,06,20140208,8
TUR,AFG,04,20101215,1
AFG,AFG,01,20030526,2
AFG,AFG,06,20131121,2
USA,AFG,02,20100106,9
PAK,AFG,19,20071106,10
GBR,AFG,01,20100502,2
USA,AFG,18,20100110,16
PAK,AFG,01,20120312,4
AFG,AFG,04,20110618,18
IRQ,AFG,04,20081125,2
AFG,AFG,19,20140820,6
AFG,AFG,19,20090219,6
PAK,AFG,01,20070104,1
JOR,AFG,04,20011101,4
PAK,AFG,17,20120701,6
PAK,AFG,11,20111219,2
PAK,AFG,01,20120323,25
CAN,AFG,04,20120813,5
GBR,AFG,04,20090612,1
USA,AFG,04,20110701,2
AFG,AFG,19,20110309,4
CUB,AFG,04,20020112,1
USA,AFG,08,20101029,2
USA,AFG,03,20110901,5
TKM,AFG,01,20140320,2
SAS,AFG,04,20101030,4
FRA,AFG,07,20100831,10
USA,AFG,12,20080707,12
USA,AFG,03,20090906,6
USA,AFG,05,20141024,12
AFG,AFG,17,20121216,18
PAK,AFG,19,20100916,2
USA,AFG,01,20141021,30
WST,AFG,19,20141224,31
USA,AFG,04,20070406,3
AUS,AFG,07,20070904,2
USA,AFG,08,20131007,4
USA,AFG,08,20101004,6
JPN,AFG,05,20020414,3
EUR,AFG,01,20090920,2
IRN,AFG,05,20110303,7
AFG,AFG,01,20080526,5
IRN,AFG,04,20101120,6
AFG,AFG,02,20140826,18
AFG,AFG,05,20120113,4
AFG,AFG,08,20140303,3
JPN,AFG,12,20100907,1
PAK,AFG,03,20110503,3
IRN,AFG,04,20020202,10
WST,AFG,08,20110904,2
KOR,AFG,07,20090514,3
IRN,AFG,04,20040824,2
USA,AFG,01,20120416,186
AFG,AFG,07,20060117,1
IRQ,AFG,04,20131108,16
CAN,AFG,11,20120803,10
USA,AFG,17,20140601,2
PHL,AFG,02,20010923,1
AFG,AFG,18,20101103,10
AFG,AFG,19,20080401,4
SAU,AFG,07,20020217,1
IRN,AFG,02,20031122,1
WST,AFG,05,20140407,10
PAK,AFG,10,20131206,14
AFG,AFG,17,20110730,9
AUS,AFG,04,20080328,2
AFG,AFG,11,20081112,3
PAK,AFG,05,20090111,24
IND,AFG,04,20091012,18
AFG,AFG,19,20110430,5
CAN,AFG,08,20110609,20
AFG,AFG,17,20100117,16
RUS,AFG,04,20100201,8
WST,AFG,04,20030810,8
AFG,AFG,08,20070405,4
PAK,AFG,04,20080207,21
USA,AFG,12,20131126,4
PAK,AFG,02,20130222,10
WST,AFG,01,20080617,5
AFG,AFG,04,20020911,2
WST,AFG,07,20090312,9
USA,AFG,03,20090115,10
AFG,AFG,19,20091107,14
PAK,AFG,04,20080704,1
