Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
USA,AFG,01,20150128,8
USA,AFG,01,20110711,4
IRQ,AFG,01,20120423,1
HTI,AFG,01,20100114,6
PAK,AFG,01,20130625,2
USA,AFG,01,20080823,1
IRN,AFG,01,20110125,1
DEU,AFG,01,20120217,8
WST,AFG,01,20110109,3
DEU,AFG,01,20090402,2
AFG,AFG,01,20150212,42
DNK,AFG,01,20061003,5
AFG,AFG,01,20120420,2
AFG,AFG,01,20130701,2
AFG,AFG,01,20021223,2
AUS,AFG,01,20080602,3
IRN,AFG,01,20100419,1
AFG,AFG,01,20110721,3
AFG,AFG,01,20050831,4
ITA,AFG,01,20130807,2
GBR,AFG,01,20040616,1
AFG,AFG,01,20100416,5
AFG,AFG,01,20090407,1
AFG,AFG,01,20020702,2
IRQ,AFG,01,20080909,6
IRN,AFG,01,20100506,5
AFG,AFG,01,20150116,4
USA,AFG,01,20050527,5
DNK,AFG,01,20110913,2
AFG,AFG,01,20080602,6
CAN,AFG,01,20080113,6
USA,AFG,01,20091216,9
PAK,AFG,01,20091008,9
AFG,AFG,01,20110514,18
GBR,AFG,01,20091006,7
USA,AFG,01,20130630,2
USA,AFG,01,20050303,5
PAK,AFG,01,20141216,3
GBR,AFG,01,20090227,24
USA,AFG,01,20080211,2
USA,AFG,01,20020215,2
GBR,AFG,01,20100107,1
USA,AFG,01,20100827,7
SAU,AFG,01,20090821,2
PAK,AFG,01,20010409,1
PAK,AFG,01,20141218,5
AFG,AFG,01,20131114,12
GBR,AFG,01,20131209,4
AFG,AFG,01,20120325,26
PAK,AFG,01,20150114,52
USA,AFG,01,20090120,1
PAK,AFG,01,20140109,48
PAK,AFG,01,20131221,6
PAK,AFG,01,20141205,10
IRQ,AFG,01,20101023,2
KGZ,AFG,01,20090812,6
PAK,AFG,01,20080215,7
PAK,AFG,01,20061126,4
RUS,AFG,01,20011007,9
AFG,AFG,01,20060322,2
AFG,AFG,01,20090805,24
USA,AFG,01,20071017,9
WST,AFG,01,20110107,4
AFG,AFG,01,20141208,6
JPN,AFG,01,20140505,2
RUS,AFG,01,20100201,4
USA,AFG,01,20100923,5
USA,AFG,01,20081117,24
UKR,AFG,01,20011211,1
AFG,AFG,01,20070911,4
AFG,AFG,01,20090928,4
USA,AFG,01,20130710,11
AFG,AFG,01,20110920,25
IRN,AFG,01,20100425,2
USA,AFG,01,20120909,1
HUN,AFG,01,20130329,10
AFG,AFG,01,20140716,24
AFG,AFG,01,20080407,14
AFG,AFG,01,20040616,9
IDN,AFG,01,20011120,5
GBR,AFG,01,20101226,55
RUS,AFG,01,20070326,6
AFG,AFG,01,20100315,35
PAK,AFG,01,20090829,1
TJK,AFG,01,20020117,4
AFG,AFG,01,20091021,14
WST,AFG,01,20080605,3
USA,AFG,01,20070811,9
AGO,AFG,01,20010309,1
AFG,AFG,01,20130625,100
FSM,AFG,01,20090129,9
AFG,AFG,01,20140303,6
GBR,AFG,01,20100819,1
AFG,AFG,01,20100604,1
GBR,AFG,01,20020630,2
IDN,AFG,01,20070830,2
WST,AFG,01,20091208,35
PAK,AFG,01,20110911,1
AFG,AFG,01,20100810,4
AFG,AFG,01,20130314,4
PAK,AFG,01,20090429,5
USA,AFG,01,20140921,8
AFG,AFG,01,20071104,4
USA,AFG,01,20141004,1
CAN,AFG,01,20100411,16
TUN,AFG,01,20120312,5
AFG,AFG,01,20130104,2
WST,AFG,01,20110303,5
RUS,AFG,01,20070101,2
AFG,AFG,01,20090101,1
USA,AFG,01,20141111,4
CHN,AFG,01,20110524,2
USA,AFG,01,20110801,7
IRN,AFG,01,20100116,3
AUS,AFG,01,20120901,80
USA,AFG,01,20121224,2
AFG,AFG,01,20090520,35
PAK,AFG,01,20080710,1
AFG,AFG,01,20060502,2
AFG,AFG,01,20100916,4
AFG,AFG,01,20100402,9
PAK,AFG,01,20100812,1
USA,AFG,01,20010920,7
USA,AFG,01,20020807,2
WST,AFG,01,20100914,1
USA,AFG,01,20110809,13
PAK,AFG,01,20140205,2
ARE,AFG,01,20110719,76
NGA,AFR,01,20090506,1
ZAF,AFR,01,20060915,1
KEN,AFR,01,20040514,1
USA,AFR,01,20100201,4
VEN,AFR,01,20120220,4
AFR,AFR,01,20060426,2
ETH,AFR,01,20060414,2
ZAF,AFR,01,20141108,6
KEN,AFR,01,20061023,4
SOM,AFR,01,20070702,7
IRQ,AFR,01,20030205,2
BWA,AFR,01,20010402,2
PRT,AFR,01,20100114,1
GHA,AFR,01,20131102,2
ZAF,AFR,01,20080805,1
SOM,AFR,01,20111028,2
GMB,AFR,01,20141031,4
ZAF,AFR,01,20130203,2
KEN,AFR,01,20141113,4
AFR,AFR,01,20120229,8
EUR,AFR,01,20070803,9
ZAF,AFR,01,20141018,8
KEN,AFR,01,20111114,24
ITA,AFR,01,20070613,2
KEN,AFR,01,20140626,1
NGA,AFR,01,20101025,4
LKA,AFR,01,20131113,2
CAN,AFR,01,20040104,1
AGO,AFR,01,20120512,3
ZAF,AFR,01,20081028,7
LSO,AFR,01,20140528,4
LSO,AFR,01,20140831,44
ZAF,AFR,01,20080408,6
GBR,AFR,01,20111206,2
ZAF,AFR,01,20060802,2
USA,AFR,01,20110407,2
ZWE,AFR,01,20080415,10
CIV,AFR,01,20141211,6
NAM,AFR,01,20051213,1
MOZ,AFR,01,20020106,4
CAF,AFR,01,20040726,7
AFR,AFR,01,20141208,2
SDN,AFR,01,20121204,3
ZAF,AFR,01,20140511,6
ZWE,AFR,01,20120613,22
FRA,AFR,01,20101007,5
SDN,AFR,01,20080808,1
AUS,AFR,01,20140707,6
AFR,AFR,01,20100607,7
TUN,AFR,01,20131118,2
SAU,AFR,01,20030917,7
ZAF,AFR,01,20130930,8
ZAF,AFR,01,20110117,52
ZAF,AFR,01,20090302,4
ESP,AFR,01,20100803,1
YEM,AFR,01,20091101,6
ZWE,AFR,01,20120710,8
ZWE,AFR,01,20130731,7
USA,AFR,01,20131118,10
ISR,AFR,01,20111017,2
AFR,AFR,01,20090114,2
KEN,AFR,01,20140317,2
JOR,AFR,01,20130829,1
ZAF,AFR,01,20140824,2
MWI,AFR,01,20030807,1
NGA,AFR,01,20001123,17
KEN,AFR,01,20130527,14
ZWE,AFR,01,20030603,4
USA,AFR,01,20110109,2
JPN,AFR,01,20120916,3
NGA,AFR,01,20140315,2
ZAF,AFR,01,20090929,4
ZAF,AFR,01,20090112,1
ZWE,AFR,01,20140801,2
LBY,AFR,01,20111101,4
IRL,AFR,01,20120515,1
UGA,AFR,01,20140227,10
USA,AFR,01,20120223,9
HTI,AFR,01,20101214,9
ZWE,AFR,01,20080414,2
WAF,AFR,01,20091007,34
ZAF,AFR,01,20111206,3
AFR,AFR,01,20071116,2
NGA,AFR,01,20110331,5
AFR,AFR,01,20090926,2
AFR,AFR,01,20130928,4
USA,AFR,01,20131219,23
ZWE,AFR,01,20080401,2
SLE,AFR,01,20081010,1
ZAF,AFR,01,20080214,4
SOM,AFR,01,20110708,9
NGA,AFR,01,20121020,4
SDN,AFR,01,20021022,4
ZWE,AFR,01,20120214,5
GMB,AFR,01,20060701,3
RWA,AFR,01,20101208,9
JPN,AFR,01,20100811,4
AFR,AFR,01,20061103,4
AFR,AFR,01,20121231,24
FRA,AFR,01,20050115,4
GHA,AFR,01,20131112,2
USA,AFR,01,20040702,5
ZAF,AFR,01,20130629,10
IRL,AFR,01,20100818,2
CHN,AGO,01,20080325,1
CUB,AGO,01,20131116,10
AFR,AGO,01,20000208,9
GIN,AGO,01,20070619,4
AGO,AGO,01,20121208,2
IDN,AGO,01,20080703,2
FRA,AGO,01,20130613,1
