Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
USA,ABW,04,20110809,7
VEN,ABW,04,20141208,44
USA,ABW,01,20110812,8
WAF,ABW,04,20020717,1
PAN,ABW,04,20100918,2
USA,ABW,08,20071209,1
USA,ABW,01,20110824,42
USA,ABW,08,20111130,18
USA,ABW,04,20091101,2
ITA,ABW,04,20110305,2
PER,ABW,12,20110325,34
IRQ,AFG,07,20060629,1
AFG,AFG,12,20110311,1
PAK,AFG,12,20011011,6
AFG,AFG,06,20120228,5
CAN,AFG,04,20100126,6
AFG,AFG,19,20080928,25
AFG,AFG,17,20120426,5
EUR,AFG,02,20120507,9
CAN,AFG,01,20141123,3
USA,AFG,19,20021130,2
GBR,AFG,19,20140118,8
USA,AFG,20,20090115,2
AFG,AFG,17,20090324,5
IRN,AFG,03,20140522,8
PAK,AFG,19,20040823,1
USA,AFG,19,20070909,2
IRN,AFG,08,20000223,2
PAK,AFG,01,20090608,28
SAU,AFG,14,20090901,30
RUS,AFG,01,20110327,3
CAN,AFG,19,20091231,7
AFG,AFG,05,20080911,9
TKM,AFG,01,20110604,1
AFG,AFG,12,20100131,5
GBR,AFG,19,20100212,3
USA,AFG,04,20020406,3
PAK,AFG,18,20021128,2
WST,AFG,18,20110908,27
TKM,AFG,04,20130713,4
IRN,AFG,04,20090309,2
PAK,AFG,04,20070715,11
USA,AFG,11,20120823,1
CHN,AFG,04,20140317,3
IRL,AFG,05,20101215,9
USA,AFG,15,20071213,3
USA,AFG,19,20080214,3
USA,AFG,14,20131203,1
PAK,AFG,19,20100123,2
WST,AFG,04,20110809,4
WST,AFG,04,20071101,5
AFG,AFG,19,20110925,9
GBR,AFG,05,20101207,9
USA,AFG,08,20121129,2
USA,AFG,05,20140924,12
AFG,AFG,04,20011113,14
PAK,AFG,12,20060928,3
AFG,AFG,18,20120516,8
IRQ,AFG,19,20130716,15
TJK,AFG,03,20141229,10
PAK,AFG,12,20120721,10
AFG,AFG,03,20140305,2
AFG,AFG,18,20130825,10
PAK,AFG,18,20130921,2
LUX,AFG,04,20040908,3
PAK,AFG,08,20071122,3
PAK,AFG,01,20090601,4
USA,AFG,16,20101130,12
USA,AFG,19,20071210,6
PAK,AFG,08,20020313,1
AFG,AFG,03,20131225,3
PAK,AFG,05,20141109,1
CAN,AFG,11,20120519,18
USA,AFG,19,20110827,2
AFG,AFG,19,20140429,7
BEL,AFG,04,20090519,2
USA,AFG,11,20120124,22
AUS,AFG,19,20140924,4
AFG,AFG,03,20060625,1
CAN,AFG,12,20091215,2
FRA,AFG,04,20100101,2
USA,AFG,08,20011113,1
TUR,AFG,03,20060813,2
AFG,AFG,01,20060903,3
ITA,AFG,07,20060926,6
MEX,AFG,05,20141101,1
AFG,AFG,05,20070306,8
USA,AFG,02,20100721,2
USA,AFG,04,20130627,36
AFG,AFG,04,20100916,7
SAU,AFG,04,20101022,18
GBR,AFG,13,20050202,7
AFG,AFG,08,20080114,3
AFG,AFG,05,20090904,9
AZE,AFG,07,20011005,9
ITA,AFG,15,20120327,9
USA,AFG,08,20110624,3
