Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
USA,ABW,13,20140809,1
GBR,ABW,01,20120112,16
ABW,ABW,19,20100421,4
USA,ABW,04,20080304,4
PAK,AFG,04,20010503,2
WST,AFG,05,20141229,92
AFG,AFG,12,20121022,10
AFG,AFG,19,20090630,14
AFG,AFG,05,20140414,2
AFG,AFG,19,20031029,4
ARE,AFG,04,20140218,6
AFG,AFG,02,20131224,6
TKM,AFG,07,20121201,2
USA,AFG,04,20080126,1
IRN,AFG,02,20111123,2
PAK,AFG,12,20110318,24
WST,AFG,07,20080915,1
QAT,AFG,04,20130325,16
DEU,AFG,11,20110719,2
USA,AFG,04,20090723,18
IRN,AFG,17,20121211,20
WST,AFG,01,20120925,6
PAK,AFG,05,20091231,5
JOR,AFG,11,20131209,6
USA,AFG,07,20091227,4
IRQ,AFG,05,20121110,6
PAK,AFG,05,20141101,6
KWT,AFG,05,20130812,10
AFR,AFG,19,20110501,107
JOR,AFG,04,20140317,12
PAK,AFG,04,20120111,9
AFG,AFG,01,20011203,2
USA,AFG,18,20110913,1
GBR,AFG,04,20081023,2
IRN,AFG,04,20061229,2
IRQ,AFG,04,20050529,2
USA,AFG,04,20130330,2
USA,AFG,06,20120920,7
DEU,AFG,05,20090405,10
AUS,AFG,11,20070906,4
AFG,AFG,11,20020814,9
AFG,AFG,11,20120621,336
PAK,AFG,01,20081213,5
AFG,AFG,08,20081004,4
USA,AFG,05,20131209,5
AFG,AFG,12,20110807,1
USA,AFG,01,20020327,3
PAK,AFG,01,20010921,1
PAK,AFG,08,20030304,5
DEU,AFG,19,20070402,9
USA,AFG,04,20021101,2
USA,AFG,07,20110615,12
DEU,AFG,04,20121128,4
AFG,AFG,02,20021016,4
LBY,AFG,04,20090822,5
JPN,AFG,07,20000309,18
USA,AFG,06,20130825,7
AFG,AFG,08,20130817,1
DEU,AFG,01,20100403,4
GBR,AFG,11,20130224,18
USA,AFG,07,20070908,15
GBR,AFG,19,20090823,12
KGZ,AFG,03,20141015,1
AFG,AFG,19,20110521,28
HUN,AFG,03,20031028,9
GBR,AFG,17,20020306,5
ISR,AFG,04,20040622,3
USA,AFG,05,20130427,4
ITA,AFG,12,20011113,10
WST,AFG,19,20070613,9
IRQ,AFG,11,20141106,2
AFG,AFG,04,20120222,11
USA,AFG,01,20090313,16
AFG,AFG,01,20120129,3
PAK,AFG,17,20100706,4
IRQ,AFG,04,20080505,4
USA,AFG,08,20120223,9
AFG,AFG,05,20071207,2
IRN,AFG,02,20141126,2
WST,AFG,09,20140717,6
AFG,AFG,14,20091029,8
IRQ,AFG,04,20120312,18
FRA,AFG,18,20091015,3
AUS,AFG,07,20020330,5
USA,AFG,07,20130308,77
USA,AFG,02,20011126,1
EGY,AFG,04,20101209,14
AFG,AFG,19,20080606,7
PAK,AFG,08,20131023,10
USA,AFG,01,20130829,1
CHN,AFG,03,20140330,3
USA,AFG,03,20050410,1
AFG,AFG,11,20140324,16
IRQ,AFG,05,20120429,2
PAK,AFG,17,20100608,10
PAK,AFG,02,20121024,6
KOR,AFG,02,20070816,1
WST,AFG,19,20100131,1
CAN,AFG,04,20081111,54
IRQ,AFG,19,20110923,9
PAK,AFG,19,20070129,4
DNK,AFG,05,20130430,6
PAK,AFG,04,20080804,1
GBR,AFG,05,20130206,6
DEU,AFG,02,20080201,3
USA,AFG,01,20120703,5
AFG,AFG,11,20120404,5
AFG,AFG,18,20090712,10
USA,AFG,05,20141001,64
SAU,AFG,01,20040503,2
IRQ,AFG,01,20021015,5
QAT,AFG,09,20150211,851
AFG,AFG,16,20091023,2
USA,AFG,08,20130717,10
WST,AFG,15,20100912,15
USA,AFG,07,20130921,11
PAK,AFG,11,20131018,4
AFG,AFG,05,20140917,2
PAK,AFG,04,20080820,27
WST,AFG,11,20120930,8
USA,AFG,07,20120514,2
AFG,AFG,08,20130530,8
AFG,AFG,04,20130906,1
USA,AFG,19,20020402,1
AFG,AFG,02,20071205,3
IRQ,AFG,04,20091113,2
AFG,AFG,11,20110617,4
GBR,AFG,01,20091006,1
USA,AFG,04,20090806,7
AFG,AFG,04,20141124,44
PAK,AFG,18,20110829,4
USA,AFG,12,20091207,4
USA,AFG,11,20140930,8
USA,AFG,19,20100407,9
DEU,AFG,04,20140222,4
PAK,AFG,05,20130615,1
PAK,AFG,04,20040425,7
WST,AFG,19,20120209,21
AFG,AFG,01,20030623,2
PAK,AFG,03,20130719,8
IRQ,AFG,08,20100123,15
IRN,AFG,04,20070701,10
USA,AFG,15,20121109,2
USA,AFG,07,20110106,1
RUS,AFG,04,20011222,8
USA,AFG,02,20091008,37
USA,AFG,03,20090505,9
JPN,AFG,07,20090322,4
TJK,AFG,04,20101001,7
PAK,AFG,19,20111022,4
WST,AFG,15,20071018,8
PAK,AFG,01,20110610,20
PAK,AFG,04,20150205,8
IRQ,AFG,05,20060109,2
AFG,AFG,02,20040511,2
PAK,AFG,08,20090731,2
SDN,AFG,01,20070927,4
GBR,AFG,04,20020128,2
USA,AFG,19,20100828,37
PAK,AFG,05,20101029,7
USA,AFG,06,20110323,7
IRN,AFG,04,20081025,2
CHN,AFG,08,20090312,18
USA,AFG,04,20140715,34
PAK,AFG,02,20140702,4
AFG,AFG,08,20100216,18
USA,AFG,17,20130907,2
USA,AFG,19,20090119,23
CAN,AFG,04,20120511,12
AFG,AFG,08,20110824,1
WST,AFG,08,20101127,45
AFG,AFG,08,20111006,1
AFG,AFG,04,20031208,10
USA,AFG,08,20110630,3
PAK,AFG,04,20090107,5
PAK,AFG,04,20130824,1
DEU,AFG,19,20080414,10
PAK,AFG,04,20111201,5
GBR,AFG,05,20090104,3
AFG,AFG,05,20090920,120
JOR,AFG,11,20100805,4
AFG,AFG,07,20011217,7
GBR,AFG,12,20100920,1
PAK,AFG,04,20100131,8
PAK,AFG,05,20030601,12
PAK,AFG,17,20141213,2
IRQ,AFG,04,20110520,6
FRA,AFG,05,20090225,5
USA,AFG,17,20090522,2
AFG,AFG,04,20111005,14
PAK,AFG,19,20120427,2
PAK,AFG,04,20090401,16
MEA,AFG,02,20011107,2
FRA,AFG,04,20090924,1
