Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
AFG,AFG,01,20080311,12
USA,AFG,01,20090121,2
USA,AFG,01,20140109,15
CAN,AFG,01,20040210,2
AZE,AFG,01,20040917,3
WST,AFG,01,20091111,15
AFG,AFG,01,20110812,3
IRQ,AFG,01,20140223,12
TUR,AFG,01,20101226,1
AFG,AFG,01,20070714,11
JOR,AFG,01,20100106,4
USA,AFG,01,20020813,1
USA,AFG,01,20121110,6
IRQ,AFG,01,20100121,56
LBN,AFG,01,20011113,1
PAK,AFG,01,20130117,10
AFG,AFG,01,20140811,5
GBR,AFG,01,20070327,8
RUS,AFG,01,20090716,8
USA,AFG,01,20120311,1
CAN,AFG,01,20080405,7
USA,AFG,01,20110318,9
AFG,AFG,01,20120211,4
IRN,AFG,01,20020218,9
IRN,AFG,01,20071202,2
AFG,AFG,01,20100809,18
AFG,AFG,01,20041008,5
USA,AFG,01,20091201,8
AFG,AFG,01,20080524,2
AFG,AFG,01,20120305,9
PAK,AFG,01,20090324,7
PAK,AFG,01,20120306,13
RUS,AFG,01,20130329,2
IRN,AFG,01,20120829,12
AFG,AFG,01,20050807,2
AFG,AFG,01,20100131,5
ESP,AFG,01,20090904,9
IRN,AFG,01,20000119,2
KGZ,AFG,01,20090623,18
USA,AFG,01,20100125,8
NLD,AFG,01,20090812,2
IRN,AFG,01,20130802,4
PAK,AFG,01,20110116,9
AFG,AFG,01,20040215,1
USA,AFG,01,20140216,2
USA,AFG,01,20130313,28
TUR,AFG,01,20011018,7
USA,AFG,01,20140608,4
AFG,AFG,01,20080710,8
CHN,AFG,01,20140913,10
USA,AFG,01,20110217,84
CZE,AFG,01,20100512,1
WST,AFG,01,20070725,2
IRQ,AFG,01,20140211,14
AFG,AFG,01,20020224,8
CAN,AFG,01,20060329,1
PAK,AFG,01,20110308,4
IRN,AFG,01,20120511,9
AFG,AFG,01,20060719,2
USA,AFG,01,20081011,7
IRN,AFG,01,20011111,3
USA,AFG,01,20091121,54
AFG,AFG,01,20060516,1
AFG,AFG,01,20090301,5
USA,AFG,01,20060323,3
AUS,AFG,01,20101004,4
PAK,AFG,01,20130402,6
FRA,AFG,01,20081203,8
WST,AFG,01,20090905,10
DEU,AFG,01,20010812,5
USA,AFG,01,20080825,1
AFG,AFG,01,20080601,2
DEU,AFG,01,20020917,2
USA,AFG,01,20080128,5
USA,AFG,01,20120611,36
TJK,AFG,01,20030910,16
AFG,AFG,01,20120821,2
AFG,AFG,01,20070727,9
AFG,AFG,01,20131223,14
RUS,AFG,01,20020819,2
AFG,AFG,01,20100906,5
RUS,AFG,01,20020326,1
GBR,AFG,01,20111205,3
PAK,AFG,01,20100119,16
AFG,AFG,01,20070823,2
USA,AFG,01,20080910,2
IRN,AFG,01,20041009,4
IRN,AFG,01,20120905,2
USA,AFG,01,20121022,3
USA,AFG,01,20091109,16
AFG,AFG,01,20091009,16
PAK,AFG,01,20080710,9
SYR,AFG,01,20130913,2
AFG,AFG,01,20120823,24
RUS,AFG,01,20101120,259
USA,AFG,01,20130211,376
NZL,AFG,01,20100804,1
GBR,AFG,01,20081109,7
USA,AFG,01,20091031,10
AFG,AFG,01,20140423,2
TZA,AFG,01,20071207,20
AFG,AFG,01,20071208,4
USA,AFG,01,20090331,19
USA,AFG,01,20130502,10
PAK,AFG,01,20140111,12
AFG,AFG,01,20070811,5
AFG,AFG,01,20070622,2
AFG,AFG,01,20060729,1
USA,AFG,01,20100810,4
GBR,AFG,01,20081006,9
IRQ,AFG,01,20071102,12
AFG,AFG,01,20080728,2
AFG,AFG,01,20130320,1
ZAF,AFR,01,20090211,5
AGO,AFR,01,20080512,18
ZAF,AFR,01,20110419,1
ISR,AFR,01,20100525,1
ZAF,AFR,01,20080718,1
EUR,AFR,01,20090805,5
AFR,AFR,01,20140718,10
WAF,AFR,01,20141010,2
ZWE,AFR,01,20120302,2
USA,AFR,01,20000710,17
KWT,AFR,01,20090406,9
DEU,AFR,01,20140423,2
SDN,AFR,01,20120318,2
AGO,AFR,01,20091107,2
ITA,AFR,01,20130122,6
DZA,AFR,01,20130304,2
USA,AFR,01,20121228,6
ZAF,AFR,01,20130225,4
EGY,AFR,01,20110202,2
AUS,AFR,01,20141016,3
ZAF,AFR,01,20140524,4
ZAF,AFR,01,20060723,1
AUS,AFR,01,20120909,10
DZA,AFR,01,20141025,8
AFR,AFR,01,20120120,1
USA,AFR,01,20111025,39
ZAF,AFR,01,20130617,6
GBR,AFR,01,20110529,1
MOZ,AFR,01,20130322,5
ZAF,AFR,01,20130214,2
GHA,AFR,01,20080123,2
ITA,AFR,01,20120828,1
AFR,AFR,01,20061117,1
MLI,AFR,01,20010720,7
VEN,AFR,01,20090930,2
USA,AFR,01,20110301,50
AFR,AFR,01,20130719,3
KEN,AFR,01,20130307,10
ZWE,AFR,01,20090307,4
RUS,AFR,01,20130712,4
BWA,AFR,01,20011113,1
AGO,AFR,01,20081007,3
ZMB,AFR,01,20010709,9
AUS,AFR,01,20091213,2
KEN,AFR,01,20121129,4
USA,AFR,01,20101224,24
USA,AFR,01,20130910,1
NGA,AFR,01,20141008,4
NAM,AFR,01,20111007,2
UGA,AFR,01,20090616,9
CHE,AFR,01,20130430,2
ZAF,AFR,01,20100219,5
ITA,AFR,01,20111124,1
AFR,AFR,01,20110118,1
ZAF,AFR,01,20090909,5
EGY,AFR,01,20070628,2
AFR,AFR,01,20130611,8
DZA,AFR,01,20040907,2
DZA,AFR,01,20110912,8
CHE,AFR,01,20010208,1
ARE,AFR,01,20140829,1
ZAF,AFR,01,20110927,4
AFR,AFR,01,20080805,3
USA,AFR,01,20061016,2
RUS,AFR,01,20040523,5
AFR,AFR,01,20121025,10
ZMB,AFR,01,20040826,3
ISR,AFR,01,20030107,1
GHA,AFR,01,20140618,10
UGA,AFR,01,20050426,5
NGA,AFR,01,20060815,3
BEL,AFR,01,20011010,6
USA,AFR,01,20141125,4
ZAF,AFR,01,20130627,14
FRA,AFR,01,20131217,6
GHA,AFR,01,20130909,2
FRA,AFR,01,20080619,5
DOM,AFR,01,20120119,1
ISR,AFR,01,20090930,7
SOM,AFR,01,20111223,8
AFR,AFR,01,20100321,4
ZAF,AFR,01,20130527,4
NGA,AFR,01,20110819,2
IRL,AFR,01,20111024,18
ZAF,AFR,01,20000111,2
USA,AFR,01,20010129,8
ZAF,AFR,01,20130126,10
AFR,AFR,01,20001231,1
LBR,AFR,01,20131220,4
GHA,AFR,01,20141025,4
LBY,AFR,01,20010820,2
GHA,AFR,01,20140327,1
ZAF,AFR,01,20110201,3
