Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
LCA,ABW,05,20100423,9
NLD,ABW,17,20140803,2
NLD,ABW,04,20110912,2
USA,ABW,17,20100612,2
ABW,ABW,11,20100227,9
NLD,ABW,04,20110307,14
PER,ABW,04,20010624,17
USA,ABW,17,20080413,2
NLD,ABW,11,20140728,1
SYR,AFG,01,20140925,1
AFG,AFG,18,20130224,6
USA,AFG,16,20120408,9
IRQ,AFG,15,20100904,4
USA,AFG,19,20090210,3
AFG,AFG,19,20100603,28
GBR,AFG,02,20030917,2
DEU,AFG,04,20140309,36
USA,AFG,02,20120805,24
NZL,AFG,19,20110927,40
BLR,AFG,04,20130531,4
ESP,AFG,15,20090405,1
USA,AFG,03,20120525,9
AFG,AFG,05,20140529,12
WST,AFG,01,20110524,21
PAK,AFG,05,20140918,8
PAK,AFG,03,20120517,8
PSE,AFG,19,20120312,1
DEU,AFG,04,20111205,6
SYR,AFG,13,20120720,11
USA,AFG,10,20120820,20
CHN,AFG,03,20100325,4
PAK,AFG,12,20070911,9
NLD,AFG,02,20061105,6
CHN,AFG,05,20120530,2
AFG,AFG,09,20091118,2
NLD,AFG,03,20040820,2
USA,AFG,17,20051209,7
DEU,AFG,02,20011015,5
EUR,AFG,03,20020219,4
GBR,AFG,04,20091002,9
PAK,AFG,03,20111029,12
PAK,AFG,04,20071104,16
IRN,AFG,11,20021217,2
USA,AFG,04,20091215,6
CAN,AFG,06,20101123,4
PAK,AFG,04,20141107,1
GBR,AFG,04,20080720,18
JPN,AFG,03,20110430,2
USA,AFG,19,20051130,1
AFG,AFG,11,20140829,6
IRN,AFG,11,20011115,4
IRN,AFG,04,20090614,42
IRN,AFG,16,20001102,1
USA,AFG,04,20141204,20
PAK,AFG,05,20110107,1
UZB,AFG,01,20091201,1
PAK,AFG,19,20040407,2
AFG,AFG,04,20120130,11
USA,AFG,19,20111009,30
AFG,AFG,01,20110730,5
USA,AFG,08,20130813,10
USA,AFG,13,20060904,2
PAK,AFG,03,20081101,8
IRN,AFG,19,20090504,2
USA,AFG,04,20090325,14
AFG,AFG,08,20081226,4
FRA,AFG,07,20080412,26
