Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
ABW,NLD,04,20120111,2
ABW,USA,04,20140425,1
ABW,VEN,17,20140730,3
ABW,USA,04,20110310,18
ABW,USA,08,20051105,3
ABW,NLD,04,20110308,2
ABW,USA,17,20120911,6
AFG,LBY,04,20121008,2
AFG,IRQ,04,20060317,2
AFG,EUR,02,20090421,6
AFG,QAT,01,20090427,4
AFG,AFG,01,20060704,1
AFG,GBR,18,20141128,53
AFG,PAK,18,20141218,4
AFG,IRN,17,20111101,7
AFG,AFG,17,20080413,4
AFG,AFG,04,20060104,2
AFG,FRA,09,20080719,2
AFG,KGZ,07,20040729,6
AFG,PAK,17,20110126,6
AFG,PAK,03,20090306,2
AFG,PHL,12,20141031,2
AFG,SAU,10,20140912,2
AFG,AFG,01,20060829,1
AFG,CHN,03,20130925,1
AFG,AFG,01,20121124,2
AFG,USA,05,20130306,20
AFG,USA,01,20111025,2
AFG,AFG,02,20060416,2
AFG,WST,19,20101011,12
AFG,CAN,06,20100816,10
AFG,AFG,04,20030925,8
AFG,USA,19,20081222,54
AFG,PAK,04,20120212,24
AFG,HTI,07,20090301,6
AFG,DEU,03,20020315,8
AFG,EUR,04,20071225,45
AFG,PAK,02,20100727,8
AFG,ALB,04,20120109,4
AFG,USA,19,20080919,2
AFG,PAK,04,20131216,8
AFG,USA,03,20130108,10
AFG,WST,05,20111228,3
AFG,AFG,07,20120202,5
AFG,IRN,04,20071010,2
AFG,AFG,19,20141211,114
AFG,AFG,01,20130506,4
AFG,DEU,08,20090829,9
AFG,BGR,03,20120229,18
AFG,AFG,01,20090224,2
AFG,FRA,19,20011111,5
AFG,WST,19,20141013,24
AFG,USA,01,20120225,156
AFG,TJK,05,20111027,3
AFG,GBR,04,20090928,3
AFG,PAK,04,20040831,2
AFG,AFG,03,20100727,5
AFG,AFG,08,20101006,2
AFG,PAK,03,20120417,3
AFG,USA,01,20021218,1
AFG,CAN,19,20070412,11
AFG,AFG,04,20070806,10
AFG,PAK,17,20120123,2
AFG,AFG,07,20111206,16
AFG,USA,19,20110702,6
AFG,GBR,10,20080822,8
AFG,USA,08,20140602,7
AFG,AFG,01,20050610,5
AFG,FRA,19,20120323,2
AFG,SOM,04,20141127,3
AFG,USA,19,20120930,12
AFG,USA,01,20140107,3
AFG,USA,19,20111230,10
AFG,IRQ,04,20111204,11
AFG,GBR,19,20100821,1
AFG,PAK,11,20100314,6
AFG,IRQ,04,20080220,1
AFG,AFG,07,20081224,3
AFG,USA,04,20080915,2
AFG,AFG,04,20100104,5
AFG,PAK,04,20110915,16
AFG,RUS,11,20091230,2
AFG,USA,06,20050506,1
AFG,TKM,04,20110801,5
AFG,DEU,04,20070927,8
AFG,DEU,05,20030807,2
AFG,WST,04,20140914,6
AFG,FRA,04,20031212,2
AFG,USA,12,20090910,5
AFG,USA,11,20091029,4
AFG,USA,07,20120801,1
AFG,AFG,18,20100224,3
AFG,PAK,04,20120604,4
AFG,PAK,16,20140529,424
AFG,RUS,04,20070223,2
AFG,AFG,01,20020610,5
AFG,USA,01,20120831,10
AFG,USA,07,20110207,1
AFG,PAK,06,20010125,1
AFG,MYS,01,20030424,6
AFG,AFG,08,20141029,30
AFG,PAK,04,20120731,2
AFG,HUN,18,20080713,1
AFG,GBR,04,20130207,29
AFG,IRL,19,20110324,19
AFG,PAK,08,20061126,1
AFG,AFG,04,20110704,7
AFG,USA,01,20101108,1
AFG,AFG,01,20090106,3
AFG,USA,04,20141207,8
AFG,GBR,19,20090901,5
AFG,JOR,02,20110615,1
AFG,WST,08,20091026,2
AFG,USA,08,20060328,35
AFG,PAK,04,20140613,18
AFG,CUB,17,20020203,2
AFG,CUB,17,20140219,24
AFG,AFG,08,20060124,1
AFG,PAK,17,20120323,1
AFG,USA,02,20140912,8
AFG,PAK,08,20130923,8
AFG,PAK,19,20120629,2
AFG,USA,04,20110205,8
AFG,CHN,05,20141121,1
AFG,CUB,19,20100210,28
AFG,GBR,08,20061018,2
AFG,PAK,07,20081226,9
AFG,GBR,04,20030504,7
AFG,USA,04,20030730,6
AFG,PAK,02,20100806,2
AFG,USA,05,20090504,1
AFG,GBR,19,20081010,9
AFG,KAZ,05,20101223,2
AFG,AFG,01,20130331,1
AFG,TJK,08,20060523,5
AFG,AFG,10,20110321,1
AFG,AFG,01,20110416,19
AFG,POL,08,20080320,2
AFG,AFG,14,20111009,46
AFG,IRQ,04,20080216,2
AFG,PAK,08,20070812,6
AFG,IRN,19,20100903,1
AFG,AFG,19,20140626,5
AFG,PAK,02,20080211,11
AFG,PAK,18,20090212,3
AFG,IRQ,04,20120604,3
AFG,PAK,19,20100826,2
AFG,PAK,09,20140312,1
AFG,IRQ,04,20090411,1
AFG,AFG,02,20140704,2
AFG,AFG,11,20070820,5
AFG,USA,04,20140404,1
AFG,PAK,01,20120330,12
AFG,AFG,04,20030520,11
AFG,AFG,19,20101008,10
AFG,AFG,19,20070703,10
AFG,PAK,05,20000124,4
AFG,YEM,04,20130503,2
AFG,AFG,11,20070604,12
AFG,PAK,04,20130725,3
AFG,PAK,04,20110603,14
AFG,IRN,03,20011122,2
AFG,AFG,12,20141224,6
AFG,IRQ,02,20090923,2
AFG,AUS,04,20140704,14
AFG,AFG,04,20090501,4
AFG,GBR,04,20110415,2
AFG,PAK,01,20141121,18
AFG,AFG,18,20060318,6
AFG,VNM,04,20101222,1
AFG,WST,10,20070625,5
AFG,RUS,11,20081016,5
AFG,USA,05,20100422,4
AFG,AFG,19,20110914,10
AFG,GBR,06,20101106,3
AFG,IRQ,11,20120208,4
AFG,LKA,16,20140222,4
AFG,AFG,19,20140604,31
AFG,AFG,17,20110506,4
AFG,USA,17,20120319,6
AFG,USA,03,20131210,3
AFG,CAF,01,20130922,3
AFG,PAK,08,20120731,4
AFG,AFG,19,20031006,3
AFG,GBR,08,20121219,7
AFG,PGS,03,20011008,1
AFG,TUR,04,20130914,1
AFG,DEU,18,20080314,2
AFG,USA,03,20140715,21
AFG,GBR,19,20090227,5
AFG,USA,12,20090509,10
AFG,PAK,02,20140709,1
AFG,AFG,11,20081116,2
AFG,QAT,03,20120125,2
AFG,USA,11,20100815,4
AFG,USA,03,20121111,3
AFG,QAT,04,20090228,2
AFG,CAN,01,20091222,1
AFG,AFG,02,20140429,1
AFG,WST,09,20140805,6
AFG,PAK,04,20091202,18
AFG,AFG,19,20070313,9
AFG,DEU,04,20090613,6
AFG,AFG,19,20030817,4
AFG,DEU,04,20040326,2
AFG,PAK,03,20070317,2
AFG,CAN,05,20090316,7
AFG,GBR,01,20090517,1
AFG,GBR,19,20090317,18
AFG,USA,04,20140414,14
AFG,TJK,04,20040930,4
AFG,PAK,04,20140822,1
AFG,AFG,02,20130427,2
AFG,AFG,05,20110616,7
AFG,GBR,11,20100203,5
AFG,PAK,03,20071222,6
AFG,PAK,08,20141113,4
AFG,PAK,08,20100219,11
AFG,USA,04,20021212,9
AFG,AFG,01,20141201,6
AFG,WST,03,20140918,8
AFG,FRA,19,20100608,31
AFG,NPL,07,20080518,4
AFG,WST,19,20140320,204
AFG,PAK,04,20021203,1
AFG,CAN,19,20020723,14
AFG,USA,01,20110414,14
AFG,AFG,08,20120312,1
AFG,PAK,10,20110527,63
AFG,USA,04,20090327,51
AFG,USA,11,20100422,3
AFG,IRN,03,20120326,17
AFG,ISR,19,20010114,1
AFG,NGA,04,20091228,4
AFG,CAS,04,20111114,2
AFG,GBR,11,20121028,2
AFG,JOR,04,20120921,1
AFG,PAK,08,20140425,2
AFG,AFG,19,20020221,9
AFG,PAK,01,20120715,10
AFG,USA,10,20110607,6
AFG,PAK,03,20110624,7
AFG,USA,02,20111225,2
AFG,PAK,11,20130307,8
AFG,USA,06,20140609,2
AFG,AFG,01,20090704,13
AFG,IRQ,01,20070409,2
AFG,USA,05,20011121,1
AFG,PAK,04,20130907,12
AFG,PAK,01,20130731,2
AFG,PAK,08,20081006,1
AFG,PAK,12,20130918,1
AFG,AFG,13,20081215,2
AFG,USA,03,20131110,8
AFG,USA,13,20110911,6
AFG,AFG,11,20011018,4
AFG,AFG,13,20110502,1
AFG,PAK,04,20130827,6
AFG,AFG,07,20120312,12
AFG,PAK,07,20140915,3
AFG,IRN,11,20101029,16
AFG,USA,19,20140211,12
AFG,TKM,01,20150218,2
AFG,AFG,06,20101213,2
AFG,USA,08,20110722,3
AFG,JOR,02,20011224,1
AFG,USA,01,20090401,1
AFG,RUS,04,20101104,1
AFG,EGY,04,20110502,118
AFG,AFG,04,20060729,1
AFG,USA,19,20140815,10
AFG,GBR,19,20090725,264
AFG,GBR,12,20090226,6
AFG,PAK,08,20121023,2
AFG,USA,04,20080706,18
AFG,ZAF,17,20070417,28
AFG,IRQ,04,20120117,5
AFG,JOR,04,20131224,4
AFG,USA,03,20110107,1
AFG,ITA,04,20020418,13
AFG,AFG,13,20070920,2
AFG,AFG,02,20140604,20
AFG,WST,19,20081021,2
AFG,AFG,13,20140310,2
AFG,AFG,13,20091006,42
AFG,USA,07,20140829,6
AFG,GBR,13,20100708,2
AFG,AFG,19,20101218,29
AFG,AFG,03,20110125,2
AFG,AFG,11,20060624,28
AFG,USA,19,20140602,4
AFG,AFG,17,20050731,2
AFG,CHN,06,20060620,2
AFG,LBN,04,20070214,4
AFG,PAK,01,20011117,5
AFG,CHE,13,20100302,25
AFG,AFG,19,20100918,3
AFG,AFG,06,20140203,2
AFG,AFG,19,20111126,5
AFG,AFG,12,20140107,8
AFG,CAN,11,20110603,5
AFG,PAK,02,20080619,3
AFG,PAK,02,20010118,2
AFG,USA,03,20101212,2
AFG,DEU,18,20090112,4
AFG,AFG,18,20110604,25
AFG,RUS,19,20030308,5
AFG,AFG,13,20120222,1
AFG,USA,01,20130701,128
AFG,AFG,04,20101126,1
AFG,PAK,03,20131015,2
AFG,AFG,08,20150112,2
AFG,AFG,03,20081007,11
AFG,RUS,13,20000525,14
AFG,WST,08,20091017,1
AFG,USA,10,20140216,1
AFG,AFG,08,20090506,4
AFG,HTI,19,20050307,8
AFG,ISR,03,20070406,2
AFG,AGO,19,20120529,9
AFG,PAK,02,20090812,1
AFG,USA,01,20140714,7
AFG,RUS,04,20000226,4
AFG,IRN,17,20120223,3
AFG,USA,01,20090127,18
AFG,USA,04,20100426,6
AFG,WST,04,20120520,27
AFG,WST,08,20120419,9
AFG,USA,19,20130725,8
AFG,USA,06,20080721,7
AFG,FRA,04,20040602,1
AFG,USA,19,20110717,5
AFG,RUS,04,20110814,5
AFG,USA,04,20090331,6
AFG,AFG,18,20080621,9
AFG,IRN,05,20110201,27
AFG,USA,05,20120822,4
AFG,KAZ,04,20020602,7
AFG,PAK,19,20111120,5
AFG,LAO,09,20090107,9
AFG,IRQ,19,20120116,1
AFG,SAU,04,20131125,7
AFG,USA,06,20081118,6
AFG,PAK,05,20140303,21
AFG,AFG,19,20140612,50
AFG,USA,04,20140405,8
AFG,AFG,04,20141027,1
AFG,SAU,14,20111203,1
AFG,DNK,04,20120327,1
AFG,PAK,01,20141205,4
AFG,GBR,04,20100127,235
AFG,AFG,04,20140728,20
AFG,AFG,07,20100904,4
AFG,PAK,01,20011103,2
AFG,USA,17,20131002,3
AFG,AFG,03,20130326,50
AFG,AFG,07,20140215,3
AFG,AFG,11,20090820,91
AFG,RUS,01,20020215,5
AFG,PAK,19,20131121,9
AFG,BGR,02,20101026,1
AFG,IRN,19,20080429,7
AFG,IRN,05,20130320,1
AFG,PAK,19,20140408,4
AFG,PAK,01,20091205,9
AFG,WST,10,20090806,8
AFG,USA,05,20110426,332
AFG,USA,04,20070301,6
AFG,IRN,01,20090707,4
AFG,FRA,06,20120525,4
AFG,FRA,04,20080824,7
AFG,RUS,05,20011224,7
AFG,GBR,19,20120918,18
AFG,AFG,01,20111028,20
AFG,TUR,07,20020108,1
AFG,AFG,02,20070214,9
AFG,USA,17,20040509,1
AFG,PAK,20,20141208,4
AFG,IRQ,19,20130731,6
AFG,USA,11,20140614,40
AFG,GBR,18,20060905,1
AFG,USA,19,20081112,1
AFG,GBR,04,20100421,30
AFG,THA,04,20100113,2
AFG,USA,02,20041211,1
AFG,USA,19,20140627,8
AFG,RUS,18,20090706,5
AFG,USA,19,20130622,2
AFG,LKA,09,20090517,2
AFG,SAS,04,20060729,9
AFG,AFG,05,20090824,1
AFG,AFG,19,20070416,2
AFG,PAK,19,20090320,9
AFG,VNM,02,20121111,2
AFG,USA,19,20140726,20
AFG,AFG,03,20070203,1
AFG,USA,19,20130130,6
AFG,PAK,03,20140303,10
AFG,AFG,10,20080207,7
AFG,PAK,19,20140227,1
AFG,FRA,01,20131112,12
AFG,IRQ,09,20130813,1
AFG,AFG,03,20140807,4
AFG,AFG,18,20120104,4
AFG,PAK,04,20090513,5
AFG,NZL,04,20100504,9
AFG,USA,01,20100830,13
AFG,PAK,03,20120131,1
AFG,USA,08,20090218,12
AFG,AFG,04,20110829,4
AFG,AFG,03,20110901,5
AFG,PAK,01,20101222,1
AFG,WST,18,20101026,1
AFG,AFG,11,20081210,111
AFG,USA,11,20120114,1
AFG,IRQ,01,20090727,1
AFG,EUR,16,20100714,9
AFG,TJK,17,20120124,1
AFG,USA,18,20120229,2
AFG,USA,04,20130221,17
AFG,AUS,17,20040707,2
AFG,AFG,11,20140727,20
AFG,QAT,03,20090404,4
AFG,AGO,04,20120406,3
AFG,MYS,03,20140421,1
AFG,USA,06,20140503,20
AFG,PAK,07,20110910,5
AFG,USA,04,20100323,3
AFG,AFG,19,20121112,8
AFG,AFG,13,20091015,1
AFG,USA,19,20120814,52
AFG,IRQ,04,20071125,4
AFG,AFG,18,20120806,2
AFG,IRN,06,20121116,2
AFG,USA,14,20120303,73
AFG,IRQ,05,20130923,2
AFG,WST,19,20120721,20
AFG,USA,11,20010202,4
AFG,USA,02,20140413,18
AFG,AFG,12,20120305,1
AFG,IRN,04,20000813,5
AFG,AFG,05,20011004,7
AFG,AFG,01,20120619,3
AFG,AFG,04,20100530,7
AFG,JPN,17,20100906,15
AFG,USA,05,20090610,2
AFG,WST,04,20100210,4
AFG,AFG,04,20130805,2
AFG,GBR,02,20140403,10
AFG,USA,19,20120312,55
AFG,AUS,01,20070831,2
AFG,TJK,01,20101024,2
AFG,KEN,01,20130525,12
AFG,PSE,03,20040229,1
AFG,USA,02,20070330,9
AFG,RUS,04,20140908,36
AFG,CHN,04,20141023,6
AFG,AFG,09,20090905,5
AFG,TKM,04,20030123,8
AFG,VNM,04,20110604,1
AFG,PAK,01,20041027,1
