Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
TJK,AFG,01,20140205,10
RUS,AFG,01,20101120,2
USA,AFG,01,20100826,28
PAK,AFG,01,20130218,2
TJK,AFG,01,20131022,10
IRN,AFG,01,20060215,2
AFG,AFG,01,20091104,2
AFG,AFG,01,20090624,3
SAU,AFG,01,20140311,2
AFG,AFG,01,20100813,2
GBR,AFG,01,20081001,1
AFG,AFG,01,20091012,7
PAK,AFG,01,20030626,7
CAN,AFG,01,20060518,1
CAN,AFG,01,20110722,16
AUS,AFG,01,20020307,9
NLD,AFG,01,20080418,4
USA,AFG,01,20090424,11
WST,AFG,01,20100125,9
AFG,AFG,01,20010213,7
PAK,AFG,01,20011018,2
AFG,AFG,01,20120106,3
PAK,AFG,01,20130624,7
GBR,AFG,01,20090922,1
CHN,AFG,01,20141024,1
USA,AFG,01,20090926,42
PAK,AFG,01,20130926,10
AFG,AFG,01,20110828,1
SYR,AFG,01,20130507,4
PAK,AFG,01,20050909,1
USA,AFG,01,20101220,54
USA,AFG,01,20091122,7
PAK,AFG,01,20080616,7
CAN,AFG,01,20101107,16
USA,AFG,01,20090304,9
DEU,AFG,01,20030607,1
AFG,AFG,01,20040324,1
PAK,AFG,01,20011005,3
USA,AFG,01,20140212,10
LBN,AFG,01,20110901,2
AFG,AFG,01,20140716,3
PAK,AFG,01,20100207,7
PAK,AFG,01,20140208,1
ESP,AFG,01,20090730,5
EUR,AFG,01,20110823,1
PAK,AFG,01,20090614,4
GBR,AFG,01,20080602,11
PAK,AFG,01,20120911,2
AFG,AFG,01,20140725,8
USA,AFG,01,20140310,8
IND,AFG,01,20141017,4
AFG,AFG,01,20111007,15
AFG,AFG,01,20090825,4
USA,AFG,01,20070227,1
USA,AFG,01,20130307,2
PAK,AFG,01,20130509,11
USA,AFG,01,20140620,2
CZE,AFG,01,20030130,17
USA,AFG,01,20140103,2
AFG,AFG,01,20020912,3
FRA,AFG,01,20060827,5
AFG,AFG,01,20130326,4
AFG,AFG,01,20110528,2
PAK,AFG,01,20130923,36
PAK,AFG,01,20140625,10
PRK,AFG,01,20091013,2
USA,AFG,01,20120317,7
BEL,AFG,01,20100712,4
AFG,AFG,01,20060813,6
TJK,AFG,01,20001025,4
USA,AFG,01,20090507,12
PAK,AFG,01,20111021,5
AFG,AFG,01,20020316,3
ZAF,AFG,01,20110819,1
GBR,AFG,01,20091120,2
PAK,AFG,01,20110628,5
FRA,AFG,01,20091126,3
IND,AFG,01,20100824,12
PAK,AFG,01,20140814,8
AFG,AFG,01,20110629,5
PAK,AFG,01,20050412,2
AFG,AFG,01,20130502,2
AUS,AFG,01,20110326,9
GBR,AFG,01,20090820,9
USA,AFG,01,20080207,4
AFG,AFG,01,20110727,6
USA,AFG,01,20020124,4
GBR,AFG,01,20091217,2
USA,AFG,01,20131118,10
USA,AFG,01,20121126,20
GBR,AFG,01,20091113,1
USA,AFG,01,20091116,3
TUN,AFG,01,20100522,2
CHN,AFG,01,20111005,2
WST,AFG,01,20090909,1
PAK,AFG,01,20140324,20
AFG,AFG,01,20050106,2
AFG,AFG,01,20060104,2
AFG,AFG,01,20070211,5
PAK,AFG,01,20070809,4
ISR,AFG,01,20090601,9
CAN,AFG,01,20080716,2
AFG,AFG,01,20100215,6
USA,AFG,01,20111102,4
ITA,AFG,01,20070318,4
AFG,AFG,01,20100612,5
PAK,AFG,01,20130911,6
WST,AFG,01,20100930,6
ZAF,AFR,01,20101010,2
AFR,AFR,01,20140805,8
USA,AFR,01,20090729,4
ZAF,AFR,01,20140222,8
NPL,AFR,01,20071008,8
ZWE,AFR,01,20100507,5
UGA,AFR,01,20051015,1
ZAF,AFR,01,20050627,1
CHN,AFR,01,20100204,7
USA,AFR,01,20080502,4
SOM,AFR,01,20101218,12
AFR,AFR,01,20130101,8
UGA,AFR,01,20131020,4
USA,AFR,01,20030521,5
ZWE,AFR,01,20080518,4
KEN,AFR,01,20110304,9
AFR,AFR,01,20030709,3
ZAF,AFR,01,20020618,2
MCO,AFR,01,20021101,1
AGO,AFR,01,20150205,4
FSM,AFR,01,20100920,2
ZAF,AFR,01,20110311,2
GNQ,AFR,01,20120130,2
KEN,AFR,01,20000808,5
JPN,AFR,01,20090203,2
ZAF,AFR,01,20140524,10
CHN,AFR,01,20110212,9
GBR,AFR,01,20071112,4
USA,AFR,01,20150127,3
GBR,AFR,01,20070127,2
CHN,AFR,01,20130325,8
NGA,AFR,01,20111222,6
NGA,AFR,01,20040916,3
KEN,AFR,01,20131102,20
ZAF,AFR,01,20090820,8
QAT,AFR,01,20110302,3
MLI,AFR,01,20010625,1
ZWE,AFR,01,20150123,2
ZAF,AFR,01,20060822,3
