Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
NLD,ABW,13,20060523,2
USA,ABW,01,20120426,42
USA,ABW,04,20131024,30
NLD,ABW,04,20071121,4
USA,ABW,17,20140807,1
USA,ABW,04,20120703,5
RUS,AFG,04,20020820,8
USA,AFG,10,20101008,6
AFG,AFG,05,20111013,9
USA,AFG,05,20080224,6
USA,AFG,18,20090518,4
PAK,AFG,11,20110906,2
GBR,AFG,18,20070910,1
USA,AFG,02,20090901,17
PAK,AFG,01,20110312,9
AFG,AFG,19,20090909,20
TJK,AFG,04,20000413,8
DEU,AFG,03,20080427,10
USA,AFG,04,20130104,58
RUS,AFG,03,20011129,8
AFG,AFG,04,20011113,1
SAU,AFG,03,20140711,2
UZB,AFG,19,20130227,1
USA,AFG,07,20130519,16
USA,AFG,04,20130626,63
PAK,AFG,04,20040204,1
DEU,AFG,19,20011115,7
LBN,AFG,19,20140628,2
USA,AFG,01,20141121,4
PAK,AFG,17,20011024,3
AFG,AFG,03,20080411,7
AFG,AFG,03,20131104,4
DEU,AFG,05,20140209,6
USA,AFG,01,20070113,2
CAN,AFG,04,20090411,1
PAK,AFG,08,20130323,8
QAT,AFG,04,20120122,3
AFG,AFG,07,20020212,2
MEX,AFG,02,20140623,1
SAU,AFG,11,20140526,2
RUS,AFG,04,20110325,2
AFG,AFG,04,20130602,8
USA,AFG,04,20120316,9
DEU,AFG,04,20020413,6
IRN,AFG,19,20011008,3
USA,AFG,07,20091111,4
CHN,AFG,07,20061110,4
USA,AFG,17,20100629,2
DEU,AFG,03,20050203,3
IRN,AFG,02,20030412,1
PAK,AFG,16,20101010,18
RUS,AFG,08,20121019,10
IRQ,AFG,04,20080924,6
USA,AFG,19,20101120,20
CHE,AFG,13,20130606,10
AFG,AFG,03,20090512,6
AFG,AFG,04,20100130,5
PAK,AFG,19,20091202,1
IRN,AFG,05,20120704,6
GBR,AFG,04,20100111,4
AFG,AFG,04,20030814,2
PAK,AFG,04,20100819,12
PAK,AFG,17,20060328,7
AUS,AFG,04,20080614,2
GBR,AFG,19,20090630,7
AFG,AFG,19,20090504,40
TKM,AFG,04,20000731,1
GBR,AFG,08,20100622,2
AFG,AFG,10,20080612,2
WST,AFG,15,20101208,5
CHE,AFG,04,20070904,2
CAN,AFG,01,20110722,12
IRQ,AFG,11,20121219,7
USA,AFG,03,20140910,6
AFG,AFG,01,20080114,4
FSM,AFG,19,20110409,5
PAK,AFG,17,20100309,2
AFG,AFG,18,20100115,4
WST,AFG,03,20050210,7
PAK,AFG,19,20100803,1
GBR,AFG,08,20070702,3
USA,AFG,13,20131122,10
TUR,AFG,09,20111102,1
WST,AFG,08,20141028,105
PAK,AFG,08,20131014,2
PAK,AFG,04,20120723,9
USA,AFG,06,20121211,4
AFG,AFG,09,20100805,6
USA,AFG,04,20090803,6
TJK,AFG,03,20110713,1
DNK,AFG,08,20020122,3
PAK,AFG,07,20120402,1
USA,AFG,08,20120507,43
AUS,AFG,08,20100622,20
AFG,AFG,13,20120109,2
USA,AFG,04,20050512,5
CAN,AFG,05,20110119,2
WST,AFG,07,20080405,2
AFG,AFG,01,20140321,35
AFG,AFG,04,20080401,9
USA,AFG,03,20040623,6
IRN,AFG,04,20090309,1
IRN,AFG,06,20020130,4
USA,AFG,19,20090514,54
UZB,AFG,19,20140705,2
QAT,AFG,19,20121010,6
USA,AFG,04,20100704,13
PAK,AFG,01,20120629,6
RUS,AFG,02,20121220,2
USA,AFG,19,20060923,5
WST,AFG,18,20100921,8
ITA,AFG,08,20070322,2
SAS,AFG,04,20080801,36
CZE,AFG,03,20051004,4
AFG,AFG,13,20091105,72
TUR,AFG,04,20021215,2
PAK,AFG,05,20120514,1
IRQ,AFG,09,20090912,6
GBR,AFG,04,20070302,12
TUR,AFG,06,20140906,6
IRQ,AFG,04,20120525,2
USA,AFG,11,20120316,61
USA,AFG,15,20100608,1
USA,AFG,01,20140611,38
PAK,AFG,17,20070131,8
AFG,AFG,05,20030828,1
USA,AFG,08,20141211,8
PAK,AFG,11,20040617,1
IRQ,AFG,12,20140613,70
FRA,AFG,15,20011227,3
DEU,AFG,07,20011109,3
PAK,AFG,04,20140303,10
IRN,AFG,04,20100310,6
SAU,AFG,06,20140915,3
