Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
USA,ABW,04,20110812,21
BRB,ABW,04,20090808,9
USA,ABW,04,20140224,5
VEN,ABW,04,20050315,1
USA,ABW,04,20050906,12
VEN,ABW,09,20140730,6
AFG,AFG,19,20111229,36
AFG,AFG,03,20091107,3
USA,AFG,05,20130702,2
IRN,AFG,05,20090323,1
AFG,AFG,04,20081005,4
AFG,AFG,11,20050318,6
USA,AFG,01,20100519,5
IRQ,AFG,05,20071108,9
PAK,AFG,04,20020827,7
AFG,AFG,03,20121014,6
USA,AFG,19,20070426,10
AFG,AFG,03,20010503,5
PAK,AFG,11,20030115,3
AFG,AFG,04,20030204,1
WST,AFG,05,20121215,5
AFG,AFG,11,20080223,14
IRN,AFG,04,20101231,9
AUS,AFG,01,20070305,2
USA,AFG,01,20091124,75
USA,AFG,12,20091020,5
USA,AFG,07,20070920,7
GBR,AFG,04,20120916,2
USA,AFG,05,20010926,6
USA,AFG,04,20070515,2
AFG,AFG,11,20120222,11
PAK,AFG,19,20081108,3
USA,AFG,19,20020531,3
USA,AFG,11,20130626,8
TUR,AFG,03,20011025,13
PAK,AFG,02,20140204,4
DEU,AFG,01,20140804,4
AFG,AFG,11,20101205,1
TJK,AFG,19,20090422,9
AUS,AFG,07,20090921,1
USA,AFG,05,20020201,3
USA,AFG,15,20091229,6
AFG,AFG,11,20140904,24
QAT,AFG,08,20140602,21
DEU,AFG,07,20090402,2
LCA,AFG,02,20140525,4
PAK,AFG,16,20031112,9
AFG,AFG,05,20070821,16
IRN,AFG,19,20110718,18
AFG,AFG,01,20071028,10
CHN,AFG,05,20100215,3
USA,AFG,15,20090812,4
AFG,AFG,18,20120502,204
CHN,AFG,02,20150131,48
USA,AFG,03,20120507,8
USA,AFG,01,20140611,364
AFG,AFG,06,20110605,30
IRQ,AFG,04,20110503,14
AFG,AFG,11,20090625,4
USA,AFG,03,20131127,3
AFG,AFG,03,20120301,5
AFG,AFG,06,20020220,6
TJK,AFG,04,20140807,6
DEU,AFG,18,20080220,1
AFG,AFG,05,20110303,1
CAN,AFG,02,20080120,5
USA,AFG,19,20030919,9
AFG,AFG,07,20090810,38
AFG,AFG,19,20140730,6
GBR,AFG,19,20141105,2
TJK,AFG,02,20001107,1
WST,AFG,02,20091013,4
USA,AFG,18,20100831,4
PAK,AFG,06,20140623,2
AFG,AFG,02,20140119,2
AFG,AFG,19,20070317,1
USA,AFG,19,20091203,1
RUS,AFG,06,20091211,16
PAK,AFG,04,20090223,10
PAK,AFG,05,20030508,1
GBR,AFG,04,20011022,8
PAK,AFG,04,20091021,12
GBR,AFG,08,20111128,7
USA,AFG,19,20120708,40
PAK,AFG,17,20110913,9
PAK,AFG,04,20110126,11
PAK,AFG,11,20080922,3
AFG,AFG,03,20140519,12
USA,AFG,06,20100217,52
AFG,AFG,03,20011118,2
USA,AFG,01,20141126,12
