Actor1CountryCode,Actor2countryCode,EventRootCode,SQLDATE,NumMentions
ABW,GBR,01,20060530,4
AFG,NOR,01,20060331,5
AFG,CAN,01,20091205,1
AFG,GBR,01,20100807,4
AFG,DEU,01,20100911,2
AFG,AFG,01,20100912,2
AFG,USA,01,20110512,3
AFG,IRQ,01,20060915,4
AFG,GBR,01,20120628,4
AFG,WST,01,20100219,8
AFG,USA,01,20111013,25
AFG,AFG,01,20091105,3
AFG,PAK,01,20130801,12
AFG,PAK,01,20130813,5
AFG,USA,01,20081215,12
AFG,PAK,01,20140218,4
AFG,ISR,01,20060207,1
AFG,AFG,01,20081105,6
AFG,USA,01,20150129,39
AFG,SAU,01,20140410,4
AFG,PAK,01,20070103,2
AFG,AFG,01,20070602,4
AFG,PAK,01,20120706,4
AFG,WST,01,20100621,4
AFG,AFG,01,20120906,10
AFG,DEU,01,20040630,6
AFG,USA,01,20110114,27
AFG,AFG,01,20030630,2
AFG,GBR,01,20091022,3
AFG,AFG,01,20141101,2
AFG,MWI,01,20090507,4
AFG,AFG,01,20030507,1
AFG,PAK,01,20140722,1
AFG,USA,01,20110308,2
AFG,PAK,01,20060930,2
AFG,AFG,01,20120511,101
AFG,IND,01,20090122,2
AFG,WST,01,20100213,11
AFG,AFG,01,20120622,14
AFG,AFG,01,20110914,27
AFG,AFG,01,20061109,9
AFG,AFG,01,20130227,2
AFG,USA,01,20140609,20
AFG,KAZ,01,20020822,1
AFG,AFG,01,20090305,7
AFG,USA,01,20140503,11
AFG,AFG,01,20140115,18
AFG,AFG,01,20020102,3
AFG,RUS,01,20020219,2
AFG,USA,01,20071031,2
AFG,USA,01,20110712,1
AFG,AFG,01,20111231,5
AFG,QAT,01,20130626,1
AFG,AFG,01,20131022,6
AFG,PAK,01,20110403,2
AFG,PAK,01,20121228,12
AFG,AUS,01,20081117,1
AFG,AFG,01,20120804,4
AFG,AFG,01,20021223,2
AFG,CHN,01,20031213,6
AFG,KEN,01,20061109,1
AFG,WST,01,20120708,10
AFG,BEL,01,20120824,2
AFG,QAT,01,20080612,5
AFG,USA,01,20120225,1
AFG,USA,01,20091106,4
AFG,EGY,01,20111123,4
AFG,UZB,01,20040723,1
AFG,PAK,01,20131217,2
AFG,CAN,01,20080822,8
AFG,PAK,01,20011030,2
AFG,AFG,01,20060509,9
AFG,IRN,01,20000901,10
AFG,AFG,01,20120816,12
AFG,DEU,01,20030222,9
AFG,AFG,01,20100118,58
AFG,AFG,01,20120730,8
AFG,AFG,01,20030122,2
AFG,UZB,01,20101010,2
AFG,IRN,01,20131120,1
AFR,GIN,01,20070625,3
AFR,ZAF,01,20040809,1
AFR,LSO,01,20140704,4
AFR,MDG,01,20120125,2
AFR,ZAF,01,20120712,6
AFR,NER,01,20030315,8
AFR,KEN,01,20141007,21
AFR,AUS,01,20141027,3
AFR,ZAF,01,20140218,1
AFR,USA,01,20130825,2
AFR,TZA,01,20140429,4
AFR,FRA,01,20130104,1
AFR,LBY,01,20111110,3
AFR,ZWE,01,20071004,3
AFR,ERI,01,20120512,8
AFR,AFR,01,20090507,9
AFR,KEN,01,20140321,38
AFR,ISR,01,20120520,1
AFR,FRA,01,20140907,6
AFR,USA,01,20090422,3
AFR,NGA,01,20060509,2
AFR,JPN,01,20090122,4
AFR,ZAF,01,20101220,4
AFR,USA,01,20140906,2
AFR,ZWE,01,20140113,6
AFR,ZAF,01,20140522,3
AFR,JPN,01,20111122,6
AFR,ZAF,01,20091029,1
AFR,NGA,01,20050610,2
AFR,AFR,01,20011214,2
AFR,SWE,01,20100406,2
AFR,LBR,01,20150210,8
AFR,USA,01,20140805,16
AFR,ISR,01,20110117,4
AFR,BGD,01,20131209,10
AFR,CMR,01,20140330,2
AFR,USA,01,20100201,4
AFR,JOR,01,20090216,2
AFR,UGA,01,20051021,7
AFR,USA,01,20131002,12
AFR,AFR,01,20120724,4
AFR,ZAF,01,20140208,4
AFR,EUR,01,20090919,20
AFR,JOR,01,20070508,2
AFR,CHN,01,20060627,1
AFR,USA,01,20141228,5
AFR,ZAF,01,20101107,2
AFR,AGO,01,20110224,4
AFR,SDN,01,20110427,36
AFR,USA,01,20110309,9
AFR,AFR,01,20091105,4
AFR,ISR,01,20141012,10
AFR,CHN,01,20140625,6
