Actor1CountryCode,Actor2CountryCode,EventBaseCode,SQLDATE,NumMentions
BHR,IRN,16,20160108,6
BHR,IRN,16,20160108,52
BHR,IRN,16,20160108,2
BHR,IRN,16,20160108,2
BHR,IRN,16,20160108,2
BHR,SAU,02,20160108,2
BHR,SAU,02,20160108,2
BHR,SAU,02,20160108,4
BHR,SAU,04,20160108,2
BHR,SAU,04,20160108,8
BHR,SAU,04,20160108,5
BHR,SDN,11,20160108,1
BHR,SDN,11,20160108,1
BHR,SDN,11,20160108,3
BHS,IRN,16,20160108,2
BRN,VNM,04,20160108,2
BRN,VNM,04,20160108,2
CAN,CAN,01,20160108,13
CAN,CAN,02,20160108,2
CAN,CAN,02,20160108,2
CAN,CAN,02,20160108,4
CAN,CAN,05,20160108,19
CAN,IRN,01,20160108,44
CAN,IRN,08,20160108,24
CAN,IRN,08,20160108,72
CAN,IRN,08,20160108,14
CAN,IRN,03,20160108,20
CAN,NOR,10,20160108,2
CAN,SAU,01,20160108,36
CAN,SAU,01,20160108,20
CAN,SAU,01,20160108,64
CAN,SYR,07,20160108,10
CAN,USA,01,20160108,2
CAN,USA,01,20160108,2
CAN,USA,04,20160108,33
CAN,USA,04,20160108,112
CAN,USA,04,20160108,8
CAN,USA,04,20160108,2
CAN,USA,05,20160108,4
CAN,USA,05,20160108,2
CAN,USA,19,20160108,74
CAN,USA,19,20160108,7
CAN,USA,19,20160108,35
CAN,USA,11,20160108,24
CAN,USA,11,20160108,66
CAN,IRN,03,20160108,69
CAN,IRN,05,20160108,69
CHE,CHE,04,20160108,40
CHE,EUR,04,20160108,26
CHE,GBR,01,20160108,2
CHE,SYR,04,20160108,12
CHE,SYR,04,20160108,48
CHE,USA,04,20160108,4
CHE,USA,11,20160108,3
CHE,USA,17,20160108,213
CHE,YEM,03,20160108,20
CHE,YEM,04,20160108,8
CHE,YEM,04,20160108,12
CHE,YEM,04,20160108,20
CHE,CHE,04,20160108,25
CHN,CHN,02,20160108,24
CHN,EUR,04,20160108,4
CHN,EUR,04,20160108,1
CHN,FRA,17,20160108,50
CHN,MYS,04,20160108,2
CHN,PHL,04,20160108,2
CHN,PRK,01,20160108,16
CHN,PRK,01,20160108,996
CHN,PRK,01,20160108,344
CHN,PRK,01,20160108,538
CHN,PRK,03,20160108,8
CHN,PRK,03,20160108,2
CHN,PRK,11,20160108,99
CHN,PRK,11,20160108,342
CHN,PRK,11,20160108,149
CHN,PRK,11,20160108,12
CHN,PRK,11,20160108,16
CHN,PRK,11,20160108,964
CHN,PRK,11,20160108,1144
CHN,RUS,17,20160108,4
CHN,RUS,17,20160108,4
CHN,RUS,17,20160108,12
CHN,TWN,04,20160108,2
CHN,USA,01,20160108,6
CHN,USA,01,20160108,6
CHN,USA,01,20160108,16
CHN,USA,01,20160108,16
CHN,USA,07,20160108,2
CHN,USA,07,20160108,2
CHN,USA,04,20160108,8
CHN,USA,04,20160108,2
CHN,USA,05,20160108,10
CHN,VNM,04,20160108,2
CHN,VNM,04,20160108,2
CHN,VNM,04,20160108,2
CHN,CHN,10,20160108,2
CHN,KOR,04,20160108,4
CHN,KOR,04,20160108,16
CMR,TCD,19,20160108,10
CMR,TCD,19,20160108,40
DEU,DEU,04,20160108,30
DEU,DEU,04,20160108,3
DEU,DEU,04,20160108,177
DEU,DEU,01,20160108,3
DEU,DEU,01,20160108,5
DEU,FRA,01,20160108,5
DEU,FRA,15,20160108,2
DEU,FRA,15,20160108,3
DEU,DEU,04,20160108,30
DEU,DEU,04,20160108,3
DEU,DEU,04,20160108,172
DEU,DEU,18,20160108,79
DNK,USA,01,20160108,2
ECU,USA,19,20160108,2
ECU,USA,19,20160108,6
ECU,USA,19,20160108,2
EGY,EGY,01,20160108,4
ESP,ITA,01,20160108,4
ESP,USA,04,20160108,2
ESP,USA,04,20160108,2
ESP,ESP,09,20160108,10
EUR,AFR,04,20160108,80
EUR,CHE,04,20160108,24
EUR,CHN,04,20160108,4
EUR,CHN,04,20160108,1
EUR,ITA,14,20160108,3
EUR,JPN,04,20160108,4
EUR,JPN,04,20160108,6
EUR,JPN,04,20160108,4
EUR,JPN,04,20160108,1
EUR,USA,11,20160108,6
FJI,FJI,04,20160108,2
FJI,FJI,02,20160108,4
FJI,FJI,05,20160108,4
FJI,PNG,01,20160108,10
FJI,FJI,04,20160108,2
FRA,FRA,09,20160108,28
FRA,FRA,19,20160108,34
FRA,FRA,19,20160108,60
FRA,FRA,19,20160108,1
FRA,FRA,19,20160108,12
FRA,GBR,04,20160108,3
FRA,USA,11,20160108,3
FRA,USA,17,20160108,4
FRA,USA,01,20160108,111
FRA,FRA,18,20160108,96
FRA,FRA,19,20160108,61
FRA,FRA,19,20160108,9
FRA,FRA,01,20160108,11
GBR,DEU,01,20160108,5
GBR,DEU,03,20160108,2
GBR,DEU,03,20160108,2
GBR,FRA,04,20160108,3
GBR,EUR,03,20160108,2
GBR,IRL,04,20160108,2
GBR,IRL,04,20160108,2
GBR,CAN,01,20160108,16
GBR,USA,01,20160108,4
GBR,USA,01,20160108,3
GBR,USA,01,20160108,2
GBR,USA,04,20160108,9
GBR,USA,04,20160108,2
GBR,USA,02,20160108,4
GBR,USA,04,20160108,18
GBR,USA,04,20160108,8
GBR,USA,04,20160108,5
GBR,USA,05,20160108,21
GBR,USA,07,20160108,3
GBR,DEU,03,20160108,4
GBR,DEU,03,20160108,2
GBR,USA,04,20160108,28
GBR,GBR,09,20160108,8
GBR,GBR,09,20160108,2
GBR,GBR,13,20160108,4
GHA,GHA,01,20160108,14
GHA,RWA,05,20160108,10
GHA,YEM,05,20160108,2
GHA,YEM,05,20160108,8
GRD,NIC,04,20160108,1
GRD,NIC,04,20160108,1
HND,USA,06,20160108,4
HND,USA,06,20160108,6
HRV,POL,03,20160108,4
HRV,POL,03,20160108,4
HRV,POL,03,20160108,2
HRV,USA,01,20160108,100
IDN,GBR,11,20160108,59
IDN,GBR,11,20160108,16
IDN,GBR,11,20160108,143
EUR,POL,01,20160108,2
EUR,POL,04,20160108,281
EUR,UKR,05,20160108,16
EUR,UKR,05,20160108,4
SEA,IDN,03,20160108,2
SEA,VNM,03,20160108,10
IRL,GBR,08,20160108,2
IRL,GBR,08,20160108,2
IRL,GBR,17,20160108,1
IRL,GBR,17,20160108,1
IRL,IRL,04,20160108,8
IRL,IRL,08,20160108,4
IRL,IRL,17,20160108,4
IRL,LBY,04,20160108,4
IRL,GBR,04,20160108,2
IRL,GBR,04,20160108,2
IRL,IRL,04,20160108,4
IRN,JOR,11,20160108,20
IRN,JOR,12,20160108,2
IRN,SAU,01,20160108,1
IRN,SAU,01,20160108,6
IRN,SAU,01,20160108,10
IRN,SAU,01,20160108,10
IRN,SAU,04,20160108,23
IRN,SAU,04,20160108,81
IRN,SAU,04,20160108,36
IRN,SAU,04,20160108,6
IRN,SAU,04,20160108,44
IRN,SAU,04,20160108,18
IRN,SAU,04,20160108,36
IRN,SAU,04,20160108,42
IRN,SAU,04,20160108,6
IRN,SAU,04,20160108,18
IRN,SAU,05,20160108,80
IRN,SAU,07,20160108,8
IRN,SAU,07,20160108,4
IRN,SAU,07,20160108,4
IRN,SAU,07,20160108,1
IRN,SAU,11,20160108,57
IRN,SAU,11,20160108,4
IRN,SAU,11,20160108,62
IRN,SAU,11,20160108,23
IRN,SAU,11,20160108,4
IRN,SAU,11,20160108,4
IRN,SAU,11,20160108,2
IRN,SAU,11,20160108,64
IRN,SAU,11,20160108,278
IRN,SAU,12,20160108,6
IRN,SAU,12,20160108,50
IRN,SAU,16,20160108,25
IRN,SAU,16,20160108,4
IRN,SAU,16,20160108,23
IRN,SAU,16,20160108,5
IRN,SAU,16,20160108,12
IRN,SAU,16,20160108,29
IRN,SAU,17,20160108,3
IRN,SAU,17,20160108,6
IRN,SAU,17,20160108,3
IRN,SAU,19,20160108,6
IRN,SAU,19,20160108,201
IRN,SAU,19,20160108,11
IRN,SAU,19,20160108,12
IRN,SAU,01,20160108,1
IRN,SAU,01,20160108,1
IRN,SAU,17,20160108,36
IRN,USA,17,20160108,24
IRN,USA,17,20160108,5
IRN,USA,05,20160108,35
IRN,USA,03,20160108,8
IRN,USA,03,20160108,8
IRN,USA,03,20160108,24
IRN,IRN,11,20160108,12
IRN,IRN,11,20160108,68
IRN,SAU,11,20160108,12
IRN,SAU,18,20160108,40
IRQ,SYR,04,20160108,64
IRQ,SYR,04,20160108,14
IRQ,SYR,17,20160108,12
IRQ,SYR,17,20160108,8
ISR,ISR,19,20160108,2
ISR,PRY,06,20160108,56
ISR,PRY,06,20160108,4
ISR,USA,16,20160108,2
ISR,ISR,19,20160108,4
ISR,ISR,05,20160108,2
ISR,ISR,11,20160108,2
ISR,ISR,11,20160108,2
ISR,ISR,01,20160108,3
ITA,ESP,01,20160108,2
ITA,ITA,01,20160108,2
ITA,JAM,11,20160108,120
ITA,SAU,04,20160108,4
JOR,IRN,09,20160108,2
JOR,IRN,12,20160108,2
JPN,CAN,03,20160108,2
JPN,EUR,04,20160108,1
JPN,EUR,04,20160108,4
JPN,KOR,03,20160108,16
JPN,KOR,04,20160108,4
JPN,KOR,04,20160108,4
JPN,KOR,04,20160108,12
JPN,KOR,04,20160108,2
JPN,KOR,04,20160108,8
JPN,KOR,05,20160108,2
JPN,KOR,05,20160108,28
JPN,KOR,05,20160108,8
JPN,KOR,05,20160108,2
JPN,POL,02,20160108,1
JPN,POL,02,20160108,1
JPN,POL,02,20160108,2
JPN,POL,07,20160108,1
JPN,POL,07,20160108,7
JPN,USA,03,20160108,10
JPN,JPN,01,20160108,4
KEN,SOM,01,20160108,20
KOR,CHN,04,20160108,4
KOR,CHN,04,20160108,16
KOR,JPN,03,20160108,4
KOR,JPN,04,20160108,2
KOR,JPN,04,20160108,8
KOR,JPN,04,20160108,4
KOR,JPN,04,20160108,4
KOR,JPN,04,20160108,12
KOR,JPN,05,20160108,2
KOR,JPN,05,20160108,192
KOR,JPN,05,20160108,10
KOR,PRK,01,20160108,1370
KOR,PRK,01,20160108,543
KOR,PRK,01,20160108,329
KOR,PRK,01,20160108,45
KOR,PRK,11,20160108,17
KOR,PRK,11,20160108,58
KOR,USA,04,20160108,95
KOR,USA,04,20160108,212
KOR,USA,04,20160108,660
KOR,USA,04,20160108,20
KOR,USA,04,20160108,30
KOR,USA,04,20160108,15
KOR,USA,04,20160108,198
KOR,USA,04,20160108,140
KOR,USA,04,20160108,42
KOR,JPN,03,20160108,6
KOR,PRK,11,20160108,246
KOR,USA,01,20160108,579
KOR,USA,01,20160108,2
KOR,USA,04,20160108,70
LBN,CAN,08,20160108,20
LBN,USA,01,20160108,1
LBN,USA,01,20160108,1
LBN,USA,07,20160108,3
LBR,USA,04,20160108,10
LBY,EUR,12,20160108,56
LBY,IRL,04,20160108,4
LBY,LBY,19,20160108,4
LBY,LBY,04,20160108,13
LBY,LBY,04,20160108,32
LBY,LBY,01,20160108,2
LBY,USA,01,20160108,72
LBY,USA,01,20160108,14
LBY,USA,04,20160108,82
LBY,LBY,04,20160108,2
LBY,USA,01,20160108,2
LBY,USA,01,20160108,8
LBY,USA,01,20160108,6
LBY,LBY,04,20160108,32
MEX,USA,01,20160108,24
MEX,USA,01,20160108,6
MEX,USA,04,20160108,8
MEX,USA,04,20160108,9
MEX,USA,04,20160108,4
MEX,USA,04,20160108,6
MEX,USA,04,20160108,190
MEX,USA,04,20160108,184
MEX,USA,06,20160108,6
MEX,USA,06,20160108,18
MEX,MEX,11,20160108,2
USA,GBR,04,20160108,5
USA,GBR,04,20160108,5
USA,GBR,04,20160108,1
USA,JPN,07,20160108,5
USA,USA,08,20160108,16
USA,USA,17,20160108,17
USA,RUS,11,20160108,5
USA,USA,01,20160108,2
USA,USA,11,20160108,2
MNG,CHN,07,20160108,10
MNG,MNG,08,20160108,4
MNG,MNG,10,20160108,2
MNG,RUS,07,20160108,8
MNG,RUS,07,20160108,2
MYS,CHN,04,20160108,2
MYS,USA,04,20160108,4
MYS,CHN,03,20160108,10
MYS,RUS,19,20160108,1
MYS,RUS,19,20160108,2
NGA,NGA,04,20160108,12
NGA,NGA,17,20160108,2
NGA,USA,04,20160108,2
NGA,NGA,04,20160108,12
NGA,NGA,06,20160108,2
NIC,GRD,04,20160108,1
NIC,GRD,04,20160108,1
NIC,SLV,02,20160108,1
NIC,SLV,02,20160108,1
NLD,USA,04,20160108,8
NLD,USA,04,20160108,2
NMR,USA,03,20160108,21
NMR,USA,04,20160108,18
PAK,AFG,11,20160108,2
PAK,IRN,02,20160108,6
PAK,SAU,02,20160108,4
PAK,SAU,03,20160108,4
PAK,SAU,05,20160108,72
PAK,SAU,05,20160108,20
PAK,SAU,05,20160108,15
PAK,SAU,11,20160108,4
PAK,SAU,11,20160108,2
PAK,SAU,12,20160108,6
PAK,SAU,03,20160108,4
PAK,SAU,03,20160108,4
PAK,SAU,05,20160108,7
PAK,SAU,05,20160108,2
PAK,SAU,11,20160108,8
PAK,SAU,11,20160108,50
PAK,SAU,04,20160108,34
PAK,SAU,04,20160108,41
PAK,SAU,04,20160108,64
PAK,SAU,04,20160108,32
PAK,IRN,02,20160108,4
PAK,IRN,02,20160108,8
PAK,SAU,02,20160108,6
PAN,USA,04,20160108,4
PHL,CHN,04,20160108,2
PHL,USA,11,20160108,6
PHL,USA,11,20160108,12
PHL,USA,04,20160108,37
PHL,USA,04,20160108,37
POL,HRV,03,20160108,4
POL,POL,07,20160108,2
POL,POL,07,20160108,2
POL,HRV,03,20160108,6
PRK,IRN,02,20160108,2
PRK,IRN,02,20160108,2
PRK,IRN,16,20160108,89
PRK,IRN,16,20160108,26
PRK,IRN,16,20160108,28
PRK,JPN,01,20160108,5
PRK,PRK,05,20160108,2
PRK,USA,01,20160108,1
PRK,USA,10,20160108,1
PRK,PRK,05,20160108,2
PSE,ISR,19,20160108,50
PSE,ISR,19,20160108,28
PSE,ISR,19,20160108,84
PSE,ISR,17,20160108,2
PSE,ISR,17,20160108,6
PSE,ISR,17,20160108,2
RUS,AFG,01,20160108,14
RUS,AFG,01,20160108,2
RUS,AFG,01,20160108,2
RUS,AFG,03,20160108,14
RUS,AFG,03,20160108,4
RUS,AFG,05,20160108,60
RUS,AFG,11,20160108,60
RUS,CHN,17,20160108,4
RUS,CHN,17,20160108,4
RUS,CHN,17,20160108,12
RUS,MYS,19,20160108,1
RUS,MYS,19,20160108,2
RUS,RUS,01,20160108,4
RUS,RUS,01,20160108,4
RUS,RUS,04,20160108,1
RUS,SYR,12,20160108,2
RUS,SYR,12,20160108,6
RUS,SYR,12,20160108,2
RUS,SYR,19,20160108,8
RUS,SYR,19,20160108,2
RUS,SYR,19,20160108,1
RUS,SYR,19,20160108,1
RUS,TJK,01,20160108,2
RUS,TJK,03,20160108,2
RUS,TJK,04,20160108,12
RUS,TJK,04,20160108,4
RUS,TJK,04,20160108,4
RUS,USA,11,20160108,4
RUS,USA,11,20160108,4
RUS,USA,01,20160108,9
RUS,UZB,17,20160108,60
RUS,RUS,04,20160108,1
RUS,ARM,07,20160108,4
RUS,ARM,07,20160108,12
RUS,RUS,01,20160108,12
RWA,YEM,07,20160108,10
RWA,YEM,07,20160108,40
SAU,ARE,04,20160108,12
SAU,ARE,04,20160108,4
SAU,ARE,04,20160108,1
SAU,ARE,04,20160108,1
SAU,AUT,16,20160108,2
SAU,BHR,04,20160108,2
SAU,BHR,04,20160108,8
SAU,BHR,04,20160108,6
SAU,EGY,11,20160108,10
SAU,IRN,03,20160108,12
SAU,IRN,03,20160108,4
SAU,IRN,03,20160108,4
SAU,IRN,04,20160108,6
SAU,IRN,04,20160108,69
SAU,IRN,04,20160108,96
SAU,IRN,05,20160108,6
SAU,IRN,05,20160108,16
SAU,IRN,05,20160108,72
SAU,IRN,07,20160108,4
SAU,IRN,07,20160108,4
SAU,IRN,11,20160108,39
SAU,IRN,11,20160108,30
SAU,IRN,11,20160108,3
SAU,IRN,11,20160108,7
SAU,IRN,12,20160108,103
SAU,IRN,12,20160108,11
SAU,IRN,12,20160108,8
SAU,IRN,12,20160108,9
SAU,IRN,12,20160108,205
SAU,IRN,14,20160108,6
SAU,IRN,16,20160108,1
SAU,IRN,16,20160108,8
SAU,IRN,16,20160108,20
SAU,IRN,16,20160108,149
SAU,IRN,16,20160108,7
SAU,IRN,16,20160108,1221
SAU,IRN,16,20160108,485
SAU,IRN,16,20160108,1
SAU,IRN,16,20160108,13
SAU,IRN,16,20160108,2
SAU,IRN,16,20160108,29
SAU,IRN,16,20160108,12
SAU,IRN,16,20160108,4
SAU,IRN,16,20160108,3
SAU,IRN,16,20160108,3
SAU,IRN,16,20160108,489
SAU,IRN,16,20160108,1089
SAU,IRN,16,20160108,1
SAU,IRN,16,20160108,161
SAU,IRN,19,20160108,14
SAU,IRN,19,20160108,104
SAU,IRN,19,20160108,234
SAU,IRN,19,20160108,8
SAU,IRN,19,20160108,2
SAU,IRN,19,20160108,4
SAU,IRN,19,20160108,8
SAU,IRN,19,20160108,3
SAU,IRN,19,20160108,6
SAU,IRN,19,20160108,6
SAU,ITA,04,20160108,4
SAU,ITA,05,20160108,4
SAU,PAK,04,20160108,18
SAU,PAK,04,20160108,25
SAU,PAK,04,20160108,29
SAU,PAK,04,20160108,34
SAU,SAU,04,20160108,6
SAU,SAU,04,20160108,56
SAU,SAU,14,20160108,6
SAU,SAU,14,20160108,18
SAU,SAU,07,20160108,8
SAU,SDN,04,20160108,4
SAU,SDN,04,20160108,6
SAU,SDN,04,20160108,6
SAU,SYR,11,20160108,3
SAU,SYR,11,20160108,24
SAU,SYR,11,20160108,8
SAU,SYR,11,20160108,5
SAU,USA,02,20160108,5
SAU,USA,04,20160108,10
SAU,USA,02,20160108,40
SAU,USA,11,20160108,2
SAU,USA,11,20160108,4
SAU,USA,11,20160108,2
SAU,USA,11,20160108,2
SAU,SAU,04,20160108,6
SAU,PAK,04,20160108,54
SAU,PAK,04,20160108,27
SAU,PAK,04,20160108,2
SAU,PAK,04,20160108,4
SAU,SAU,01,20160108,2
SAU,SAU,04,20160108,47
SAU,USA,03,20160108,12
SDN,BHR,11,20160108,1
SDN,BHR,11,20160108,1
SDN,BHR,11,20160108,3
SDN,IRN,16,20160108,2
SDN,IRN,16,20160108,2
SDN,IRN,16,20160108,10
SDN,IRN,16,20160108,17
SDN,IRN,16,20160108,41
SDN,IRN,16,20160108,16
SDN,IRN,16,20160108,8
SDN,IRN,16,20160108,63
SDN,IRN,16,20160108,2
SDN,SAU,04,20160108,4
SDN,SAU,04,20160108,6
SDN,SAU,04,20160108,6
SGP,DEU,01,20160108,6
SGP,MYS,01,20160108,5
SLV,USA,06,20160108,10
SOM,IRN,01,20160108,10
SOM,IRN,11,20160108,8
SOM,IRN,11,20160108,30
SOM,IRN,11,20160108,10
SOM,IRN,16,20160108,10
SOM,IRN,16,20160108,146
SOM,IRN,16,20160108,2
SOM,KEN,11,20160108,4
SOM,KEN,11,20160108,16
SYR,CHE,04,20160108,12
SYR,CHE,04,20160108,48
SYR,DEU,18,20160108,25
SYR,GBR,09,20160108,17
SYR,IRN,16,20160108,16
SYR,IRN,16,20160108,64
SYR,IRQ,04,20160108,70
SYR,IRQ,04,20160108,15
SYR,QAT,01,20160108,16
SYR,RUS,12,20160108,2
SYR,RUS,12,20160108,6
SYR,RUS,12,20160108,2
SYR,SAU,05,20160108,6
SYR,SYR,05,20160108,8
SYR,SYR,05,20160108,22
SYR,SYR,19,20160108,2
SYR,SYR,01,20160108,8
SYR,SAU,07,20160108,2
SYR,SYR,19,20160108,1
SYR,SYR,19,20160108,1
SYR,SYR,01,20160108,15
SYR,SYR,01,20160108,3
THA,CHN,06,20160108,2
THA,CHN,06,20160108,8
THA,THA,03,20160108,4
TJK,AFG,04,20160108,10
TKM,AFG,04,20160108,2
TKM,AFG,04,20160108,2
TKM,AFG,04,20160108,6
TKM,AFG,06,20160108,4
TUN,LBY,19,20160108,8
TUN,LBY,19,20160108,10
TUN,LBY,19,20160108,2
TUR,IRN,01,20160108,1
TUR,IRN,04,20160108,76
TUR,IRN,04,20160108,16
TUR,IRN,04,20160108,8
TUR,IRN,04,20160108,32
TUR,IRN,04,20160108,32
TUR,IRN,04,20160108,129
TUR,IRN,04,20160108,141
TUR,RUS,02,20160108,12
TUR,RUS,02,20160108,4
TUR,RUS,02,20160108,4
TUR,RUS,19,20160108,4
TUR,RUS,19,20160108,13
TUR,RUS,19,20160108,6
TUR,RUS,19,20160108,12
TUR,SYR,19,20160108,2
TUR,SYR,19,20160108,14
TUR,GRC,19,20160108,1
TUR,GRC,19,20160108,2
TUR,ARM,07,20160108,12
TUR,ARM,07,20160108,4
TWN,CHN,04,20160108,2
TWN,CHN,06,20160108,2
TWN,CHN,06,20160108,2
TWN,CHN,06,20160108,6
UKR,MYS,17,20160108,1
UKR,MYS,17,20160108,2
UKR,MYS,19,20160108,10
UKR,RUS,11,20160108,8
UKR,UKR,19,20160108,12
USA,AFG,19,20160108,12
USA,AFG,19,20160108,5
USA,ARE,04,20160108,2
USA,AUS,03,20160108,2
USA,AUS,03,20160108,2
USA,AUS,17,20160108,2
USA,CAN,02,20160108,24
USA,CAN,02,20160108,8
USA,CAN,02,20160108,6
USA,CAN,04,20160108,146
USA,CAN,04,20160108,2
USA,CAN,04,20160108,8
USA,CAN,05,20160108,10
USA,CAN,08,20160108,30
USA,CAN,12,20160108,4
USA,CHE,04,20160108,4
USA,CHN,06,20160108,2
USA,CHN,06,20160108,2
USA,CHN,06,20160108,6
USA,CHN,08,20160108,10
USA,DEU,06,20160108,1
USA,DEU,06,20160108,1
USA,ESP,04,20160108,1
USA,ESP,04,20160108,2
USA,ESP,04,20160108,1
USA,FRA,01,20160108,1
USA,FRA,01,20160108,1
USA,FRA,11,20160108,4
USA,FRA,17,20160108,4
USA,FRA,17,20160108,5
USA,FRA,17,20160108,1
USA,GBR,04,20160108,2
USA,GBR,04,20160108,24
USA,GBR,04,20160108,7
USA,GBR,19,20160108,4
USA,GBR,04,20160108,14
USA,GBR,04,20160108,16
USA,IND,01,20160108,2
USA,IRN,02,20160108,2
USA,IRN,02,20160108,2
USA,IRN,11,20160108,70
USA,IRQ,17,20160108,1
USA,IRQ,17,20160108,44
USA,JPN,01,20160108,6
USA,JPN,10,20160108,8
USA,JPN,10,20160108,2
USA,JPN,19,20160108,2
USA,KOR,04,20160108,222
USA,KOR,04,20160108,30
USA,KOR,04,20160108,695
USA,KOR,10,20160108,2
USA,KOR,10,20160108,8
USA,LBR,04,20160108,2
USA,LBR,04,20160108,8
USA,MDV,18,20160108,6
USA,MDV,18,20160108,2
USA,MDV,18,20160108,2
USA,MEX,04,20160108,4
USA,MEX,04,20160108,6
USA,MEX,04,20160108,18
USA,MEX,04,20160108,9
USA,MEX,04,20160108,258
USA,MEX,04,20160108,294
USA,USA,01,20160108,43
USA,USA,06,20160108,16
USA,USA,02,20160108,18
USA,MYS,02,20160108,8
USA,MYS,02,20160108,2
USA,MYS,04,20160108,4
USA,NGA,04,20160108,1
USA,NGA,04,20160108,1
USA,NIC,08,20160108,2
USA,NMR,03,20160108,20
USA,NMR,04,20160108,18
USA,PAN,01,20160108,4
USA,PAN,02,20160108,2
USA,PAN,04,20160108,4
USA,PHL,04,20160108,37
USA,PHL,04,20160108,37
USA,POL,17,20160108,2
USA,POL,17,20160108,2
USA,POL,17,20160108,4
USA,RUS,09,20160108,5
USA,SAU,02,20160108,22
USA,SAU,02,20160108,10
USA,SAU,04,20160108,10
USA,SAU,05,20160108,6
USA,SAU,05,20160108,24
USA,SAU,08,20160108,1
USA,SAU,08,20160108,1
USA,SAU,11,20160108,20
USA,SOM,19,20160108,17
USA,TCD,01,20160108,8
USA,TCD,01,20160108,9
USA,UKR,05,20160108,2
USA,UKR,05,20160108,2
USA,UKR,05,20160108,2
USA,UKR,05,20160108,14
USA,USA,02,20160108,4
USA,USA,04,20160108,12
USA,USA,04,20160108,36
USA,USA,04,20160108,83
USA,USA,04,20160108,2
USA,USA,16,20160108,2
USA,USA,16,20160108,2
USA,USA,04,20160108,1
USA,USA,08,20160108,1
USA,USA,08,20160108,6
USA,USA,11,20160108,170
USA,USA,17,20160108,170
USA,USA,17,20160108,14
USA,USA,19,20160108,1
USA,USA,19,20160108,26
USA,USA,05,20160108,4
USA,USA,04,20160108,24
USA,USA,04,20160108,10
USA,USA,04,20160108,2
USA,USA,12,20160108,2
USA,USA,12,20160108,18
USA,USA,12,20160108,60
USA,USA,13,20160108,2
USA,USA,13,20160108,113
USA,USA,19,20160108,168
USA,USA,19,20160108,63
USA,USA,01,20160108,4
USA,USA,03,20160108,4
USA,USA,04,20160108,1
USA,USA,04,20160108,2
USA,USA,01,20160108,18
USA,USA,01,20160108,711
USA,USA,01,20160108,8
USA,USA,01,20160108,7
USA,USA,01,20160108,16
USA,USA,02,20160108,413
USA,USA,04,20160108,121
USA,USA,04,20160108,1
USA,USA,04,20160108,20
USA,USA,05,20160108,188
USA,USA,05,20160108,118
USA,USA,05,20160108,345
USA,USA,05,20160108,81
USA,USA,05,20160108,128
USA,USA,08,20160108,451
USA,USA,08,20160108,32
USA,USA,08,20160108,1
USA,USA,09,20160108,2
USA,USA,09,20160108,2
USA,USA,11,20160108,30
USA,USA,11,20160108,4
USA,USA,16,20160108,10
USA,USA,17,20160108,73
USA,USA,17,20160108,2
USA,USA,17,20160108,4
USA,USA,17,20160108,8
USA,USA,17,20160108,5
USA,USA,17,20160108,12
USA,USA,02,20160108,8
USA,USA,01,20160108,5
USA,USA,01,20160108,5
USA,USA,04,20160108,1
USA,USA,04,20160108,260
USA,USA,12,20160108,2
