Actor1CountryCode,Actor2CountryCode,EventBaseCode,SQLDATE,NumMentions
CHN,NPL,04,20060101,5
CHN,NPL,04,20060101,2
CHN,PAK,03,20060101,9
CHN,PHL,05,20060101,4
CHN,PHL,05,20060101,2
CHN,RUS,04,20060101,2
CHN,RUS,04,20060101,15
CHN,RUS,04,20060101,6
CHN,UKR,01,20060101,1
CHN,UKR,01,20060101,1
CHN,USA,04,20060101,2
CHN,USA,04,20060101,7
CHN,USA,04,20060101,2
CHN,USA,04,20060101,4
CHN,USA,04,20060101,1
CHN,VAT,04,20060101,3
CHN,VNM,04,20060101,1
CHN,VNM,04,20060101,1
CHN,VNM,05,20060101,2
CHN,VNM,06,20060101,6
CHN,VNM,07,20060101,1
CHN,VNM,07,20060101,1
CHN,CHN,01,20060101,6
CHN,CHN,01,20060101,1
CHN,CHN,02,20060101,5
CHN,CHN,02,20060101,1
CHN,CHN,02,20060101,1
CHN,USA,04,20060101,2
CHN,CHN,01,20060101,3
COL,BOL,05,20060101,6
COL,BOL,05,20060101,3
CUB,BOL,03,20060101,5
CUB,BOL,04,20060101,1
CUB,BOL,04,20060101,5
CUB,BOL,05,20060101,3
CUB,CUB,04,20060101,7
CUB,USA,01,20060101,1
CUB,VEN,03,20060101,5
CUB,VEN,03,20060101,1
CUB,VEN,04,20060101,3
CUB,VEN,04,20060101,1
CUB,VEN,04,20060101,5
CUB,VEN,04,20060101,1
CUB,CUB,01,20060101,9
CUB,CUB,04,20060101,7
CYP,ARM,01,20060101,2
CYP,ARM,01,20060101,2
CYP,ARM,04,20060101,4
CYP,ARM,08,20060101,2
CYP,ARM,08,20060101,2
CYP,CYP,04,20060101,8
CYP,CYP,04,20060101,4
CYP,CYP,04,20060101,1
CYP,CYP,08,20060101,5
CYP,CYP,08,20060101,4
CYP,CYP,08,20060101,1
CYP,IRQ,04,20060101,3
CYP,IRQ,04,20060101,1
CYP,IRQ,04,20060101,1
CYP,IRQ,04,20060101,5
CYP,IRQ,04,20060101,1
CYP,IRQ,04,20060101,5
CYP,IRQ,05,20060101,5
CYP,IRQ,08,20060101,1
CYP,IRQ,08,20060101,5
CYP,IRQ,08,20060101,13
CYP,IRQ,08,20060101,6
CYP,IRQ,08,20060101,1
CYP,IRQ,08,20060101,1
CYP,IRQ,08,20060101,1
CYP,IRQ,08,20060101,4
CYP,IRQ,04,20060101,3
CYP,IRQ,04,20060101,2
CYP,IRQ,04,20060101,2
CYP,IRQ,04,20060101,1
CYP,IRQ,04,20060101,5
CYP,IRQ,08,20060101,4
CYP,IRQ,08,20060101,1
CYP,IRQ,08,20060101,1
CYP,IRQ,08,20060101,4
CYP,IRQ,18,20060101,1
CYP,IRQ,18,20060101,1
CYP,IRQ,18,20060101,2
CYP,IRQ,18,20060101,1
CYP,IRQ,18,20060101,3
CYP,IRQ,18,20060101,1
CYP,IRQ,18,20060101,1
CYP,LBN,04,20060101,4
CYP,LBN,04,20060101,1
CYP,USA,01,20060101,2
CYP,USA,01,20060101,1
CYP,IRQ,04,20060101,6
CYP,IRQ,08,20060101,6
CYP,IRQ,18,20060101,6
CYP,ARM,08,20060101,2
CYP,CYP,01,20060101,5
CYP,CYP,04,20060101,8
CYP,CYP,04,20060101,4
CYP,CYP,04,20060101,1
CYP,CYP,08,20060101,2
CYP,CYP,08,20060101,2
CYP,CYP,02,20060101,6
CYP,CYP,02,20060101,3
CYP,CYP,02,20060101,2
CYP,CYP,02,20060101,1
CZE,CZE,02,20060101,1
CZE,UKR,01,20060101,7
CZE,UKR,01,20060101,2
DEU,AUT,04,20060101,4
DEU,AUT,04,20060101,2
DEU,DEU,18,20060101,1
DEU,DEU,08,20060101,4
DEU,DEU,08,20060101,1
DEU,DEU,18,20060101,5
DEU,DEU,18,20060101,4
DEU,DEU,18,20060101,1
DEU,DEU,04,20060101,1
DEU,DEU,04,20060101,1
DEU,DEU,04,20060101,7
DEU,DEU,08,20060101,1
DEU,DEU,18,20060101,1
DEU,DEU,04,20060101,6
DEU,FJI,06,20060101,9
DEU,GBR,17,20060101,2
DEU,IRN,01,20060101,2
DEU,IRN,11,20060101,2
DEU,NGA,07,20060101,2
DEU,RUS,02,20060101,1
DEU,RUS,02,20060101,7
DEU,RUS,04,20060101,1
DEU,RUS,04,20060101,1
DEU,USA,02,20060101,1
DEU,USA,01,20060101,2
DEU,YEM,04,20060101,1
DEU,YEM,04,20060101,1
DEU,YEM,04,20060101,6
DEU,YEM,04,20060101,1
DEU,YEM,04,20060101,4
DEU,YEM,04,20060101,6
DEU,YEM,04,20060101,7
DEU,YEM,08,20060101,6
DEU,YEM,08,20060101,1
DEU,YEM,08,20060101,5
DEU,YEM,08,20060101,5
DEU,YEM,08,20060101,1
DEU,YEM,17,20060101,1
DEU,YEM,17,20060101,2
DEU,YEM,17,20060101,2
DEU,YEM,18,20060101,1
DEU,YEM,18,20060101,5
DEU,YEM,18,20060101,5
DEU,YEM,18,20060101,3
DEU,YEM,18,20060101,3
DEU,YEM,18,20060101,4
DEU,YEM,18,20060101,3
DEU,YEM,18,20060101,5
DEU,YEM,17,20060101,2
DEU,YEM,17,20060101,2
DEU,YEM,04,20060101,1
DEU,YEM,08,20060101,1
DEU,DEU,01,20060101,4
DEU,AUT,04,20060101,2
DEU,DEU,04,20060101,5
DEU,DEU,04,20060101,3
DEU,DEU,04,20060101,1
DEU,DEU,04,20060101,3
DEU,DEU,04,20060101,3
DEU,USA,02,20060101,3
DEU,DEU,04,20060101,6
DEU,DEU,18,20060101,1
DEU,DEU,18,20060101,1
EGY,EGY,01,20060101,2
EGY,EGY,01,20060101,2
EGY,GBR,08,20060101,4
EGY,GBR,08,20060101,6
EGY,GBR,18,20060101,4
EGY,GBR,18,20060101,1
EGY,GBR,18,20060101,4
EGY,GBR,18,20060101,1
EGY,GBR,08,20060101,5
EGY,GBR,18,20060101,2
EGY,GBR,18,20060101,3
EGY,PSE,11,20060101,1
EGY,PSE,11,20060101,2
EGY,EGY,11,20060101,5
ERI,SDN,04,20060101,7
ERI,SDN,04,20060101,1
ERI,SDN,04,20060101,1
ESP,BEL,03,20060101,2
ESP,FRA,03,20060101,2
ESP,GRC,17,20060101,6
ESP,VEN,03,20060101,1
ESP,VEN,03,20060101,1
ETH,ERI,06,20060101,2
ETH,ERI,06,20060101,5
ETH,ERI,12,20060101,2
ETH,ERI,12,20060101,5
EUR,AFR,03,20060101,3
EUR,AUT,03,20060101,7
EUR,AUT,03,20060101,2
EUR,AUT,04,20060101,4
EUR,AUT,04,20060101,1
EUR,IRN,02,20060101,4
EUR,IRN,03,20060101,9
EUR,IRN,04,20060101,9
EUR,IRN,05,20060101,10
EUR,ISR,05,20060101,2
EUR,ISR,05,20060101,15
EUR,NLD,12,20060101,4
EUR,NLD,12,20060101,2
EUR,NLD,12,20060101,3
EUR,RUS,01,20060101,8
EUR,RUS,05,20060101,5
EUR,RUS,05,20060101,1
EUR,RUS,06,20060101,10
EUR,RUS,06,20060101,5
EUR,RUS,06,20060101,4
EUR,UKR,01,20060101,2
EUR,UKR,01,20060101,2
EUR,UKR,04,20060101,23
EUR,UKR,11,20060101,2
EUR,UKR,11,20060101,2
FIN,NGA,07,20060101,2
FJI,GBR,01,20060101,2
FJI,GBR,01,20060101,2
FJI,GBR,06,20060101,1
FJI,GBR,06,20060101,1
FJI,GBR,06,20060101,1
FJI,GBR,06,20060101,1
FJI,GBR,06,20060101,4
FJI,GBR,06,20060101,1
FRA,AUS,19,20060101,7
FRA,FRA,18,20060101,1
FRA,FRA,19,20060101,2
FRA,FRA,19,20060101,4
FRA,FRA,04,20060101,4
FRA,FRA,04,20060101,1
FRA,GBR,04,20060101,1
FRA,GBR,04,20060101,1
FRA,GBR,19,20060101,5
FRA,EUR,19,20060101,1
FRA,IRQ,03,20060101,1
FRA,IRQ,03,20060101,1
FRA,IRQ,04,20060101,2
FRA,ITA,07,20060101,5
FRA,NGA,07,20060101,2
FRA,NLD,12,20060101,4
FRA,RUS,04,20060101,1
FRA,RUS,04,20060101,1
FRA,SYR,13,20060101,2
FRA,SYR,04,20060101,2
FRA,FRA,19,20060101,4
FRA,FRA,04,20060101,4
FRA,FRA,04,20060101,1
GBR,AFR,04,20060101,3
GBR,DEU,17,20060101,2
GBR,EGY,08,20060101,2
GBR,EGY,08,20060101,59
GBR,EGY,08,20060101,2
GBR,EGY,16,20060101,2
GBR,EGY,16,20060101,7
GBR,EGY,18,20060101,2
GBR,EGY,18,20060101,44
GBR,EGY,18,20060101,15
GBR,EGY,18,20060101,2
GBR,EGY,19,20060101,2
GBR,EGY,19,20060101,7
GBR,EUR,18,20060101,2
GBR,EUR,18,20060101,2
GBR,FJI,08,20060101,2
GBR,FJI,08,20060101,2
GBR,FRA,04,20060101,2
GBR,FRA,19,20060101,5
GBR,GBR,06,20060101,3
GBR,GBR,11,20060101,2
GBR,EUR,19,20060101,2
GBR,EUR,19,20060101,3
GBR,EUR,19,20060101,1
GBR,IRQ,07,20060101,2
GBR,IRQ,07,20060101,2
GBR,ITA,07,20060101,5
GBR,NGA,07,20060101,2
GBR,NGA,08,20060101,1
GBR,NGA,08,20060101,1
GBR,PSE,04,20060101,2
GBR,PSE,05,20060101,1
GBR,PSE,08,20060101,3
GBR,PSE,18,20060101,2
GBR,PSE,18,20060101,7
GBR,PSE,18,20060101,3
GBR,PSE,04,20060101,7
GBR,PSE,06,20060101,4
GBR,PSE,06,20060101,1
GBR,RUS,04,20060101,1
GBR,RUS,04,20060101,1
GBR,SAU,04,20060101,1
GBR,SAU,04,20060101,6
GBR,SAU,04,20060101,6
GBR,SAU,04,20060101,1
GBR,SAU,04,20060101,1
GBR,SYC,04,20060101,1
GBR,SYC,04,20060101,5
GBR,SYR,11,20060101,6
GBR,SYR,17,20060101,1
GBR,FJI,08,20060101,5
GBR,FJI,17,20060101,1
GBR,FJI,17,20060101,2
GBR,FJI,17,20060101,6
GBR,GBR,11,20060101,7
GHA,GHA,14,20060101,6
GHA,GHA,14,20060101,2
GRC,PAK,18,20060101,4
GRC,PAK,01,20060101,8
GRC,PAK,01,20060101,1
GRC,PAK,18,20060101,5
GRD,SEN,05,20060101,9
GTM,USA,01,20060101,2
GTM,USA,01,20060101,1
HRV,EUR,04,20060101,1
HRV,EUR,04,20060101,6
HRV,EUR,04,20060101,1
HRV,TUR,05,20060101,1
HTI,USA,04,20060101,2
HTI,USA,04,20060101,3
HTI,USA,04,20060101,1
HUN,HUN,02,20060101,2
HUN,HUN,02,20060101,3
IDN,IDN,01,20060101,1
IDN,IDN,01,20060101,4
IDN,IDN,11,20060101,2
IDN,IDN,06,20060101,4
IDN,IDN,06,20060101,1
IDN,IDN,17,20060101,5
IDN,IDN,11,20060101,10
EUR,AUT,04,20060101,6
EUR,AUT,04,20060101,11
EUR,AUT,04,20060101,1
EUR,AUT,05,20060101,6
EUR,AUT,14,20060101,9
EUR,AUT,19,20060101,1
EUR,AUT,19,20060101,2
EUR,AUT,19,20060101,3
EUR,EUR,01,20060101,5
EUR,EUR,02,20060101,5
EUR,FRA,12,20060101,8
EUR,FRA,19,20060101,1
EUR,GBR,19,20060101,2
EUR,GBR,19,20060101,3
EUR,GBR,19,20060101,1
EUR,HRV,04,20060101,1
EUR,HRV,04,20060101,6
EUR,HRV,04,20060101,1
EUR,IRN,10,20060101,3
EUR,LVA,03,20060101,4
EUR,NLD,12,20060101,2
EUR,NLD,12,20060101,6
EUR,PSE,04,20060101,9
EUR,PSE,05,20060101,9
EUR,RUS,02,20060101,7
EUR,RUS,02,20060101,10
EUR,RUS,03,20060101,4
EUR,RUS,03,20060101,1
EUR,RUS,03,20060101,5
EUR,RUS,04,20060101,4
EUR,RUS,04,20060101,6
EUR,RUS,04,20060101,4
EUR,RUS,04,20060101,1
EUR,RUS,04,20060101,5
EUR,TUR,04,20060101,1
EUR,TUR,04,20060101,7
EUR,UKR,02,20060101,6
EUR,UKR,02,20060101,1
EUR,UKR,02,20060101,6
EUR,UKR,02,20060101,4
EUR,USA,11,20060101,3
EUR,EUR,05,20060101,1
EUR,EUR,05,20060101,3
EUR,EUR,05,20060101,5
SAS,LKA,13,20060101,4
SAS,PAK,13,20060101,4
WST,AFG,08,20060101,13
IND,IND,18,20060101,2
IRL,NOR,17,20060101,25
IRL,RUS,01,20060101,9
IRN,DEU,11,20060101,2
IRN,DEU,17,20060101,1
IRN,EUR,03,20060101,9
IRN,EUR,04,20060101,9
IRN,EUR,05,20060101,10
IRN,IRN,17,20060101,2
IRN,IRN,17,20060101,7
IRN,IRN,10,20060101,2
IRN,IRQ,03,20060101,4
IRN,IRQ,04,20060101,7
IRN,IRQ,04,20060101,2
IRN,IRQ,04,20060101,4
IRN,IRQ,04,20060101,1
IRN,IRQ,04,20060101,3
IRN,IRQ,03,20060101,5
IRN,IRQ,04,20060101,2
IRN,IRQ,04,20060101,5
IRN,JOR,04,20060101,2
IRN,JOR,04,20060101,5
IRN,PAK,18,20060101,2
IRN,PAK,18,20060101,5
IRN,RUS,01,20060101,2
IRN,RUS,01,20060101,2
IRN,RUS,01,20060101,1
IRN,RUS,01,20060101,5
IRN,RUS,01,20060101,4
IRN,RUS,02,20060101,3
IRN,RUS,02,20060101,6
IRN,RUS,02,20060101,1
IRN,RUS,02,20060101,4
IRN,RUS,02,20060101,2
IRN,RUS,02,20060101,5
IRN,RUS,03,20060101,9
IRN,RUS,04,20060101,2
IRN,TJK,04,20060101,1
IRN,TJK,04,20060101,5
IRN,TJK,04,20060101,2
IRN,IRN,17,20060101,3
IRN,IRN,04,20060101,9
IRN,IRN,17,20060101,4
IRN,SAU,17,20060101,5
IRQ,CYP,04,20060101,7
IRQ,CYP,04,20060101,5
IRQ,CYP,04,20060101,1
IRQ,CYP,04,20060101,1
IRQ,CYP,04,20060101,1
IRQ,CYP,04,20060101,1
IRQ,CYP,08,20060101,1
IRQ,CYP,08,20060101,3
IRQ,CYP,08,20060101,8
IRQ,CYP,08,20060101,2
IRQ,CYP,08,20060101,6
IRQ,CYP,11,20060101,5
IRQ,CYP,08,20060101,9
IRQ,FRA,04,20060101,2
IRQ,IRN,03,20060101,4
IRQ,IRN,04,20060101,7
IRQ,IRN,04,20060101,2
IRQ,IRN,04,20060101,4
IRQ,IRQ,02,20060101,9
IRQ,IRQ,09,20060101,2
IRQ,IRQ,04,20060101,2
IRQ,IRQ,04,20060101,6
IRQ,IRQ,04,20060101,2
IRQ,IRQ,04,20060101,4
IRQ,IRQ,04,20060101,2
IRQ,IRQ,04,20060101,17
IRQ,IRQ,04,20060101,3
IRQ,IRQ,08,20060101,1
IRQ,IRQ,08,20060101,2
IRQ,IRQ,01,20060101,1
IRQ,IRQ,01,20060101,1
IRQ,IRQ,19,20060101,5
IRQ,IRQ,12,20060101,7
IRQ,IRQ,17,20060101,2
IRQ,JOR,04,20060101,2
IRQ,LBN,04,20060101,6
IRQ,LBN,04,20060101,8
IRQ,LBN,04,20060101,1
IRQ,LBN,04,20060101,1
IRQ,LBN,04,20060101,2
IRQ,LBN,04,20060101,1
IRQ,LBN,08,20060101,1
IRQ,LBN,08,20060101,6
IRQ,LBN,08,20060101,2
IRQ,LBN,08,20060101,2
IRQ,LBN,08,20060101,7
IRQ,LBN,08,20060101,1
IRQ,LBN,08,20060101,2
IRQ,LBN,08,20060101,5
IRQ,LBN,08,20060101,1
IRQ,LBN,08,20060101,1
IRQ,LBN,11,20060101,2
IRQ,QAT,08,20060101,9
IRQ,SDN,04,20060101,2
IRQ,SDN,04,20060101,5
IRQ,SDN,04,20060101,6
IRQ,SDN,04,20060101,2
IRQ,SDN,08,20060101,4
IRQ,SDN,08,20060101,8
IRQ,SDN,08,20060101,2
IRQ,SDN,08,20060101,4
IRQ,SDN,18,20060101,2
IRQ,SDN,08,20060101,4
IRQ,SDN,08,20060101,1
IRQ,SDN,08,20060101,1
IRQ,USA,01,20060101,1
IRQ,USA,01,20060101,1
IRQ,USA,03,20060101,1
IRQ,USA,04,20060101,4
IRQ,USA,04,20060101,2
IRQ,USA,04,20060101,1
IRQ,USA,04,20060101,2
IRQ,USA,13,20060101,4
IRQ,USA,17,20060101,7
IRQ,USA,18,20060101,1
IRQ,USA,18,20060101,1
IRQ,USA,01,20060101,2
IRQ,USA,01,20060101,1
IRQ,USA,01,20060101,1
IRQ,USA,08,20060101,2
IRQ,USA,19,20060101,3
IRQ,USA,19,20060101,2
IRQ,IRQ,09,20060101,3
IRQ,USA,01,20060101,1
IRQ,USA,01,20060101,4
IRQ,CYP,04,20060101,3
IRQ,CYP,08,20060101,3
IRQ,LBN,04,20060101,3
IRQ,LBN,08,20060101,3
IRQ,LBN,08,20060101,1
IRQ,LBN,08,20060101,4
IRQ,LBN,08,20060101,5
IRQ,IRQ,04,20060101,2
IRQ,IRQ,19,20060101,4
IRQ,IRQ,04,20060101,5
IRQ,IRN,04,20060101,1
IRQ,IRN,04,20060101,3
IRQ,IRQ,04,20060101,2
IRQ,IRQ,04,20060101,6
IRQ,IRQ,04,20060101,17
IRQ,IRN,03,20060101,1
IRQ,IRN,03,20060101,1
IRQ,IRN,03,20060101,5
IRQ,IRN,04,20060101,1
IRQ,IRN,04,20060101,1
IRQ,IRN,04,20060101,5
IRQ,IRQ,04,20060101,4
IRQ,IRQ,04,20060101,17
IRQ,IRQ,04,20060101,3
IRQ,IRQ,04,20060101,2
IRQ,IRQ,04,20060101,5
IRQ,IRQ,04,20060101,17
IRQ,IRQ,04,20060101,5
IRQ,IRQ,04,20060101,5
IRQ,LBN,18,20060101,5
IRQ,LBN,18,20060101,1
IRQ,SDN,18,20060101,1
IRQ,SDN,18,20060101,1
IRQ,SDN,18,20060101,4
IRQ,SDN,18,20060101,5
IRQ,SDN,18,20060101,1
IRQ,IRQ,01,20060101,5
IRQ,IRQ,01,20060101,4
IRQ,IRQ,18,20060101,15
IRQ,IRQ,19,20060101,1
IRQ,LBN,19,20060101,4
IRQ,CYP,04,20060101,2
IRQ,CYP,04,20060101,2
IRQ,CYP,04,20060101,1
IRQ,CYP,04,20060101,5
IRQ,CYP,04,20060101,6
IRQ,LBN,01,20060101,2
IRQ,LBN,08,20060101,2
IRQ,LBN,08,20060101,3
IRQ,LBN,08,20060101,1
IRQ,LBN,08,20060101,1
ISR,ARE,04,20060101,4
ISR,EUR,05,20060101,17
ISR,EUR,05,20060101,1
ISR,ISR,15,20060101,3
ISR,ISR,05,20060101,4
ISR,ISR,16,20060101,7
ISR,ITA,08,20060101,2
ISR,ITA,08,20060101,1
ISR,ITA,11,20060101,3
ISR,ITA,18,20060101,2
ISR,PSE,01,20060101,2
ISR,PSE,01,20060101,7
ISR,PSE,08,20060101,2
ISR,PSE,08,20060101,5
ISR,PSE,13,20060101,9
ISR,PSE,13,20060101,5
ISR,PSE,17,20060101,2
ISR,PSE,19,20060101,3
ISR,PSE,19,20060101,14
ISR,PSE,19,20060101,3
ISR,PSE,19,20060101,1
ISR,PSE,19,20060101,7
ISR,PSE,19,20060101,6
ISR,PSE,19,20060101,2
ISR,PSE,19,20060101,6
ISR,PSE,19,20060101,6
ISR,PSE,19,20060101,18
ISR,PSE,19,20060101,18
ISR,PSE,19,20060101,9
ISR,PSE,01,20060101,5
ISR,PSE,01,20060101,6
ISR,PSE,18,20060101,3
ISR,PSE,18,20060101,3
ISR,PSE,19,20060101,3
ISR,TUR,01,20060101,2
ISR,USA,05,20060101,17
ISR,ISR,15,20060101,5
ISR,PSE,19,20060101,3
ISR,ISR,05,20060101,2
ISR,ISR,16,20060101,10
ISR,SAU,05,20060101,1
ISR,ISR,13,20060101,9
ISR,ISR,19,20060101,9
ISR,PSE,19,20060101,5
ITA,DEU,08,20060101,1
ITA,DEU,08,20060101,6
ITA,DEU,08,20060101,2
ITA,EUR,08,20060101,3
ITA,ITA,01,20060101,10
ITA,ITA,04,20060101,1
ITA,ITA,04,20060101,1
ITA,ITA,08,20060101,10
ITA,ITA,18,20060101,8
ITA,ITA,18,20060101,1
ITA,MDV,04,20060101,6
ITA,MDV,04,20060101,6
ITA,MDV,08,20060101,2
ITA,NGA,07,20060101,2
ITA,PSE,04,20060101,3
ITA,PSE,04,20060101,4
ITA,PSE,04,20060101,23
ITA,PSE,04,20060101,6
ITA,PSE,04,20060101,1
ITA,PSE,04,20060101,1
ITA,PSE,05,20060101,3
ITA,PSE,08,20060101,3
ITA,PSE,08,20060101,4
ITA,PSE,08,20060101,2
ITA,PSE,08,20060101,7
ITA,PSE,08,20060101,1
ITA,PSE,08,20060101,7
ITA,PSE,08,20060101,16
ITA,PSE,08,20060101,9
ITA,PSE,08,20060101,6
ITA,PSE,08,20060101,13
ITA,PSE,15,20060101,23
ITA,PSE,18,20060101,9
ITA,PSE,18,20060101,2
ITA,PSE,18,20060101,6
ITA,PSE,04,20060101,11
ITA,PSE,04,20060101,6
ITA,PSE,04,20060101,1
ITA,PSE,08,20060101,2
ITA,PSE,08,20060101,2
ITA,YEM,01,20060101,4
ITA,YEM,01,20060101,2
ITA,YEM,04,20060101,2
ITA,YEM,04,20060101,7
ITA,YEM,04,20060101,2
ITA,YEM,04,20060101,5
ITA,YEM,08,20060101,7
ITA,YEM,12,20060101,7
ITA,YEM,18,20060101,4
ITA,YEM,18,20060101,2
ITA,YEM,18,20060101,1
ITA,YEM,04,20060101,1
ITA,YEM,04,20060101,2
ITA,ITA,01,20060101,7
ITA,ITA,02,20060101,2
ITA,ITA,04,20060101,1
ITA,ITA,04,20060101,1
ITA,ITA,08,20060101,7
ITA,ITA,01,20060101,18
ITA,PSE,08,20060101,5
ITA,PSE,08,20060101,5
JAM,JAM,02,20060101,4
JOR,AFG,02,20060101,2
JOR,AFG,02,20060101,1
JOR,AFG,04,20060101,4
JOR,AFG,04,20060101,2
JOR,AFG,04,20060101,3
JOR,AFG,04,20060101,1
JOR,AFG,17,20060101,2
JOR,AFG,17,20060101,1
JOR,IRN,04,20060101,7
JOR,PAK,04,20060101,6
JOR,PAK,04,20060101,3
JOR,PAK,04,20060101,1
JOR,TUR,02,20060101,2
JOR,TUR,02,20060101,1
