Actor1CountryCode,Actor2CountryCode,EventBaseCode,SQLDATE,NumMentions
TWN,PHL,04,20161209,1
TWN,PHL,04,20161209,1
TWN,TWN,02,20161209,6
IRQ,IRQ,11,20170101,2
ISR,PSE,03,20170101,6
ISR,PSE,03,20170101,2
ISR,PSE,03,20170101,2
ISR,PSE,12,20170101,4
ISR,PSE,12,20170101,2
ISR,PSE,12,20170101,2
ISR,PSE,12,20170101,2
PSE,ISR,19,20170101,2
PSE,ISR,19,20170101,8
USA,ISR,05,20170107,3
AFG,SYR,13,20170108,6
AFG,SYR,13,20170108,2
AFG,SYR,13,20170108,2
AFR,GBR,04,20170108,6
AFR,GBR,04,20170108,1
AFR,USA,04,20170108,4
AUS,AUS,01,20170108,2
AUS,AUS,01,20170108,1
AUS,AUS,01,20170108,1
AUS,AUS,19,20170108,2
AUS,GHA,05,20170108,2
AUS,GHA,05,20170108,2
AUS,IRQ,19,20170108,5
AUS,USA,11,20170108,1
AUS,USA,11,20170108,1
AUS,AUS,05,20170108,6
BRN,SGP,04,20170108,6
CAN,CHL,19,20170108,2
CAN,USA,03,20170108,1
CAN,USA,03,20170108,3
CAN,CAN,19,20170108,3
CAN,CHL,19,20170108,3
CAN,CAN,03,20170108,2
CHE,FRA,04,20170108,4
CHE,FRA,04,20170108,2
CHE,FRA,04,20170108,2
CHE,FRA,04,20170108,2
CHL,USA,01,20170108,1
CHL,USA,04,20170108,1
CHL,USA,04,20170108,2
CHL,USA,04,20170108,1
CHL,USA,19,20170108,1
CHL,USA,19,20170108,3
CHL,USA,19,20170108,4
CHN,AFR,11,20170108,4
CHN,CAN,06,20170108,5
CHN,CHN,01,20170108,6
CHN,KOR,04,20170108,2
CHN,USA,17,20170108,2
CIV,USA,01,20170108,2
CIV,USA,01,20170108,7
CIV,CIV,04,20170108,1
CUB,USA,08,20170108,2
CUB,USA,08,20170108,8
DEU,DEU,01,20170108,5
DEU,GBR,03,20170108,4
DEU,GBR,03,20170108,1
DEU,RUS,03,20170108,8
DEU,RUS,03,20170108,2
EGY,EGY,01,20170108,2
EGY,SYR,13,20170108,6
EGY,SYR,13,20170108,2
EGY,SYR,13,20170108,2
ESP,CHL,01,20170108,1
ESP,ESP,04,20170108,1
ESP,PER,04,20170108,1
ESP,PER,04,20170108,1
ESP,USA,02,20170108,3
ESP,USA,02,20170108,12
ESP,ESP,04,20170108,1
EUR,USA,06,20170108,4
FRA,CHE,04,20170108,4
FRA,CHE,04,20170108,2
FRA,CHE,04,20170108,2
FRA,CHE,04,20170108,2
FRA,CHE,17,20170108,4
FRA,CHE,17,20170108,2
FRA,CHE,17,20170108,1
FRA,CHE,17,20170108,2
FRA,CHE,17,20170108,1
FRA,ISR,05,20170108,2
FRA,USA,04,20170108,4
FRA,USA,04,20170108,2
FRA,USA,04,20170108,1
GBR,AFR,04,20170108,1
GBR,AFR,04,20170108,6
GBR,GBR,19,20170108,2
GBR,IRN,08,20170108,4
GBR,IRN,02,20170108,2
GBR,IRN,02,20170108,2
GBR,IRN,08,20170108,2
GBR,IRN,08,20170108,2
GBR,USA,02,20170108,2
GBR,USA,19,20170108,6
GBR,USA,19,20170108,2
GBR,USA,01,20170108,1
GBR,GBR,19,20170108,2
GBR,USA,01,20170108,1
GBR,GBR,01,20170108,4
GBR,GBR,04,20170108,4
GHA,GHA,01,20170108,4
GRC,GRC,05,20170108,1
GRC,GRC,05,20170108,1
GRC,EUR,04,20170108,2
GRC,TUR,04,20170108,10
GRC,USA,02,20170108,2
GRC,USA,02,20170108,2
GTM,NIC,03,20170108,2
EUR,GBR,05,20170108,10
EUR,GBR,13,20170108,2
EUR,GBR,13,20170108,8
IRN,IRN,17,20170108,2
IRN,IRN,17,20170108,2
IRN,PAK,03,20170108,6
IRN,PAK,03,20170108,4
IRN,SAU,01,20170108,1
IRN,SYR,04,20170108,2
IRN,SYR,04,20170108,2
IRN,SYR,04,20170108,8
IRN,SYR,04,20170108,2
IRN,SYR,04,20170108,6
IRN,TUR,03,20170108,10
IRQ,AUS,13,20170108,1
IRQ,NLD,03,20170108,2
IRQ,NLD,05,20170108,2
IRQ,USA,03,20170108,2
IRQ,USA,03,20170108,8
IRQ,USA,05,20170108,2
IRQ,USA,05,20170108,8
IRQ,USA,01,20170108,2
IRQ,USA,01,20170108,2
IRQ,USA,03,20170108,3
IRQ,USA,19,20170108,3
IRQ,USA,03,20170108,5
IRQ,IRQ,11,20170108,2
IRQ,SYR,13,20170108,1
IRQ,SYR,13,20170108,1
IRQ,SYR,13,20170108,3
IRQ,SYR,13,20170108,5
ISR,CHL,01,20170108,1
ISR,CHL,01,20170108,2
ISR,ISR,05,20170108,2
ISR,PSE,04,20170108,10
ISR,PSE,16,20170108,10
ISR,PSE,19,20170108,1
ISR,PSE,05,20170108,1
ISR,USA,10,20170108,1
ISR,ISR,13,20170108,1
ISR,PSE,19,20170108,3
JOR,NLD,04,20170108,1
KAZ,GBR,03,20170108,5
KAZ,RUS,03,20170108,5
KAZ,RUS,03,20170108,1
KAZ,RUS,03,20170108,4
KOR,CHN,04,20170108,2
LBY,SYR,13,20170108,2
LBY,SYR,13,20170108,6
LBY,SYR,13,20170108,2
LTU,RUS,08,20170108,1
LTU,RUS,08,20170108,1
LVA,LVA,16,20170108,2
LVA,UKR,01,20170108,1
LVA,UKR,01,20170108,1
MAR,MLT,04,20170108,2
MAR,MLT,04,20170108,4
MEX,CAN,05,20170108,1
MEX,JPN,11,20170108,4
MEX,USA,01,20170108,1
MEX,USA,01,20170108,1
MEX,USA,02,20170108,1
MEX,USA,02,20170108,1
MEX,USA,04,20170108,4
MEX,USA,04,20170108,6
MKD,ALB,01,20170108,1
MKD,ALB,01,20170108,1
MLT,MAR,04,20170108,2
MLT,MAR,04,20170108,4
MLT,USA,04,20170108,1
MLT,USA,04,20170108,1
NLD,IRQ,05,20170108,2
USA,IRQ,05,20170108,2
USA,IRQ,05,20170108,8
NGA,NGA,05,20170108,2
NGA,NGA,05,20170108,3
NGA,NGA,14,20170108,2
NGA,NGA,01,20170108,2
NGA,NGA,01,20170108,2
NGA,NGA,05,20170108,2
NLD,JOR,04,20170108,1
NLD,USA,09,20170108,10
PAK,IRN,03,20170108,6
PAK,IRN,03,20170108,4
PAK,PAK,13,20170108,2
PER,ESP,04,20170108,2
PHL,SEA,01,20170108,1
PRK,KOR,12,20170108,4
PRK,KOR,12,20170108,12
PRK,KOR,12,20170108,4
PSE,ISR,04,20170108,10
PSE,ISR,16,20170108,10
PSE,JOR,01,20170108,5
PSE,PSE,05,20170108,1
PSE,PSE,05,20170108,4
PSE,USA,01,20170108,1
RUS,GBR,03,20170108,1
RUS,GBR,03,20170108,4
RUS,USA,11,20170108,3
RUS,USA,11,20170108,10
RUS,USA,18,20170108,2
RUS,RUS,01,20170108,1
RUS,RUS,11,20170108,1
RUS,USA,11,20170108,3
SAU,SAU,17,20170108,3
SGP,SGP,03,20170108,10
SLV,NIC,03,20170108,2
SOM,USA,19,20170108,10
SOM,YEM,08,20170108,1
SOM,YEM,08,20170108,7
SYR,IRN,04,20170108,4
SYR,IRN,04,20170108,4
SYR,IRN,04,20170108,12
SYR,SYR,04,20170108,12
SYR,SYR,04,20170108,4
SYR,SYR,04,20170108,14
SYR,SYR,04,20170108,1
SYR,SYR,04,20170108,4
SYR,SYR,04,20170108,1
SYR,SYR,04,20170108,12
SYR,SYR,04,20170108,4
SYR,SYR,04,20170108,14
SYR,SYR,04,20170108,4
SYR,SYR,04,20170108,1
SYR,SYR,04,20170108,1
SYR,SYR,04,20170108,2
SYR,SYR,04,20170108,2
SYR,SYR,04,20170108,2
SYR,SYR,04,20170108,2
TUR,CYP,10,20170108,8
TUR,GRC,04,20170108,10
TUR,GRC,12,20170108,10
TUR,IRN,03,20170108,10
TUR,SAU,17,20170108,3
TWN,USA,04,20170108,2
TWN,CHN,04,20170108,2
TWN,CHN,04,20170108,8
USA,AFR,04,20170108,2
USA,AFR,04,20170108,2
USA,CAN,03,20170108,1
USA,CAN,03,20170108,3
USA,CAN,05,20170108,6
USA,CHL,04,20170108,1
USA,CHL,04,20170108,1
USA,CHL,04,20170108,2
USA,CHL,08,20170108,1
USA,CHL,08,20170108,2
USA,CHL,08,20170108,2
USA,CHL,09,20170108,1
USA,CHL,09,20170108,1
USA,CHL,11,20170108,4
USA,CHL,12,20170108,1
USA,CHL,12,20170108,1
USA,CHL,18,20170108,1
USA,CHL,18,20170108,1
USA,CHL,19,20170108,2
USA,CHL,19,20170108,7
USA,CHL,19,20170108,2
USA,CHL,19,20170108,1
USA,CHL,19,20170108,1
USA,CHN,16,20170108,8
USA,DEU,03,20170108,1
USA,DEU,03,20170108,1
USA,DEU,03,20170108,1
USA,DEU,03,20170108,4
USA,GBR,19,20170108,8
USA,GBR,19,20170108,2
USA,GBR,19,20170108,6
USA,GBR,19,20170108,4
USA,GBR,19,20170108,6
USA,GBR,19,20170108,4
USA,IRN,17,20170108,3
USA,IRN,17,20170108,3
USA,IRQ,03,20170108,3
USA,IRQ,11,20170108,6
USA,IRQ,11,20170108,2
USA,IRQ,11,20170108,2
USA,IRQ,11,20170108,12
USA,IRQ,11,20170108,8
USA,IRQ,11,20170108,2
USA,IRQ,19,20170108,5
USA,IRQ,19,20170108,1
USA,JPN,01,20170108,12
USA,KOR,09,20170108,8
USA,KOR,09,20170108,12
USA,MEX,02,20170108,2
USA,MEX,02,20170108,3
USA,MLT,04,20170108,1
USA,MLT,04,20170108,1
USA,POL,17,20170108,10
USA,SOM,19,20170108,10
USA,TWN,04,20170108,2
USA,USA,01,20170108,2
USA,USA,04,20170108,2
USA,USA,04,20170108,2
USA,USA,11,20170108,4
USA,USA,11,20170108,2
USA,USA,19,20170108,2
USA,USA,19,20170108,2
USA,USA,19,20170108,2
USA,USA,09,20170108,10
USA,USA,07,20170108,2
USA,USA,08,20170108,4
USA,USA,05,20170108,2
USA,USA,17,20170108,1
USA,USA,17,20170108,1
USA,USA,02,20170108,1
USA,USA,02,20170108,1
USA,USA,11,20170108,12
USA,USA,01,20170108,2
USA,USA,01,20170108,4
USA,USA,04,20170108,2
USA,USA,04,20170108,2
USA,USA,11,20170108,2
USA,IDN,03,20170108,3
USA,IRN,03,20170108,2
USA,MEX,19,20170108,10
USA,USA,01,20170108,10
USA,USA,01,20170108,1
USA,USA,01,20170108,4
USA,USA,03,20170108,2
USA,USA,01,20170108,1
USA,USA,11,20170108,4
USA,USA,11,20170108,1
USA,JPN,01,20170108,3
USA,JPN,01,20170108,1
USA,USA,11,20170108,2
USA,USA,11,20170108,2
USA,FRA,04,20170108,2
USA,FRA,04,20170108,4
USA,FRA,04,20170108,1
USA,USA,07,20170108,2
USA,USA,04,20170108,1
USA,USA,04,20170108,1
USA,USA,04,20170108,1
USA,USA,04,20170108,1
VAT,CHN,01,20170108,1
VAT,CHN,05,20170108,1
VAT,CHN,05,20170108,1
VNM,USA,05,20170108,2
ZWE,AFR,01,20170108,6
CHN,USA,01,20161209,14
CHN,TWN,03,20170101,3
CHN,TWN,03,20170101,1
CHN,TWN,04,20170101,3
CHN,TWN,04,20170101,1
TWN,CHN,03,20170101,3
TWN,CHN,03,20170101,1
TWN,CHN,04,20170101,3
TWN,CHN,04,20170101,1
TWN,USA,04,20170101,6
USA,TWN,04,20170101,6
AFG,TUR,02,20170108,2
AFG,TUR,02,20170108,1
AFR,GHA,07,20170108,4
AFR,GHA,07,20170108,6
AFR,GMB,04,20170108,2
AFR,GMB,04,20170108,2
ARE,CAN,04,20170108,4
ARE,CAN,05,20170108,4
BGD,CAN,03,20170108,2
BGD,CAN,03,20170108,2
CAN,BGD,03,20170108,2
CAN,BGD,03,20170108,2
CAN,GBR,09,20170108,1
CAN,GBR,09,20170108,2
CAN,USA,08,20170108,7
CHE,DEU,04,20170108,4
CHE,DEU,04,20170108,5
CHE,DEU,04,20170108,1
CHL,IRQ,04,20170108,2
CHL,ISR,19,20170108,2
CHL,ISR,19,20170108,2
CHL,USA,01,20170108,4
CHL,USA,01,20170108,2
CHL,USA,02,20170108,1
CHL,USA,04,20170108,4
CHL,USA,04,20170108,4
CHL,USA,04,20170108,4
CHL,USA,04,20170108,2
CHL,USA,07,20170108,4
CHL,USA,11,20170108,2
CHL,USA,11,20170108,2
CHL,USA,13,20170108,6
CHL,USA,19,20170108,2
CHL,USA,19,20170108,47
CHL,USA,19,20170108,17
CHL,USA,19,20170108,1
CHL,USA,19,20170108,1
CHL,USA,19,20170108,1
CHL,USA,19,20170108,2
CHL,USA,19,20170108,3
CHL,USA,03,20170108,2
CHL,USA,03,20170108,2
CHL,USA,01,20170108,3
CHL,USA,01,20170108,2
CHL,USA,01,20170108,3
CHL,USA,01,20170108,1
CHL,USA,01,20170108,1
CHL,USA,01,20170108,1
CHL,USA,01,20170108,1
CHL,USA,04,20170108,4
CHL,USA,04,20170108,1
CHL,USA,04,20170108,1
CHL,USA,04,20170108,1
CHN,FRA,03,20170108,2
CHN,TWN,04,20170108,19
CHN,USA,04,20170108,5
CHN,USA,04,20170108,2
CHN,USA,17,20170108,4
CHN,USA,17,20170108,6
CHN,CHN,05,20170108,2
CHN,CHN,10,20170108,2
CHN,RUS,05,20170108,2
CHN,RUS,10,20170108,2
CIV,CIV,08,20170108,2
CIV,USA,04,20170108,2
CIV,USA,04,20170108,2
CRI,FRA,03,20170108,5
DEU,BEL,19,20170108,2
DEU,BEL,19,20170108,2
DEU,CHE,04,20170108,7
DEU,CHE,04,20170108,1
DEU,CHE,04,20170108,2
DEU,CHE,17,20170108,1
DEU,CHE,17,20170108,3
DEU,CHE,17,20170108,1
DEU,FRA,19,20170108,2
DEU,FRA,19,20170108,2
DEU,FRA,19,20170108,6
DEU,TUN,19,20170108,1
DEU,TUN,19,20170108,4
DEU,USA,01,20170108,1
DEU,USA,01,20170108,1
DEU,USA,01,20170108,2
DEU,USA,02,20170108,1
DEU,USA,02,20170108,3
DEU,USA,08,20170108,3
DEU,USA,12,20170108,2
DEU,USA,19,20170108,1
DEU,USA,19,20170108,1
DEU,USA,19,20170108,2
DEU,USA,19,20170108,4
DJI,YEM,19,20170108,2
ECU,GBR,04,20170108,1
EGY,USA,18,20170108,2
EGY,USA,19,20170108,6
EGY,USA,19,20170108,2
ESP,MEX,04,20170108,1
ESP,MEX,04,20170108,1
ESP,MEX,04,20170108,3
ESP,USA,04,20170108,1
ESP,USA,04,20170108,1
ESP,USA,04,20170108,2
ETH,USA,04,20170108,1
ETH,USA,04,20170108,5
FIN,CHN,11,20170108,17
FIN,FIN,11,20170108,18
FRA,CHN,03,20170108,2
FRA,CRI,03,20170108,5
FRA,MAR,01,20170108,2
FRA,USA,04,20170108,2
FRA,USA,04,20170108,3
FRA,USA,07,20170108,3
FRA,GBR,02,20170108,1
GBR,AUS,11,20170108,3
GBR,CAN,17,20170108,10
GBR,ECU,04,20170108,1
GBR,GBR,17,20170108,1
GBR,ISR,05,20170108,2
GBR,ISR,07,20170108,4
GBR,ISR,07,20170108,4
GBR,ITA,04,20170108,1
GBR,ITA,04,20170108,1
GBR,NGA,07,20170108,2
GBR,NGA,07,20170108,2
GBR,NGA,07,20170108,6
GBR,SLE,07,20170108,2
GBR,SLE,07,20170108,8
GBR,TUN,07,20170108,1
GBR,TUN,07,20170108,6
GBR,TUN,07,20170108,1
GBR,USA,04,20170108,10
GBR,USA,19,20170108,16
GBR,USA,19,20170108,16
GBR,USA,11,20170108,2
GBR,USA,11,20170108,2
GBR,USA,11,20170108,2
GBR,USA,11,20170108,2
GBR,GBR,08,20170108,10
GBR,GBR,11,20170108,6
GBR,ISR,05,20170108,2
GBR,USA,11,20170108,6
GMB,AFR,04,20170108,2
GMB,AFR,04,20170108,2
GTM,NIC,03,20170108,2
HND,NIC,03,20170108,2
EUR,PRT,01,20170108,2
EUR,PRT,01,20170108,2
EUR,RUS,03,20170108,3
EUR,RUS,04,20170108,2
EUR,RUS,04,20170108,8
EUR,UKR,04,20170108,2
EUR,UKR,04,20170108,2
EUR,UKR,04,20170108,6
IND,AUS,14,20170108,4
IND,IND,05,20170108,5
IND,IND,05,20170108,5
IRL,ETH,05,20170108,10
IRL,IRL,13,20170108,4
IRL,USA,04,20170108,4
IRL,USA,06,20170108,1
IRL,USA,06,20170108,2
IRL,USA,07,20170108,1
IRL,USA,07,20170108,2
