Actor1CountryCode,Actor2CountryCode,EventBaseCode,SQLDATE,NumMentions
KOR,PRK,01,20140108,4
KOR,PRK,01,20140108,4
KOR,PRK,01,20140108,4
KOR,RUS,02,20140108,2
KOR,RUS,02,20140108,2
KOR,USA,05,20140108,6
KOR,USA,05,20140108,6
KOR,USA,05,20140108,4
KOR,USA,05,20140108,6
KOR,USA,05,20140108,4
KOR,USA,05,20140108,4
LBR,LBR,01,20140108,8
LBY,TUR,04,20140108,14
LKA,LKA,04,20140108,1
LKA,LKA,04,20140108,1
LVA,RUS,17,20140108,2
LVA,RUS,17,20140108,2
LVA,RUS,01,20140108,2
LVA,RUS,01,20140108,2
LVA,RUS,01,20140108,12
LVA,RUS,17,20140108,8
LVA,RUS,17,20140108,4
MAR,MYS,05,20140108,10
MEX,USA,06,20140108,60
MEX,MEX,02,20140108,6
MEX,USA,02,20140108,2
MEX,USA,02,20140108,2
MEX,USA,02,20140108,2
MEX,USA,02,20140108,2
JPN,PRK,11,20140108,40
SEA,GBR,04,20140108,10
USA,USA,17,20140108,8
MWI,MWI,01,20140108,10
MYS,AUS,04,20140108,2
MYS,AUS,04,20140108,2
MYS,GBR,12,20140108,2
MYS,PHL,08,20140108,3
MYS,PHL,08,20140108,2
MYS,PHL,08,20140108,3
MYS,SGP,04,20140108,6
MYS,SGP,19,20140108,66
MYS,USA,04,20140108,2
MYS,USA,04,20140108,2
NGA,AFR,19,20140108,8
NGA,CMR,11,20140108,4
NGA,CMR,11,20140108,12
NGA,CMR,11,20140108,1
NGA,CMR,11,20140108,1
NGA,CMR,11,20140108,3
NGA,CMR,11,20140108,5
NGA,CMR,11,20140108,4
NGA,CMR,11,20140108,6
NGA,CMR,11,20140108,24
NGA,CMR,11,20140108,24
NGA,CMR,11,20140108,6
NGA,ZAF,19,20140108,2
NZL,AUS,02,20140108,8
OMN,JPN,04,20140108,20
PAK,AFG,03,20140108,2
PAK,AFG,03,20140108,2
PAK,AFG,04,20140108,2
PAK,USA,01,20140108,2
PAK,PAK,05,20140108,50
PER,PER,01,20140108,1
PHL,MYS,08,20140108,2
PHL,PHL,08,20140108,1
PHL,PHL,17,20140108,2
POL,USA,04,20140108,3
POL,USA,04,20140108,3
POL,USA,04,20140108,9
POL,USA,04,20140108,5
PRK,CHN,19,20140108,1
PRK,CHN,19,20140108,1
PRK,CHN,19,20140108,3
PRK,CHN,01,20140108,1
PRK,CHN,01,20140108,1
PRK,JPN,19,20140108,40
PRK,RUS,02,20140108,4
PRK,RUS,02,20140108,2
PRK,USA,04,20140108,4
PRK,USA,04,20140108,2
PSE,ISR,11,20140108,2
PSE,ISR,11,20140108,2
RUS,NOR,17,20140108,2
RUS,RUS,01,20140108,8
RUS,RUS,01,20140108,4
RUS,RUS,01,20140108,4
RUS,THA,03,20140108,16
RUS,THA,03,20140108,4
RUS,RUS,01,20140108,20
RUS,RUS,01,20140108,4
RUS,NOR,17,20140108,3
RUS,UKR,04,20140108,4
SAU,USA,04,20140108,2
SGP,CHN,02,20140108,16
SGP,GBR,10,20140108,2
SGP,GBR,10,20140108,1
SGP,MYS,04,20140108,6
SLB,FJI,12,20140108,4
SLB,FJI,12,20140108,16
SWE,AUT,05,20140108,2
SWE,AUT,05,20140108,8
SWE,BRA,05,20140108,2
SWE,BRA,05,20140108,8
SYR,FRA,04,20140108,4
SYR,FRA,19,20140108,1
SYR,FRA,19,20140108,1
SYR,GBR,04,20140108,7
SYR,GBR,04,20140108,42
SYR,GBR,04,20140108,7
SYR,IRQ,17,20140108,4
SYR,IRQ,17,20140108,6
SYR,USA,04,20140108,1
SYR,USA,04,20140108,4
SYR,FRA,04,20140108,8
SYR,FRA,04,20140108,2
THA,EUR,06,20140108,36
THA,RUS,03,20140108,16
THA,RUS,03,20140108,4
TUN,LBY,02,20140108,2
TUN,LBY,02,20140108,3
TUR,LBY,04,20140108,14
TUR,SAU,17,20140108,6
TUR,TUR,05,20140108,2
UKR,RUS,16,20140108,2
UKR,RUS,04,20140108,4
URY,BRA,04,20140108,2
URY,BRA,04,20140108,8
USA,CAN,06,20140108,8
USA,CAN,06,20140108,2
USA,CAN,19,20140108,6
USA,CHN,05,20140108,3
USA,CHN,05,20140108,5
USA,CHN,05,20140108,5
USA,CHN,05,20140108,10
USA,CUB,04,20140108,2
USA,CUB,04,20140108,8
USA,CUB,04,20140108,8
USA,CUB,04,20140108,2
USA,FRA,07,20140108,1
USA,FRA,07,20140108,1
USA,GBR,04,20140108,2
USA,GBR,04,20140108,2
USA,GBR,04,20140108,4
USA,HND,10,20140108,1
USA,HND,10,20140108,1
USA,HND,17,20140108,2
USA,HND,17,20140108,3
USA,JPN,17,20140108,20
USA,JPN,05,20140108,4
USA,JPN,05,20140108,4
USA,JPN,05,20140108,2
USA,JPN,05,20140108,2
USA,JPN,05,20140108,6
USA,JPN,05,20140108,6
USA,JPN,05,20140108,6
USA,KOR,05,20140108,4
USA,KOR,05,20140108,4
USA,KOR,05,20140108,4
USA,KOR,05,20140108,6
USA,KOR,05,20140108,6
USA,KOR,05,20140108,6
USA,JPN,01,20140108,20
USA,JPN,01,20140108,20
USA,JPN,11,20140108,20
USA,USA,02,20140108,10
USA,MYS,04,20140108,2
USA,MYS,04,20140108,2
USA,POL,04,20140108,4
USA,POL,04,20140108,4
USA,POL,04,20140108,12
USA,PRK,01,20140108,8
USA,PRK,01,20140108,4
USA,PRK,01,20140108,6
USA,PRK,01,20140108,6
USA,PRK,01,20140108,6
USA,PRK,11,20140108,10
USA,PRK,04,20140108,4
USA,PRK,04,20140108,2
USA,PSE,02,20140108,4
USA,SYC,01,20140108,27
USA,SYR,01,20140108,2
USA,SYR,01,20140108,2
USA,SYR,04,20140108,4
USA,SYR,04,20140108,1
USA,USA,04,20140108,2
USA,USA,17,20140108,1
USA,USA,03,20140108,1
USA,USA,03,20140108,1
USA,USA,11,20140108,4
USA,USA,17,20140108,2
USA,USA,17,20140108,4
USA,USA,01,20140108,2
USA,USA,01,20140108,2
USA,USA,01,20140108,4
USA,USA,04,20140108,1
USA,USA,01,20140108,2
USA,USA,01,20140108,2
USA,USA,01,20140108,2
USA,USA,02,20140108,3
USA,USA,04,20140108,2
USA,USA,04,20140108,4
USA,USA,04,20140108,3
USA,USA,04,20140108,5
USA,USA,04,20140108,1
USA,USA,04,20140108,9
USA,USA,03,20140108,10
USA,USA,04,20140108,7
USA,USA,04,20140108,7
USA,USA,04,20140108,10
USA,USA,04,20140108,10
USA,USA,01,20140108,4
USA,USA,01,20140108,2
USA,USA,08,20140108,2
USA,USA,12,20140108,4
USA,USA,12,20140108,4
USA,USA,17,20140108,4
USA,USA,02,20140108,2
USA,USA,08,20140108,2
USA,USA,08,20140108,2
USA,USA,13,20140108,2
USA,USA,13,20140108,2
USA,USA,01,20140108,16
USA,USA,04,20140108,2
USA,USA,04,20140108,1
USA,USA,11,20140108,4
USA,USA,11,20140108,8
USA,USA,11,20140108,4
USA,USA,11,20140108,16
USA,USA,11,20140108,12
USA,USA,17,20140108,4
USA,VNM,03,20140108,2
USA,VNM,03,20140108,5
USA,VNM,06,20140108,7
USA,USA,03,20140108,4
USA,USA,03,20140108,3
USA,USA,04,20140108,2
USA,USA,17,20140108,2
USA,USA,17,20140108,4
USA,USA,17,20140108,4
USA,USA,18,20140108,10
USA,USA,05,20140108,10
USA,USA,07,20140108,2
USA,USA,04,20140108,1
USA,IND,05,20140108,2
USA,IND,05,20140108,2
USA,IND,05,20140108,2
USA,SAS,05,20140108,4
USA,SAS,05,20140108,6
USA,USA,01,20140108,6
USA,USA,04,20140108,2
USA,USA,04,20140108,2
USA,USA,04,20140108,3
USA,USA,04,20140108,4
USA,USA,04,20140108,3
USA,USA,04,20140108,6
USA,USA,04,20140108,1
USA,USA,10,20140108,2
USA,USA,11,20140108,2
USA,USA,16,20140108,5
USA,USA,04,20140108,7
USA,USA,04,20140108,7
USA,USA,04,20140108,10
USA,USA,01,20140108,10
USA,USA,04,20140108,10
USA,IRL,17,20140108,2
USA,USA,01,20140108,4
USA,USA,02,20140108,4
USA,USA,17,20140108,4
USA,USA,19,20140108,4
USA,BRA,10,20140108,8
USA,SAU,04,20140108,2
USA,SAU,17,20140108,2
USA,USA,01,20140108,1
USA,USA,01,20140108,1
USA,USA,03,20140108,1
USA,USA,03,20140108,1
USA,USA,04,20140108,2
USA,USA,04,20140108,1
USA,USA,11,20140108,3
USA,USA,11,20140108,24
ZMB,ZMB,05,20140108,5
ZMB,ZMB,05,20140108,5
ZWE,GBR,01,20140108,4
ZWE,GBR,01,20140108,4
AFR,CHN,03,20141209,2
AFR,GHA,03,20141209,10
AFR,FIN,03,20141209,8
AFR,USA,04,20141209,1
AFR,USA,04,20141209,2
AUS,CAN,04,20141209,2
AUS,CAN,04,20141209,5
AUS,IRN,04,20141209,10
BGD,IND,04,20141209,1
BGD,IND,04,20141209,2
BGD,IND,04,20141209,5
CAN,AUS,04,20141209,5
CAN,AUS,04,20141209,2
CAN,AUS,05,20141209,5
CAN,SYR,07,20141209,4
CAN,SYR,07,20141209,6
CHE,ITA,07,20141209,24
CHE,ITA,07,20141209,3
CHN,AFR,03,20141209,2
CHN,BRA,01,20141209,2
CHN,BRA,01,20141209,2
CHN,USA,04,20141209,7
CUB,CUB,01,20141209,4
CUB,USA,05,20141209,24
CUB,USA,05,20141209,10
CUB,USA,08,20141209,1
CUB,USA,08,20141209,1
CUB,USA,01,20141209,1
CUB,USA,01,20141209,1
CUB,USA,03,20141209,4
CUB,CUB,05,20141209,6
CUB,CUB,01,20141209,16
CUB,USA,03,20141209,12
DEU,UKR,04,20141209,4
DEU,UKR,04,20141209,4
DEU,UKR,04,20141209,2
EGY,MAR,17,20141209,4
EGY,MAR,17,20141209,2
EGY,MAR,17,20141209,6
EGY,MAR,17,20141209,4
EGY,MAR,17,20141209,1
EGY,MAR,17,20141209,18
EGY,QAT,04,20141209,6
ESP,FRA,17,20141209,2
EUR,SOM,10,20141209,2
EUR,SOM,10,20141209,2
EUR,SOM,10,20141209,6
FRA,AUS,17,20141209,1
FRA,AUS,17,20141209,1
FRA,AUS,19,20141209,4
FRA,AUS,19,20141209,2
FRA,FRA,19,20141209,1
FRA,FRA,01,20141209,1
FRA,SYR,04,20141209,1
FRA,SYR,04,20141209,1
FRA,UKR,04,20141209,4
FRA,UKR,04,20141209,6
FRA,FRA,02,20141209,24
FRA,SYR,04,20141209,3
GBR,GBR,05,20141209,2
GHA,AFR,03,20141209,10
IDN,SEA,04,20141209,3
IDN,MYS,17,20141209,5
SEA,PHL,04,20141209,8
IND,BGD,03,20141209,1
IND,BGD,04,20141209,1
IND,NPL,14,20141209,2
IND,BGD,03,20141209,7
IND,BGD,04,20141209,7
IRN,AUS,04,20141209,10
IRN,AUS,18,20141209,10
ISR,ISR,18,20141209,4
ITA,CHE,09,20141209,24
ITA,CHE,09,20141209,3
ITA,CHE,19,20141209,2
ITA,CHN,17,20141209,16
ITA,CHE,19,20141209,6
ITA,CHN,17,20141209,12
JOR,JOR,07,20141209,1
JOR,JOR,07,20141209,1
JPN,KOR,03,20141209,7
KAZ,UKR,04,20141209,2
KAZ,UKR,04,20141209,22
KAZ,UKR,04,20141209,36
KAZ,USA,02,20141209,6
KAZ,USA,02,20141209,2
KAZ,USA,02,20141209,2
KEN,KEN,07,20141209,20
KOR,USA,04,20141209,12
MAR,MAR,04,20141209,2
MAR,MAR,04,20141209,10
MAR,MAR,04,20141209,2
MAR,MAR,04,20141209,10
MCO,USA,17,20141209,8
FIN,AFR,03,20141209,8
FIN,CHN,03,20141209,4
FIN,EUR,03,20141209,10
GBR,GBR,09,20141209,2
JPN,USA,03,20141209,1
JPN,USA,04,20141209,2
JPN,USA,04,20141209,3
JPN,USA,04,20141209,3
SEA,IDN,04,20141209,3
USA,SLV,04,20141209,12
USA,USA,04,20141209,6
USA,USA,04,20141209,4
USA,USA,04,20141209,18
USA,USA,04,20141209,12
USA,USA,04,20141209,2
USA,USA,04,20141209,403
USA,USA,04,20141209,108
USA,USA,04,20141209,18
USA,USA,04,20141209,50
USA,USA,07,20141209,1
USA,USA,07,20141209,1
USA,USA,11,20141209,10
USA,USA,07,20141209,6
USA,USA,09,20141209,20
USA,USA,09,20141209,4
USA,USA,09,20141209,2
USA,USA,09,20141209,4
USA,USA,09,20141209,20
MYS,MYS,16,20141209,2
NGA,NGA,01,20141209,4
NGA,NGA,01,20141209,1
NGA,NGA,01,20141209,2
NGA,NGA,01,20141209,2
NGA,NGA,05,20141209,1
NGA,NGA,05,20141209,2
NGA,NGA,05,20141209,2
NGA,NGA,13,20141209,8
NGA,NGA,13,20141209,2
NGA,NGA,01,20141209,4
NGA,NGA,01,20141209,1
NGA,NGA,01,20141209,1
NGA,NGA,01,20141209,2
NGA,NGA,01,20141209,2
NGA,NGA,12,20141209,4
NGA,NGA,13,20141209,5
PAK,AFG,20,20141209,130
PAK,PAK,19,20141209,2
PAK,USA,20,20141209,5
PHL,CHE,11,20141209,1
PHL,CHE,11,20141209,1
PHL,SEA,04,20141209,8
POL,RUS,15,20141209,6
POL,RUS,15,20141209,10
POL,RUS,15,20141209,12
POL,RUS,15,20141209,6
PRK,CHN,09,20141209,2
PRK,CHN,19,20141209,2
PRK,CHN,01,20141209,3
PRK,USA,19,20141209,8
PRK,USA,19,20141209,2
PRK,CHN,19,20141209,2
PRK,CHN,19,20141209,6
PSE,ISR,18,20141209,6
QAT,EGY,04,20141209,6
QAT,QAT,04,20141209,2
QAT,CHN,03,20141209,3
QAT,CHN,03,20141209,1
QAT,CHN,03,20141209,1
QAT,QAT,04,20141209,2
RUS,UKR,04,20141209,4
RUS,UKR,04,20141209,2
RUS,UKR,04,20141209,4
RUS,USA,01,20141209,5
RUS,USA,01,20141209,4
SLB,FJI,03,20141209,16
SLB,FJI,03,20141209,4
SLV,USA,04,20141209,12
SSD,SSD,19,20141209,4
SYR,FRA,04,20141209,1
SYR,FRA,04,20141209,4
SYR,FRA,04,20141209,3
SYR,TUN,01,20141209,4
SYR,TUN,01,20141209,32
SYR,TUN,18,20141209,17
TUN,FRA,01,20141209,1
TUN,SYR,18,20141209,2
TUN,SYR,18,20141209,6
UKR,DEU,03,20141209,4
UKR,DEU,03,20141209,2
UKR,DEU,04,20141209,4
UKR,FRA,03,20141209,4
UKR,FRA,04,20141209,4
UKR,KAZ,02,20141209,12
UKR,KAZ,02,20141209,2
UKR,KAZ,02,20141209,14
UKR,KAZ,03,20141209,2
UKR,KAZ,03,20141209,2
UKR,KAZ,03,20141209,24
UKR,KAZ,04,20141209,2
UKR,KAZ,04,20141209,22
UKR,RUS,03,20141209,4
UKR,RUS,03,20141209,2
UKR,RUS,04,20141209,4
UKR,UKR,04,20141209,10
UKR,USA,01,20141209,10
UKR,DEU,03,20141209,2
UKR,DEU,03,20141209,4
UKR,DEU,04,20141209,4
UKR,DEU,04,20141209,2
UKR,FRA,04,20141209,6
UKR,KAZ,03,20141209,42
UKR,KAZ,04,20141209,36
UKR,RUS,04,20141209,2
UKR,RUS,04,20141209,4
UKR,UKR,02,20141209,15
UKR,UKR,02,20141209,27
UKR,UKR,03,20141209,6
UKR,UKR,01,20141209,10
UKR,UKR,04,20141209,10
USA,AUS,11,20141209,3
USA,AUS,11,20141209,1
USA,AUS,11,20141209,1
USA,AUS,11,20141209,3
USA,CHN,04,20141209,7
USA,CUB,05,20141209,20
USA,CUB,05,20141209,8
USA,CUB,05,20141209,2
USA,CUB,06,20141209,8
USA,CUB,06,20141209,2
USA,CUB,08,20141209,8
USA,CUB,17,20141209,5
USA,CUB,08,20141209,12
USA,ESP,01,20141209,2
USA,ESP,01,20141209,6
USA,GMB,11,20141209,8
USA,GMB,11,20141209,2
USA,GRC,01,20141209,4
USA,GRC,09,20141209,4
USA,JPN,04,20141209,2
USA,USA,04,20141209,492
USA,USA,04,20141209,3
USA,USA,04,20141209,6
USA,USA,04,20141209,4
USA,USA,04,20141209,18
USA,USA,04,20141209,12
USA,USA,04,20141209,29
USA,USA,04,20141209,7
USA,USA,04,20141209,50
USA,USA,09,20141209,40
USA,POL,11,20141209,6
USA,POL,11,20141209,4
USA,SOM,19,20141209,10
USA,SOM,19,20141209,17
USA,TUN,01,20141209,4
USA,TUN,01,20141209,1
USA,TUN,01,20141209,1
USA,TUN,01,20141209,2
USA,TUN,01,20141209,4
USA,USA,05,20141209,2
USA,USA,02,20141209,4
USA,USA,02,20141209,36
USA,USA,19,20141209,4
USA,USA,19,20141209,8
USA,USA,19,20141209,24
USA,USA,01,20141209,10
USA,USA,04,20141209,5
USA,USA,04,20141209,10
USA,USA,08,20141209,10
USA,USA,03,20141209,2
USA,USA,03,20141209,6
USA,USA,09,20141209,2
USA,USA,02,20141209,4
USA,USA,02,20141209,8
USA,USA,02,20141209,18
USA,USA,08,20141209,12
USA,USA,08,20141209,8
USA,USA,08,20141209,10
USA,USA,11,20141209,12
USA,USA,11,20141209,18
USA,USA,19,20141209,16
USA,USA,01,20141209,2
USA,USA,17,20141209,2
USA,USA,04,20141209,2
USA,USA,04,20141209,5
USA,USA,01,20141209,3
USA,USA,02,20141209,6
USA,USA,02,20141209,6
USA,USA,02,20141209,12
USA,USA,02,20141209,36
USA,USA,19,20141209,3
USA,USA,11,20141209,4
USA,USA,13,20141209,4
USA,USA,17,20141209,4
USA,USA,04,20141209,4
USA,USA,04,20141209,15
USA,CUB,03,20141209,4
USA,CUB,05,20141209,10
USA,CUB,05,20141209,4
USA,CUB,05,20141209,100
USA,CUB,05,20141209,8
USA,CUB,05,20141209,2
USA,CUB,05,20141209,16
USA,CUB,01,20141209,16
USA,CUB,03,20141209,12
USA,CUB,05,20141209,5
USA,IND,03,20141209,1
USA,JPN,04,20141209,3
USA,JPN,04,20141209,3
USA,USA,03,20141209,1
USA,USA,03,20141209,8
USA,USA,05,20141209,4
USA,USA,12,20141209,2
USA,USA,16,20141209,1
USA,USA,16,20141209,4
USA,USA,19,20141209,2
USA,USA,05,20141209,1
USA,USA,05,20141209,2
USA,USA,05,20141209,1
USA,USA,05,20141209,4
USA,USA,12,20141209,2
USA,USA,19,20141209,16
USA,PRT,02,20141209,6
USA,PRT,02,20141209,2
USA,USA,01,20141209,6
USA,ISR,01,20141209,2
USA,ISR,01,20141209,8
USA,USA,04,20141209,7
YEM,IRN,01,20141209,1
YEM,IRN,01,20141209,1
YEM,IRN,11,20141209,1
YEM,IRN,11,20141209,1
YEM,IRN,11,20141209,7
YEM,IRN,11,20141209,1
YEM,YEM,01,20141209,7
YEM,YEM,01,20141209,1
ZAF,ZMB,04,20141209,10
ZAF,ZMB,05,20141209,10
ZMB,ZAF,04,20141209,10
ZMB,ZAF,05,20141209,10
ZWE,ZWE,16,20141209,2
ZWE,ZWE,11,20141209,3
ZWE,ZWE,16,20141209,3
ZWE,ZWE,11,20141209,1
ARG,ARG,08,20150101,4
AUS,JPN,04,20150101,2
BGR,FRA,01,20150101,2
BGR,FRA,01,20150101,2
BGR,FRA,17,20150101,2
BGR,FRA,17,20150101,2
BGR,FRA,17,20150101,2
BGR,FRA,17,20150101,2
BGR,FRA,01,20150101,6
