Actor1CountryCode,Actor2CountryCode,EventBaseCode,SQLDATE,NumMentions
BEL,EUR,04,20200108,2
BEN,BEN,05,20200108,2
BGD,GBR,03,20200108,10
BHR,BHR,11,20200108,2
BHR,USA,11,20200108,10
BOL,USA,04,20200108,1
BRA,IRN,04,20200108,1
BRA,IRN,04,20200108,4
BRA,IRN,04,20200108,8
BRA,IRN,04,20200108,2
CAN,CAN,04,20200108,2
CAN,CAN,04,20200108,2
CAN,CAN,04,20200108,4
CAN,CAN,09,20200108,4
CAN,CAN,11,20200108,4
CAN,CAN,04,20200108,6
CAN,CAN,04,20200108,2
CAN,GBR,01,20200108,10
CAN,GBR,04,20200108,2
CAN,GBR,04,20200108,7
CAN,GBR,04,20200108,3
CAN,WST,03,20200108,12
CAN,IRQ,08,20200108,4
CAN,IRQ,08,20200108,16
CAN,IRQ,10,20200108,4
CAN,IRQ,10,20200108,4
CAN,IRQ,10,20200108,12
CAN,KWT,06,20200108,12
CAN,KWT,06,20200108,8
CAN,CAN,04,20200108,2
CAN,CAN,04,20200108,2
CAN,CAN,04,20200108,4
CAN,CAN,02,20200108,8
CAN,USA,01,20200108,2
CAN,USA,05,20200108,2
CHN,CHN,01,20200108,7
CHN,CHN,03,20200108,4
CHN,CHN,03,20200108,2
CHN,JPN,11,20200108,8
CHN,MYS,02,20200108,2
CHN,MYS,03,20200108,2
CHN,MYS,03,20200108,1
CHN,MYS,03,20200108,1
CHN,MYS,04,20200108,10
CHN,MYS,04,20200108,10
CHN,PAK,04,20200108,15
CHN,PAK,04,20200108,5
CHN,PAK,06,20200108,14
CHN,THA,07,20200108,4
CHN,THA,07,20200108,4
CHN,THA,07,20200108,5
CHN,USA,01,20200108,10
CHN,CHN,17,20200108,2
CHN,CHN,03,20200108,4
CHN,CHN,03,20200108,2
CHN,MYS,02,20200108,6
CUB,USA,03,20200108,2
CUB,USA,03,20200108,2
CUB,USA,03,20200108,4
CUB,USA,07,20200108,2
CUB,USA,07,20200108,1
CYP,GBR,01,20200108,2
CYP,GBR,01,20200108,2
CYP,GBR,11,20200108,2
CYP,GBR,11,20200108,2
CYP,GRC,05,20200108,2
DEU,DEU,02,20200108,4
DEU,DEU,05,20200108,4
DEU,EUR,02,20200108,4
DEU,EUR,02,20200108,1
DEU,IRN,02,20200108,8
DEU,IRN,02,20200108,2
DEU,IRN,04,20200108,8
DEU,JOR,06,20200108,8
DEU,JOR,06,20200108,4
DEU,JOR,06,20200108,2
DEU,KWT,06,20200108,12
DEU,KWT,06,20200108,4
DEU,KWT,06,20200108,8
DEU,KWT,06,20200108,2
DEU,POL,05,20200108,2
DEU,RUS,05,20200108,2
DEU,RUS,05,20200108,6
ESP,AUS,04,20200108,10
ESP,AUS,11,20200108,2
ESP,AUS,11,20200108,6
ESP,ESP,05,20200108,30
EUR,BEL,04,20200108,2
EUR,BEL,04,20200108,4
EUR,GBR,04,20200108,4
EUR,GBR,04,20200108,8
EUR,IRN,19,20200108,6
EUR,NLD,04,20200108,5
EUR,PAN,04,20200108,14
EUR,PAN,04,20200108,4
EUR,PAN,04,20200108,2
EUR,USA,03,20200108,2
EUR,USA,01,20200108,5
FIN,SWE,02,20200108,8
FIN,SWE,02,20200108,4
FJI,FJI,04,20200108,4
FJI,FJI,04,20200108,4
FRA,AUS,01,20200108,6
FRA,AUS,01,20200108,2
FRA,AUS,01,20200108,2
FRA,IRN,02,20200108,2
FRA,IRN,02,20200108,1
FRA,IRN,02,20200108,2
FRA,IRN,04,20200108,2
FRA,IRQ,01,20200108,4
FRA,IRQ,01,20200108,2
FRA,JOR,10,20200108,4
FRA,JOR,04,20200108,4
FRA,JOR,04,20200108,6
FRA,USA,04,20200108,2
FRA,USA,04,20200108,4
FRA,USA,04,20200108,6
GBR,CAN,04,20200108,2
GBR,CAN,04,20200108,7
GBR,EUR,04,20200108,4
GBR,EUR,04,20200108,8
GBR,GBR,01,20200108,2
GBR,GBR,01,20200108,2
GBR,GBR,09,20200108,2
GBR,GBR,09,20200108,2
GBR,GBR,01,20200108,4
GBR,IRN,04,20200108,16
GBR,IRN,04,20200108,16
GBR,IRN,04,20200108,4
GBR,IRN,04,20200108,4
GBR,IRN,16,20200108,16
GBR,IRN,16,20200108,4
GBR,IRN,19,20200108,2
GBR,IRN,19,20200108,12
GBR,IRQ,04,20200108,4
GBR,IRQ,04,20200108,16
GBR,IRQ,16,20200108,4
GBR,IRQ,16,20200108,16
GBR,ISR,11,20200108,2
GBR,ISR,11,20200108,8
GBR,ISR,11,20200108,6
GBR,JPN,04,20200108,1
GBR,JPN,05,20200108,1
GBR,JPN,05,20200108,3
GBR,JPN,05,20200108,2
GBR,MCO,04,20200108,2
GBR,USA,01,20200108,2
GBR,JPN,04,20200108,1
GBR,ISR,03,20200108,2
GBR,ISR,03,20200108,2
GBR,ISR,04,20200108,4
GBR,PSE,03,20200108,4
GBR,PSE,03,20200108,2
GBR,PSE,04,20200108,4
GBR,PSE,04,20200108,2
GRC,CYP,05,20200108,2
GRC,ISR,05,20200108,2
GRC,USA,02,20200108,2
GRC,USA,04,20200108,1
GRC,USA,04,20200108,4
GRC,USA,04,20200108,2
HRV,IRN,19,20200108,4
IDN,BRN,15,20200108,4
IDN,CHN,15,20200108,6
IND,IND,03,20200108,2
IND,LKA,04,20200108,3
IND,LKA,04,20200108,2
IND,USA,01,20200108,5
IND,IND,03,20200108,2
IRN,ARM,04,20200108,2
IRN,ARM,04,20200108,2
IRN,ARM,04,20200108,2
IRN,ARM,04,20200108,2
IRN,CAN,04,20200108,2
IRN,CAN,04,20200108,2
IRN,CAN,17,20200108,2
IRN,CAN,17,20200108,2
IRN,DEU,04,20200108,8
IRN,GBR,04,20200108,4
IRN,GBR,04,20200108,16
IRN,GBR,04,20200108,16
IRN,GBR,04,20200108,4
IRN,GRC,01,20200108,1
IRN,GRC,01,20200108,1
IRN,IRN,11,20200108,4
IRN,IRN,01,20200108,2
IRN,IRN,04,20200108,1
IRN,IRN,05,20200108,2
IRN,IRN,11,20200108,2
IRN,IRN,01,20200108,10
IRN,IRN,04,20200108,1
IRN,IRN,13,20200108,1
IRN,IRN,01,20200108,1
IRN,IRN,02,20200108,2
IRN,IRQ,01,20200108,2
IRN,IRQ,01,20200108,2
IRN,IRQ,01,20200108,4
IRN,IRQ,01,20200108,8
IRN,IRQ,01,20200108,4
IRN,IRQ,04,20200108,1
IRN,IRQ,04,20200108,1
IRN,IRQ,04,20200108,2
IRN,IRQ,04,20200108,2
IRN,IRQ,10,20200108,5
IRN,IRQ,13,20200108,5
IRN,IRQ,13,20200108,2
IRN,IRQ,18,20200108,2
IRN,IRQ,18,20200108,2
IRN,IRQ,19,20200108,1
IRN,IRQ,19,20200108,1
IRN,IRQ,19,20200108,1
IRN,IRQ,19,20200108,5
IRN,IRQ,19,20200108,3
IRN,IRQ,19,20200108,1
IRN,IRQ,19,20200108,4
IRN,IRQ,19,20200108,1
IRN,IRQ,19,20200108,10
IRN,IRQ,19,20200108,18
IRN,IRQ,19,20200108,2
IRN,IRQ,19,20200108,10
IRN,IRQ,19,20200108,1
IRN,IRQ,19,20200108,1
IRN,IRQ,19,20200108,12
IRN,IRQ,19,20200108,6
IRN,IRQ,19,20200108,1
IRN,IRQ,19,20200108,2
IRN,IRQ,19,20200108,10
IRN,IRQ,19,20200108,6
IRN,IRQ,19,20200108,16
IRN,IRQ,02,20200108,12
IRN,IRQ,19,20200108,2
IRN,IRQ,19,20200108,2
IRN,IRQ,19,20200108,2
IRN,IRQ,19,20200108,10
IRN,ISR,05,20200108,6
IRN,ISR,05,20200108,2
IRN,ISR,05,20200108,2
IRN,OMN,04,20200108,1
IRN,OMN,04,20200108,6
IRN,OMN,04,20200108,1
IRN,PHL,01,20200108,1
IRN,PHL,01,20200108,1
IRN,PHL,02,20200108,1
IRN,PHL,02,20200108,1
IRN,SAU,01,20200108,4
IRN,SAU,04,20200108,3
IRN,SAU,04,20200108,1
IRN,SAU,04,20200108,1
IRN,UKR,05,20200108,4
IRN,USA,01,20200108,2
IRN,USA,01,20200108,2
IRN,USA,05,20200108,6
IRN,USA,05,20200108,2
IRN,USA,05,20200108,2
IRN,USA,11,20200108,3
IRN,USA,11,20200108,15
IRN,USA,11,20200108,2
IRN,USA,12,20200108,1
IRN,USA,12,20200108,1
IRN,USA,12,20200108,1
IRN,USA,12,20200108,2
IRN,USA,12,20200108,1
IRN,USA,13,20200108,2
IRN,USA,13,20200108,1
IRN,USA,13,20200108,2
IRN,USA,13,20200108,2
IRN,USA,13,20200108,1
IRN,USA,13,20200108,1
IRN,USA,13,20200108,1
IRN,USA,13,20200108,2
IRN,USA,15,20200108,1
IRN,USA,15,20200108,1
IRN,USA,18,20200108,10
IRN,USA,18,20200108,1
IRN,USA,18,20200108,1
IRN,USA,19,20200108,3
IRN,USA,19,20200108,1
IRN,USA,19,20200108,2
IRN,USA,19,20200108,20
IRN,USA,19,20200108,4
IRN,USA,19,20200108,2
IRN,USA,19,20200108,4
IRN,USA,19,20200108,2
IRN,USA,19,20200108,16
IRN,USA,19,20200108,10
IRN,USA,19,20200108,3
IRN,USA,01,20200108,5
IRN,USA,04,20200108,1
IRN,USA,04,20200108,1
IRN,USA,19,20200108,10
IRN,USA,09,20200108,1
IRN,USA,09,20200108,1
IRN,CAN,17,20200108,6
IRN,IRN,02,20200108,2
IRN,IRN,04,20200108,1
IRN,IRN,11,20200108,2
IRN,IRN,11,20200108,4
IRN,IRN,13,20200108,1
IRN,IRN,18,20200108,4
IRN,IRN,18,20200108,2
IRN,IRQ,19,20200108,6
IRN,IRQ,19,20200108,4
IRN,IRQ,19,20200108,2
IRN,USA,12,20200108,2
IRN,USA,18,20200108,2
IRN,IRN,02,20200108,1
IRN,IRN,04,20200108,1
IRN,IRN,01,20200108,2
IRN,IRN,01,20200108,1
IRN,IRQ,19,20200108,6
IRQ,AFG,01,20200108,2
IRQ,CHN,01,20200108,1
IRQ,CHN,01,20200108,1
IRQ,CHN,05,20200108,1
IRQ,CHN,05,20200108,1
IRQ,GBR,04,20200108,4
IRQ,GBR,04,20200108,16
IRQ,GBR,10,20200108,4
IRQ,IRN,01,20200108,2
IRQ,IRN,04,20200108,1
IRQ,IRN,04,20200108,1
IRQ,IRN,04,20200108,2
IRQ,IRN,04,20200108,2
IRQ,IRN,04,20200108,2
IRQ,IRN,04,20200108,2
IRQ,IRN,11,20200108,2
IRQ,IRN,11,20200108,1
IRQ,IRN,11,20200108,3
IRQ,IRN,11,20200108,2
IRQ,IRN,11,20200108,1
IRQ,IRN,11,20200108,2
IRQ,IRN,11,20200108,1
IRQ,IRN,11,20200108,1
IRQ,IRN,13,20200108,5
IRQ,IRN,13,20200108,4
IRQ,IRN,13,20200108,2
IRQ,IRN,18,20200108,1
IRQ,IRN,18,20200108,1
IRQ,IRN,19,20200108,8
IRQ,IRN,19,20200108,4
IRQ,IRN,19,20200108,6
IRQ,IRN,19,20200108,6
IRQ,IRN,19,20200108,4
IRQ,IRN,19,20200108,1
IRQ,IRN,19,20200108,4
IRQ,IRN,19,20200108,5
IRQ,IRN,19,20200108,4
IRQ,IRN,19,20200108,1
IRQ,IRN,19,20200108,4
IRQ,IRN,19,20200108,12
IRQ,IRN,19,20200108,6
IRQ,IRQ,04,20200108,2
IRQ,NZL,02,20200108,1
IRQ,NZL,02,20200108,1
IRQ,PHL,01,20200108,1
IRQ,PHL,01,20200108,1
IRQ,PHL,02,20200108,1
IRQ,PHL,02,20200108,1
IRQ,SAU,04,20200108,1
IRQ,SAU,04,20200108,1
IRQ,SWE,04,20200108,8
IRQ,SYR,19,20200108,4
IRQ,SYR,19,20200108,4
IRQ,USA,01,20200108,1
IRQ,USA,01,20200108,1
IRQ,USA,01,20200108,1
IRQ,USA,01,20200108,1
IRQ,USA,04,20200108,3
IRQ,USA,08,20200108,1
IRQ,USA,10,20200108,6
IRQ,USA,10,20200108,2
IRQ,USA,13,20200108,6
IRQ,USA,17,20200108,10
IRQ,USA,18,20200108,4
IRQ,USA,20,20200108,2
IRQ,USA,20,20200108,2
IRQ,AFG,01,20200108,2
IRQ,IRQ,01,20200108,2
IRQ,IRQ,04,20200108,2
IRQ,NZL,02,20200108,2
IRQ,NZL,02,20200108,4
IRQ,USA,05,20200108,2
IRQ,USA,04,20200108,2
IRQ,CAN,02,20200108,8
IRQ,CAN,02,20200108,2
IRQ,IRQ,02,20200108,2
IRQ,IRN,03,20200108,8
IRQ,IRN,03,20200108,2
IRQ,IRN,08,20200108,2
IRQ,IRN,08,20200108,6
IRQ,IRN,08,20200108,2
IRQ,IRQ,19,20200108,8
IRQ,IRQ,19,20200108,2
IRQ,USA,19,20200108,1
IRQ,USA,19,20200108,1
IRQ,IRQ,04,20200108,2
ISR,DEU,08,20200108,1
ISR,DEU,08,20200108,1
ISR,DEU,08,20200108,1
ISR,DEU,08,20200108,1
ISR,GBR,04,20200108,4
ISR,GRC,05,20200108,2
ISR,IRN,01,20200108,10
ISR,IRN,18,20200108,10
ISR,IRN,11,20200108,6
ISR,IRN,03,20200108,1
ISR,IRN,03,20200108,1
ISR,USA,17,20200108,2
ISR,USA,01,20200108,5
ISR,USA,01,20200108,2
JOR,IRQ,10,20200108,4
JOR,IRQ,10,20200108,4
JOR,FRA,04,20200108,4
JOR,FRA,04,20200108,6
JPN,GBR,04,20200108,1
JPN,GBR,05,20200108,1
JPN,GBR,05,20200108,3
JPN,GBR,05,20200108,2
JPN,GBR,04,20200108,1
JPN,IRN,13,20200108,12
JPN,IRN,13,20200108,12
JPN,LBN,04,20200108,2
JPN,LBN,04,20200108,2
JPN,USA,17,20200108,2
JPN,USA,17,20200108,2
JPN,USA,01,20200108,4
KEN,KEN,18,20200108,4
KOR,GBR,01,20200108,2
KOR,USA,01,20200108,5
KOR,USA,01,20200108,3
KOR,USA,04,20200108,7
KOR,USA,04,20200108,1
LBN,JPN,02,20200108,2
LBN,JPN,04,20200108,2
LBN,JPN,04,20200108,2
LBN,JPN,17,20200108,4
LKA,IND,04,20200108,3
LKA,IND,04,20200108,2
MAR,USA,01,20200108,4
MCO,GBR,04,20200108,2
MEX,USA,06,20200108,2
MEX,USA,06,20200108,2
MLI,IRN,18,20200108,4
MLI,IRN,18,20200108,6
USA,AUS,01,20200108,1
USA,AUS,01,20200108,3
USA,GBR,11,20200108,7
USA,ITA,11,20200108,10
USA,USA,05,20200108,10
MYS,CHN,03,20200108,2
MYS,CHN,03,20200108,2
MYS,CHN,04,20200108,10
MYS,CHN,04,20200108,10
MYS,USA,11,20200108,2
MYS,USA,11,20200108,1
MYS,USA,11,20200108,1
NGA,GHA,05,20200108,4
NGA,GHA,05,20200108,1
NGA,GHA,05,20200108,1
NGA,NGA,11,20200108,4
NLD,EUR,04,20200108,3
NLD,EUR,04,20200108,2
NOR,NOR,01,20200108,9
NOR,NOR,01,20200108,3
NOR,NOR,01,20200108,3
NZL,AUS,06,20200108,10
NZL,NZL,12,20200108,4
NZL,IRQ,12,20200108,16
NZL,IRQ,12,20200108,4
NZL,IRQ,12,20200108,2
NZL,IRQ,12,20200108,16
NZL,IRQ,12,20200108,4
NZL,IRQ,12,20200108,2
NZL,NZL,04,20200108,2
NZL,NZL,04,20200108,4
NZL,NZL,04,20200108,2
NZL,NZL,04,20200108,4
NZL,NZL,17,20200108,4
NZL,IRN,12,20200108,1
NZL,IRN,12,20200108,1
OMN,IRN,04,20200108,1
OMN,IRN,04,20200108,6
OMN,IRN,04,20200108,1
PAK,CHN,04,20200108,20
PAK,PAK,06,20200108,12
PAK,PAK,06,20200108,2
PAK,UZB,03,20200108,3
PAK,CHN,06,20200108,14
PAK,PAK,06,20200108,12
PAK,PAK,06,20200108,2
PAN,EUR,04,20200108,20
PHL,IRN,04,20200108,2
PHL,IRN,04,20200108,2
PHL,IRQ,04,20200108,2
PHL,IRQ,04,20200108,2
PHL,PHL,03,20200108,3
PHL,PHL,04,20200108,1
PHL,PHL,04,20200108,4
PHL,PHL,17,20200108,3
PHL,PHL,07,20200108,4
PHL,PHL,04,20200108,1
PHL,PHL,04,20200108,4
PHL,PHL,11,20200108,2
PHL,IRN,04,20200108,6
PHL,IRQ,04,20200108,4
PHL,IRQ,04,20200108,2
POL,DEU,05,20200108,2
POL,ISR,16,20200108,1
POL,ISR,16,20200108,1
POL,USA,04,20200108,1
POL,ISR,16,20200108,4
POL,ISR,16,20200108,2
PRT,IRN,01,20200108,2
PSE,GBR,04,20200108,4
PSE,GBR,04,20200108,2
RUS,DEU,05,20200108,6
RUS,DEU,05,20200108,2
RUS,IRN,01,20200108,2
RUS,IRN,01,20200108,4
RUS,POL,03,20200108,2
RUS,POL,03,20200108,6
RUS,POL,16,20200108,2
RUS,POL,16,20200108,6
RUS,SYR,04,20200108,1
RUS,SYR,04,20200108,1
RUS,USA,04,20200108,2
RUS,USA,04,20200108,1
RUS,SYR,04,20200108,6
SAU,GRC,03,20200108,2
SAU,GRC,03,20200108,1
SAU,GRC,01,20200108,3
SAU,IRQ,01,20200108,2
SAU,IRQ,01,20200108,1
SAU,IRQ,04,20200108,1
SAU,IRQ,04,20200108,1
SAU,SAU,04,20200108,3
SAU,CHN,05,20200108,3
SAU,SAU,04,20200108,3
SVK,WST,03,20200108,8
SWE,IRQ,04,20200108,8
SYR,IRN,01,20200108,4
SYR,IRQ,05,20200108,2
SYR,IRQ,15,20200108,2
SYR,ITA,05,20200108,8
SYR,ITA,05,20200108,2
SYR,RUS,04,20200108,1
SYR,RUS,04,20200108,1
SYR,RUS,04,20200108,6
SYR,SYR,04,20200108,1
SYR,USA,05,20200108,2
SYR,USA,05,20200108,6
SYR,SYR,01,20200108,2
TCD,USA,09,20200108,2
TGO,TGO,08,20200108,4
TUR,LBY,19,20200108,8
TUR,LBY,19,20200108,2
TUR,USA,04,20200108,8
UKR,UKR,01,20200108,2
USA,AFR,02,20200108,8
USA,AFR,05,20200108,12
USA,ARM,03,20200108,10
USA,AUS,03,20200108,2
USA,AUS,03,20200108,8
USA,AUS,04,20200108,6
USA,AUS,07,20200108,2
USA,AUS,07,20200108,2
USA,AUS,07,20200108,4
USA,AUS,07,20200108,9
USA,AUS,12,20200108,2
USA,AUS,12,20200108,2
USA,AUS,12,20200108,3
USA,BRA,05,20200108,1
USA,BRA,05,20200108,1
USA,CAN,03,20200108,2
USA,CUB,07,20200108,2
USA,CUB,07,20200108,1
USA,DEU,05,20200108,7
USA,FRA,06,20200108,2
USA,FRA,06,20200108,2
USA,GBR,01,20200108,4
USA,GRC,04,20200108,1
USA,GRC,04,20200108,4
USA,GRC,05,20200108,2
USA,GRC,05,20200108,3
USA,GRC,01,20200108,3
USA,IRN,01,20200108,2
USA,IRN,01,20200108,2
USA,IRN,01,20200108,2
USA,IRN,01,20200108,2
USA,IRN,01,20200108,2
USA,IRN,02,20200108,1
USA,IRN,02,20200108,1
USA,IRN,05,20200108,6
USA,IRN,05,20200108,2
USA,IRN,05,20200108,2
USA,IRN,08,20200108,4
USA,IRN,08,20200108,2
USA,IRN,08,20200108,8
USA,IRN,12,20200108,1
USA,IRN,13,20200108,1
USA,IRN,13,20200108,4
USA,IRN,13,20200108,2
USA,IRN,13,20200108,13
USA,IRN,13,20200108,3
USA,IRN,13,20200108,2
USA,IRN,13,20200108,2
USA,IRN,13,20200108,2
USA,IRN,13,20200108,3
USA,IRN,17,20200108,8
USA,IRN,17,20200108,2
USA,IRN,18,20200108,2
USA,IRN,18,20200108,5
USA,IRN,18,20200108,1
USA,IRN,18,20200108,4
USA,IRN,19,20200108,2
USA,IRN,19,20200108,1
USA,IRN,19,20200108,2
USA,IRN,19,20200108,1
USA,IRN,12,20200108,3
USA,IRN,19,20200108,2
USA,IRQ,04,20200108,3
USA,IRQ,09,20200108,10
USA,IRQ,12,20200108,4
USA,IRQ,12,20200108,1
USA,IRQ,16,20200108,2
USA,IRQ,19,20200108,2
USA,IRQ,19,20200108,1
USA,IRQ,19,20200108,2
USA,IRQ,02,20200108,2
USA,IRQ,02,20200108,2
USA,KOR,04,20200108,7
USA,KOR,04,20200108,1
USA,KOR,13,20200108,2
USA,LBN,19,20200108,1
USA,LBN,19,20200108,1
USA,USA,11,20200108,2
USA,NZL,03,20200108,2
USA,NZL,03,20200108,4
USA,NZL,03,20200108,2
USA,NZL,11,20200108,6
USA,NZL,11,20200108,2
USA,POL,04,20200108,1
USA,PRT,01,20200108,2
USA,SAU,11,20200108,1
USA,SAU,11,20200108,1
USA,SYR,05,20200108,3
USA,SYR,19,20200108,1
USA,TCD,05,20200108,1
USA,TCD,05,20200108,1
USA,TUR,04,20200108,8
USA,UKR,05,20200108,2
USA,USA,18,20200108,2
USA,USA,18,20200108,4
USA,USA,18,20200108,2
USA,USA,18,20200108,2
USA,USA,19,20200108,1
USA,USA,19,20200108,6
USA,USA,19,20200108,1
USA,USA,19,20200108,10
USA,USA,04,20200108,2
USA,USA,12,20200108,1
USA,USA,14,20200108,4
USA,USA,01,20200108,1
USA,USA,02,20200108,6
USA,USA,02,20200108,2
USA,USA,03,20200108,5
USA,USA,03,20200108,1
USA,USA,04,20200108,1
USA,USA,04,20200108,2
USA,USA,05,20200108,2
USA,USA,07,20200108,1
USA,USA,07,20200108,1
USA,USA,11,20200108,2
USA,USA,13,20200108,2
USA,USA,14,20200108,10
USA,USA,17,20200108,4
USA,USA,01,20200108,1
USA,USA,17,20200108,1
USA,USA,17,20200108,1
USA,USA,04,20200108,2
USA,USA,04,20200108,1
USA,USA,04,20200108,1
USA,USA,04,20200108,2
USA,USA,08,20200108,4
USA,USA,11,20200108,6
USA,USA,01,20200108,2
USA,USA,01,20200108,2
USA,USA,19,20200108,6
USA,USA,19,20200108,2
USA,USA,02,20200108,2
USA,USA,04,20200108,2
USA,USA,06,20200108,1
USA,BOL,04,20200108,1
USA,CAN,04,20200108,6
USA,CAN,07,20200108,4
USA,CAN,07,20200108,2
USA,GRC,01,20200108,2
USA,GRC,04,20200108,4
USA,GRC,04,20200108,2
USA,IRN,04,20200108,1
USA,IRN,04,20200108,1
USA,IRN,13,20200108,1
USA,IRQ,04,20200108,2
USA,IRQ,04,20200108,2
USA,IRQ,04,20200108,2
USA,IRQ,04,20200108,6
USA,USA,02,20200108,4
USA,USA,02,20200108,4
USA,USA,02,20200108,6
USA,USA,05,20200108,10
USA,PRT,01,20200108,2
USA,PRT,01,20200108,2
USA,USA,01,20200108,2
USA,USA,01,20200108,2
USA,USA,01,20200108,8
USA,USA,04,20200108,2
USA,USA,04,20200108,1
USA,USA,04,20200108,2
USA,USA,08,20200108,4
USA,USA,10,20200108,4
USA,USA,19,20200108,2
USA,USA,04,20200108,2
USA,USA,19,20200108,10
USA,USA,07,20200108,10
USA,USA,19,20200108,2
USA,USA,19,20200108,3
USA,IRN,05,20200108,2
USA,IRN,19,20200108,8
USA,USA,10,20200108,2
USA,USA,10,20200108,2
USA,FRA,02,20200108,4
USA,FRA,02,20200108,2
USA,FRA,04,20200108,6
USA,USA,01,20200108,2
USA,USA,01,20200108,2
USA,USA,02,20200108,1
USA,USA,03,20200108,2
USA,USA,08,20200108,2
USA,USA,12,20200108,1
USA,USA,12,20200108,1
USA,USA,01,20200108,5
USA,IDN,01,20200108,4
USA,IDN,01,20200108,25
USA,IDN,01,20200108,1
USA,IDN,01,20200108,2
USA,IDN,06,20200108,21
USA,IDN,06,20200108,1
USA,IDN,06,20200108,2
USA,RUS,04,20200108,1
USA,RUS,04,20200108,2
USA,USA,04,20200108,2
USA,USA,04,20200108,1
USA,USA,04,20200108,1
USA,USA,04,20200108,2
USA,USA,05,20200108,1
USA,USA,05,20200108,1
USA,USA,05,20200108,30
USA,USA,07,20200108,1
USA,USA,08,20200108,4
USA,IRN,13,20200108,3
USA,IRQ,16,20200108,1
USA,SAU,11,20200108,6
USA,USA,10,20200108,8
USA,USA,10,20200108,2
USA,USA,13,20200108,2
UZB,PAK,01,20200108,2
UZB,PAK,01,20200108,2
UZB,PAK,03,20200108,2
UZB,PAK,03,20200108,2
UZB,PAK,03,20200108,3
UZB,UZB,01,20200108,6
VEN,USA,01,20200108,1
VEN,USA,01,20200108,4
VEN,USA,11,20200108,2
VEN,VEN,14,20200108,2
JPN,LBN,04,20190108,30
LBN,JPN,04,20190108,24
LBN,JPN,04,20190108,6
NPL,THA,04,20190108,1
NPL,THA,04,20190108,1
THA,NPL,04,20190108,1
THA,NPL,04,20190108,1
THA,THA,04,20190108,6
THA,THA,04,20190108,6
USA,USA,19,20190108,6
USA,SLV,17,20190108,10
CAN,MEX,05,20191209,6
CAN,MEX,05,20191209,2
CAN,USA,05,20191209,2
CAN,USA,05,20191209,2
MEX,CAN,05,20191209,2
MEX,CAN,05,20191209,2
MEX,CAN,05,20191209,1
MEX,CAN,05,20191209,2
MEX,USA,05,20191209,2
MEX,USA,05,20191209,6
MEX,USA,05,20191209,2
USA,CAN,05,20191209,6
USA,CAN,05,20191209,2
USA,CAN,05,20191209,2
USA,MEX,05,20191209,6
USA,MEX,05,20191209,2
USA,MEX,05,20191209,2
CAN,CAN,01,20200101,2
CAN,CAN,01,20200101,2
EUR,IRN,19,20200101,1
HRV,IRN,19,20200101,1
WST,IRN,19,20200101,10
IRN,USA,11,20200101,1
IRN,USA,11,20200101,1
IRN,USA,11,20200101,1
IRN,USA,16,20200101,6
IRN,USA,16,20200101,2
IRN,USA,01,20200101,1
IRN,USA,01,20200101,1
IRN,USA,13,20200101,1
IRN,USA,13,20200101,1
